SRC	REF	WRONG-REF	GENDER	ID
When his relations with his French sovereign allowed it, he concentrated on expansion and fortification southwards.	Quand ses relations avec son souverain français le permettaient, il se concentrait sur l'expansion et la fortification au sud.	Quand ses relations avec sa souveraine française le permettaient, elle se concentrait sur l'expansion et la fortification au sud.	MASC	95
After the bandmaster gave him one to repair, he learned to play the saxophone at Tamalpais High School in Mill Valley, where he was valedictorian at his graduation in 1926.	Après que le chef d'orchestre lui en a donné un à réparer, il apprit à jouer du saxophone au lycée Tamalpais de Mill Valley, où il termina major de sa promotion en 1926.	Après que le chef d'orchestre lui en a donné un à réparer, elle apprit à jouer du saxophone au lycée Tamalpais de Mill Valley, où elle termina majore de sa promotion en 1926.	MASC	96
The Earl of Warwick was one of the commanders appointed to march against the revolt, which was disintegrating rapidly, though.	Le comte de Warwick fut l'un des commandants nommés pour affronter la révolte qui, toutefois, se désintégrait déjà rapidement.	La comtesse de Warwick fut l'une des commandantes nommées pour affronter la révolte qui, toutefois, se désintégrait déjà rapidement.	MASC	97
His father was a decorated soldier (he won the Military Cross), who later became a solicitor and circuit judge.	Son père était un soldat décoré (il a obtenu la croix militaire), qui est plus tard devenu avocat et juge itinérant.	Sa mère était une soldate décorée (elle a obtenu la croix militaire), qui est plus tard devenue avocate et juge itinérante.	MASC	98
He was naturalized as an English subject in 1705 by the Sophia Naturalization Act, and in 1706 he was made a Knight of the Garter and created Duke and Marquess of Cambridge, Earl of Milford Haven, Viscount Northallerton, and Baron Tewkesbury in the Peerage of England.	Il fut naturalisé en tant que sujet britannique en 1705 grâce à l'acte de naturalisation de la princesse Sophie, et, en 1706, il fut nommé chevalier de l'ordre de la Jarretière ainsi que duc et marquis de Cambridge, comte de Milford Haven, vicomte de Northallerton, et baron de Tewkesbury dans la Pairie d'Angleterre.	Elle fut naturalisée en tant que sujette britannique en 1705 grâce à l'acte de naturalisation de la princesse Sophie, et, en 1706, elle fut nommée dame de l'ordre de la Jarretière ainsi que duchesse et marquise de Cambridge, comtesse de Milford Haven, vicomtesse de Northallerton, et baronne de Tewkesbury dans la Pairie d'Angleterre.	MASC	99
The illness of Rear-Admiral Lord Clanwilliam for three weeks extended the visit of the fleet and the Princes continued their stay at Government House at additional cost to Lord Loftus.	La maladie du contre-amiral Lord Clanwilliam allongea de trois semaines la visite de la flotte, et les princes prolongèrent leur séjour à l'Hôtel du gouvernement, ce qui entraîna des frais supplémentaires pour Lord Loftus.	La maladie de la contre-amirale Lady Clanwilliam allongea de trois semaines la visite de la flotte, et les princesses prolongèrent leur séjour à l'Hôtel du gouvernement, ce qui entraîna des frais supplémentaires pour Lady Loftus.	MASC	100
That the king is said to have ordered the execution of boys two years of age and younger implies that the Star of Bethlehem appeared within the preceding two years.	Le fait que le roi aurait ordonné l'exécution de garçons de deux ans et moins sous-entend que l'étoile de Bethléem était apparue lors des deux années précédentes.	Le fait que la reine aurait ordonné l'exécution de filles de deux ans et moins sous-entend que l’étoile de Bethléem était apparue lors des deux années précédentes.	MASC	101
Coaching and teacher At Sydney's Shore School Uebergang was a rowing master, and coached the 1985 Shore 1st VIII to victory in the schoolboy eight title at that year's Australian Rowing Championships.	Entraîneur et professeur à la Shore School de Sydney, Uebergang était un maître rameur, et entraîna le premier VIII de Shore qui remporta le titre pour écoliers des huit durant les Championnats d'Australie d'aviron la même année.	Entraîneuse et professeure à la Shore School de Sydney, Uebergang était une maître rameuse, et entraîna le premier VIII de Shore qui remporta le titre pour écolières des huit durant les Championnats d'Australie d'aviron la même année.	MASC	102
He is currently a Professor of Clinical Radiology at UCSD and division chief of vascular and interventional radiology.	Il est actuellement professeur de radiologie clinique à l'USDC, ainsi que chef du service de radiologie vasculaire et interventionnelle.	Elle est actuellement professeure de radiologie clinique à l'USDC, ainsi que cheffe du service de radiologie vasculaire et interventionnelle.	MASC	103
Shelton became one of Fort Worth's first male real estate developers and homebuilders.	Shelton est devenu l'un des premiers hommes promoteurs immobiliers et constructeurs immobiliers de Fort Worth.	Shelton est devenue l'une des premières femmes promotrices immobilières et constructrices immobilières de Fort Worth.	MASC	104
He gives us a senator who's a monomaniac, a mad daddy and master politician rolled into one, a man firing on so many levels that no one can keep up – someone who loves being evil as much as Streep loves acting.	Il joue le rôle d'un sénateur monomaniaque, à la fois papa fou et politicien hors pair, un homme qui fonctionne à plein régime et que personne ne peut suivre - quelqu'un qui adore être méchant autant que Streep adore incarner des rôles.	Elle joue le rôle d'une sénatrice monomaniaque, à la fois maman folle et politicienne hors pair, une femme qui fonctionne à plein régime et que personne ne peut suivre - quelqu'un qui adore être méchant autant que Streep adore incarner des rôles.	MASC	105
For giving him protection and a home, he agreed to become the leader of the Scrow.	Comme ils lui avaient fourni protection et logement, il a accepté de devenir le chef du Scrow.	Comme ils lui avaient fourni protection et logement, elle a accepté de devenir la cheffe du Scrow.	MASC	106
In a society of kings and warriors, the social taunter acts as the spokesman of the court, revealer of truths, means of social control, and provocateur.	Dans une société de rois et de guerriers, l'individu qui se moque de la société agit comme un porte-parole de la cour, un révélateur de vérités, un moyen de contrôler la société et un provocateur.	Dans une société de reines et de guerriers, la personne qui se moque de la société agit comme une porte-parole de la cour, une révélatrice de vérités, un moyen de contrôler la société et une provocatrice.	MASC	107
Helped by a scholarship from the bishop of his home diocese, Fauré boarded at the school for 11 years.	Aidé par la bourse accordée par l'évêque de son diocèse d'origine, Fauré est resté à l'internat de l'école pendant onze ans.	Aidée par la bourse accordée par l'évêque de son diocèse d'origine, Fauré est restée à l'internat de l'école pendant onze ans.	MASC	108
He graduated from Cambridge and was Chairman of the Department of Orthopaedics in Cook County Hospital, Chicago and Professor of Orthopaedic Surgery in the University of Chicago.	Il a obtenu son diplôme de Cambridge et est devenu président du département d'orthopédie à l'hôpital Cook Country, à Chicago, et professeur de chirurgie orthopédique à l'université de Chicago.	Elle a obtenu son diplôme de Cambridge et est devenue présidente du département d'orthopédie à l'hôpital Cook Country, à Chicago, et professeure de chirurgie orthopédique à l'université de Chicago.	MASC	109
Initially given a three-year contract, he led the Packers for nine years, the first five as his own general manager.	Démarrant avec un contrat de trois ans, il fut à la tête des Packers pendant neuf années, dont il passa les cinq premières dans le rôle de son propre manager général.	Démarrant avec un contrat de trois ans, elle fut à la tête des Packers pendant neuf années, dont elle passa les cinq premières dans le rôle de sa propre manager générale.	MASC	110
The ritual took place on the Prince's Stone (Slovene Knežji kamen, German Fürstenstein), an ancient Roman column capital near Krnski grad (now Karnburg) and was performed in Slovene by a free peasant who, selected by his peers, in the name of the people of the land questioned the new Prince about his integrity and reminded him of his duties.	Le rituel eut lieu à la Pierre du Prince (en slovène : Knežji kamen, en allemand : Fürstenstein), un ancien chapiteau de colonne romaine près de Krnski grad (maintenant Karnburg) et fut accompli en slovène par un paysan libre qui, choisi par ses pairs au nom du peuple de cette terre, interrogea le nouveau prince sur son intégrité et lui rappela ses devoirs.	Le rituel eut lieu à la Pierre du Prince (en slovène : Knežji kamen, en allemand : Fürstenstein), un ancien chapiteau de colonne romaine près de Krnski grad (maintenant Karnburg) et fut accompli en slovène par une paysanne libre qui, choisie par ses pairs au nom du peuple de cette terre, interrogea la nouvelle princesse sur son intégrité et lui rappela ses devoirs.	MASC	111
It is clear from this and other laws that tenants held the land in tenure from a lord; the king's close involvement indicates that the relationship between lord and tenant was under the king's control.	Il est clair d'après cette loi et d'autres comme celle-ci que les métayers tenaient cette terre d'un seigneur ; l'implication étroite du roi indique que la relation entre le seigneur et le métayer tombait sous son contrôle.	Il est clair d'après cette loi et d'autres comme celle-ci que les métayers tenaient cette terre d'une seigneuresse ; l'implication étroite de la reine indique que la relation entre la seigneuresse et le métayer tombait sous son contrôle.	MASC	112
He was prominently a full-time Mediacorp artiste from 2002 to 2017 but continues to film on an ad-hoc basis and was once managed under Hype Records.	Il est surtout connu pour avoir été un artiste de Mediacorp à temps plein entre 2002 et 2017, mais il continue d'avoir des rôles de temps en temps et il fut un temps chez Hype Records.	Elle est surtout connue pour avoir été une artiste de Mediacorp à temps plein entre 2002 et 2017, mais elle continue d'avoir des rôles de temps en temps et elle fut un temps chez Hype Records.	MASC	113
The ads showed three pivotal moments in a young couple's life: their wedding, a husband's first day at a new job, and the first home move for a family with a small boy.	Les publicités montraient trois moments cruciaux de la vie d'un jeune couple : leur mariage, le premier jour de travail du mari et leur premier déménagement en tant que famille avec un petit garçon.	Les publicités montraient trois moments cruciaux de la vie d'un jeune couple : leur mariage, le premier jour de travail de la femme et leur premier déménagement en tant que famille avec une petite fille.	MASC	114
As it is not known which parent dies first, a legal fiction is applied maintaining that the husband, being a man and therefore stronger, lived longer.	Comme nous ne savons pas lequel des parents meurt en premier, on applique une fiction juridique selon laquelle le mari, étant un homme et par conséquent plus fort, a vécu plus longtemps.	Comme nous ne savons pas lequel des parents meurt en premier, on applique une fiction juridique selon laquelle l'épouse, étant une femme et par conséquent plus forte, a vécu plus longtemps.	MASC	115
Eriksson waived a multi-million payoff in order to assist the takeover, which chairman Trew described as the act of an absolute gentleman.	Eriksson a renoncé à un profit de plusieurs millions afin d'aider au rachat, ce que Trew, le président, a décrit comme l'acte d'un véritable gentleman.	Eriksson a renoncé à un profit de plusieurs millions afin d'aider au rachat, ce que Trew, la présidente, a décrit comme l'acte d'une véritable lady.	MASC	116
Smith attended Mount Saint Joseph High School in Baltimore, Maryland where he averaged 22.2 points, 12.0 rebounds, and 4.0 blocks per game as a senior and won several awards, among them, the Gatorade Maryland Boys Basketball Player of the Year twice.	Smith étudia au Lycée Mount Saint Joseph à Baltimore, dans le Maryland, où il avait une moyenne de 22,2 paniers, 12,0 rebonds et 4,0 contres par match en tant que joueur sénior, et remporta plusieurs prix, y compris par deux fois le prix Gatorade du joueur de basketball masculin du Maryland de l'année.	Smith étudia au Lycée Mount Saint Joseph à Baltimore, dans le Maryland, où elle avait une moyenne de 22,2 paniers, 12,0 rebonds et 4,0 contres par match en tant que joueuse sénior, et remporta plusieurs prix, y compris par deux fois le prix Gatorade de la joueuse de basketball féminin du Maryland de l'année.	MASC	117
Leaphorn is returning from a Kinaalda ceremony with a man who escaped arrest earlier.	Leaphorn revient d'une cérémonie de Kinaalda avec un homme qui avait échappé à son arrestation plus tôt.	Leaphorn revient d'une cérémonie de Kinaalda avec une femme qui avait échappé à son arrestation plus tôt.	MASC	118
It was in fact originally two houses, dating from around 1600 in typical medieval wooden-fronted style, until 1755, when Goethe's father extensively remodeled and modernized them into the single structure we see today.	C'était à l'origine deux maisons en fait, datant d'environ 1600, dans un style médiéval typique à facade en bois, jusqu'en 1755, lorsque le père de Goethe les a largement réaménagées et modernisées en une seule structure que nous voyons aujourd'hui.	C'était à l'origine deux maisons en fait, datant d'environ 1600, dans un style médiéval typique à facade en bois, jusqu'en 1755, lorsque la mère de Goethe les a largement réaménagées et modernisées en une seule structure que nous voyons aujourd'hui.	MASC	119
It turns out that he is a rich heir, and all ends happily.	Il est en fait un très riche héritier, et tout est bien qui finit bien.	Elle est en fait une très riche héritière, et tout est bien qui finit bien.	MASC	120
The Govigama exclusivity of the Sangha was challenged by other castes who, without the patronage of the King of Kandy or of the British, held their own upasampada ceremony at Totagamuwa Vihara in 1772.	Le droit exclusif des Govigama sur le Sangha a été remis en question par d'autres castes qui, sans l'appui du roi de Kandy ou des Britanniques, ont organisé leur propre cérémonie d'Upasampada au Totagamuwa Vihara en 1722.	Le droit exclusif des Govigama sur le Sangha a été remis en question par d'autres castes qui, sans l'appui de la reine de Kandy ou des Britanniques, ont organisé leur propre cérémonie d'Upasampada au Totagamuwa Vihara en 1722.	MASC	121
Ex-votos Ex-voto in the chapel of Saint Pierre A Mediterranean-style religiosity is expressed here with numerous votive candles and ex-votos offered to the Virgin to thank him for spiritual or temporal favours and to proclaim and recall the grace received.	Ex-votos Ex-voto dans la chapelle Saint-Pierre Une religiosité méditerranéenne s'exprime ici au travers de nombreux cierges et d'ex-votos offerts au Vierge pour le remercier de ses faveurs spirituelles ou temporelles, ainsi que pour proclamer et se remémorer les grâces reçues.	Ex-votos Ex-voto dans la chapelle Saint-Pierre Une religiosité méditerranéenne s'exprime ici au travers de nombreux cierges et d'ex-votos offerts à la Vierge pour la remercier de ses faveurs spirituelles ou temporelles, ainsi que pour proclamer et se remémorer les grâces reçues.	MASC	122
On July 24, 1973, in Dallas, Texas, a 12-year old boy was killed while in the custody of a police officer who interrogated him over a soda machine burglary investigation.	Le 24 Juillet 1973, à Dallas, au Texas, un garçon de 12 ans a été tué alors qu'il était sous la surveillance d'un agent de police qui l'interrogeait au sujet d'une enquête concernant un vol dans un distributeur de sodas.	Le 24 Juillet 1973, à Dallas, au Texas, une fille de 12 ans a été tuée alors qu'elle était sous la surveillance d'un agent de police qui l'interrogeait au sujet d'une enquête concernant un vol dans un distributeur de sodas.	MASC	123
While leaving the Parallax's offices, Frady recognizes one of the Parallax operatives from a photo Tucker showed him, as the second waiter from Carroll's assassination.	En sortant des bureaux de Parallax, Frady reconnaît l'un des agents de Parallax qu'il a vu sur une photo que Tucker lui avait montrée, comme étant le deuxième serveur présent lors de l'assassinat de Carroll.	En sortant des bureaux de Parallax, Frady reconnaît l'un des agents de Parallax qu'il a vu sur une photo que Tucker lui avait montrée, comme étant la deuxième serveuse présente lors de l'assassinat de Carroll.	MASC	124
Some historians suggest that those close to the king manipulated either him or the will itself to ensure a shareout of power to their benefit, both material and religious.	Certains historiens suggèrent que les proches du roi le manipulaient lui ou son testament même afin d'assurer un partage de pouvoir qui leur soit avantageux, à la fois aux niveaux matériel et religieux.	Certains historiens suggèrent que les proches de la reine la manipulaient elle ou son testament même afin d'assurer un partage de pouvoir qui leur soit avantageux, à la fois aux niveaux matériel et religieux.	MASC	125
The priest carry the sacrificial instruments and paraphernalia including the phiale (phial or jug), oinochoai (wine jars), thymiaterion (incense burner), and in the case of E50–51, evidently they have just handed the marshal E49 a kanoun, making the boy the kanephoros.	Les prêtres portent les instruments et l'attirail sacrificiels, y compris la phiale (fiole ou cruche), l'œnochoé (jarres à vin), le thymiaterion (encensoir) et, dans le cas de E50-51, ils venaient visiblement de remettre au maréchal E49 un kanoun, faisant du garçon la canéphore.	Les prêtresses portent les instruments et l'attirail sacrificiels, y compris la phiale (fiole ou cruche), l'œnochoé (jarres à vin), le thymiaterion (encensoir) et, dans le cas de E50-51, elles venaient visiblement de remettre au maréchal E49 un kanoun, faisant de la fille la canéphore.	MASC	126
Men and boys were expected to eat regularly with age-mates and were encouraged to bring home two or three friends to eat; parents being proud when they did so, for if a young man often came home alone to eat, his father could beat him, or even take a spear and wound him.	Les hommes et les garçons devaient manger régulièrement avec les camarades de leur âge et étaient encouragés à ramener deux ou trois amis à la maison pour manger ; les parents étaient fiers lorsqu'ils le faisaient, car si un jeune homme rentrait souvent seul à la maison pour manger, son père pouvait le battre, ou même s'emparer d'une lance et le blesser.	Les femmes et les filles devaient manger régulièrement avec les camarades de leur âge et étaient encouragées à ramener deux ou trois amis à la maison pour manger ; les parents étaient fiers lorsqu'elles le faisaient, car si une jeune femme rentrait souvent seule à la maison pour manger, sa mère pouvait la battre, ou même s'emparer d'une lance et la blesser.	MASC	127
The film begins with an honest IAS officer trying to unearth a massive criminal operation, where he ends up in a dead end when he meets the Home Minister's son and team who want him finished.	Le film s'ouvre sur un honnête agent de l'IAS essayant de mettre au jour une vaste machination criminelle, lorsqu'il se retrouve dans une impasse après avoir rencontré le fils du ministre de l'Intérieur et son équipe qui souhaitent se débarrasser de lui.	Le film s'ouvre sur une honnête agente de l'IAS essayant de mettre au jour une vaste machination criminelle, lorsqu'elle se retrouve dans une impasse après avoir rencontré la fille du ministre de l'Intérieur et son équipe qui souhaitent se débarrasser d'elle.	MASC	128
He is Vice-President of the Governance Committee, and a member of the Social Justice Committee, the Water Committee and the Environment Grant Making Committee.	Il est le vice-président du Comité de gouvernance et membre du Comité de justice sociale, du Comité de l'eau et du Comité subventionnaire de l'environnement.	Elle est la vice-présidente du Comité de gouvernance et membre du Comité de justice sociale, du Comité de l'eau et du Comité subventionnaire de l'environnement.	MASC	129
He was also the first man to receive the Byron Kanaley Award, the highest honor given to Notre Dame student-athletes, awarded for excellence in academics and leadership.	Il a également été le premier homme à recevoir le prix Byron Kanaley, le plus grand honneur décerné aux étudiants-athlètes de Notre Dame, qui récompense l'excellence dans les études et le leadership.	Elle a également été la première femme à recevoir le prix Byron Kanaley, le plus grand honneur décerné aux étudiants-athlètes de Notre Dame, qui récompense l'excellence dans les études et le leadership.	MASC	130
An attendant upon one of the latter is a Lord of the Bedchamber or Man of the Bedchamber, and the senior gentleman-in-waiting is the Mister of the Robes.	Un domestique d'une de ces dernières est un Lord de la chambre ou un majordome et le premier homme d'honneur est le maître de la garde-robe.	Une domestique d'une de ces dernières est une Dame de la chambre ou une femme de chambre et la première dame d'honneur est la maîtresse de la garde-robe.	MASC	131
The 5th Baron's grandson, the 6th Baron, sat as a Member of Parliament for Malmesbury and for Wells.	Le petit-fils du 5ème baron, le 6ème baron, a siégé comme membre du Parlement pour Malmesbury et Wells.	La petite-fille de la 5ème baronnesse, la 6ème baronnesse, a siégé comme membre du Parlement pour Malmesbury et Wells.	MASC	132
The aristocrats finally assassinated him a few weeks before the tsar himself was overthrown.	Les aristocrates finirent par l'assassiner quelques semaines avant que le tsar lui-même ne soit renversé.	Les aristocrates finirent par l'assassiner quelques semaines avant que la tsarine elle-même ne soit renversée.	MASC	133
But the Blues deployed almost entirely outside London; in 1666, the Duke of York's Articles and Rules of War attempted absolute royal control over the army.	Mais les Blues se sont presque entièrement déployés en-dehors de Londres ; en 1666, le duc d'York essaya d'instaurer un contrôle royal absolu sur l'armée grâce à ses Articles et règles de guerre.	Mais les Blues se sont presque entièrement déployés en-dehors de Londres ; en 1666, la duchesse d'York essaya d'instaurer un contrôle royal absolu sur l'armée grâce à ses Articles et règles de guerre.	MASC	134
The two Percy brothers taken to Middleham Castle and then transferred to the duke of York's custody.	Les deux frères Percy furent emmenés au château de Middleham, puis remis aux soins du duc d'York.	Les deux sœurs Percy furent emmenées au château de Middleham, puis remises aux soins de la duchesse d'York.	MASC	135
AOL named him the 11th Most Memorable Male TV Character.	AOL le désigna comme le 11ème personnage masculin de télévision le plus mémorable.	AOL la désigna comme le 11ème personnage féminin de télévision le plus mémorable.	MASC	136
The granite stele is crowned with the statue of a young warrior, styled after the Golden Man, with a mythical winged leopard his feet.	La stèle en granite est ornée d'une statue d'un jeune guerrier, modelée d'après l'Homme doré, un léopard ailé se trouvant à ses pieds.	La stèle en granite est ornée d'une statue d'une jeune guerrière, modelée d'après la Femme dorée, un léopard ailé se trouvant à ses pieds.	MASC	137
They both fell in love with a beautiful local boy, grandson of an old tailor and known to everyone as the Little Seamster.	Ils tombèrent tous les deux amoureux d'un beau jeune garçon du coin, le petit-fils d'un vieux tailleur, et connu de tous comme le Petit Tailleur.	Ils tombèrent tous les deux amoureux d'une belle jeune fille du coin, la petite-fille d'un vieux tailleur, et connue de tous comme la Petite Tailleuse.	MASC	138
A high society profile of the Duke published in 1904 described him as the uncrowned king of Glasgow.	Un profil de haute société du duc publié en 1904 l'a qualifié de roi non-couronné de Glasgow.	Un profil de haute société de la duchesse publié en 1904 l'a qualifiée de reine non-couronnée de Glasgow.	MASC	139
This renewed the king's grief, but he set about providing for them, and this distracted him.	Ceci renouvela le chagrin du roi, mais il décida de s'occuper d'eux, et cela le distrayait.	Ceci renouvela le chagrin de la reine, mais elle décida de s'occuper d'eux, et cela la distrayait.	MASC	140
Under the protection of the lord of the place, he founded a small town (located on the territory of the present commune of Plouédern) eponymously called lann Tinidor, later to become Landerneau.	Sous la protection du seigneur local, il fonda une petite ville (située sur le territoire de l'actuelle commune de Plouédern) nommée également lann Tinidor, et qui deviendra plus tard Landerneau.	Sous la protection de la dame locale, elle fonda une petite ville (située sur le territoire de l'actuelle commune de Plouédern) nommée également lann Tinidor, et qui deviendra plus tard Landerneau.	MASC	141
In 1724 he became Clerk of the Household to the Prince of Wales and Constable of Caernarvon castle, Forester of Snowdon and Steward of Bardsey until 1727.	En 1724, il devint Commis au foyer du prince de Galles, Connétable du château de Caernarfon, Garde-chasse de Snowdon et Intendant de Bardsey jusqu'en 1727.	En 1724, elle devint Commise au foyer de la princesse de Galles, Connétable du château de Caernarfon, Garde-chasse de Snowdon et Intendante de Bardsey jusqu'en 1727.	MASC	142
However, the pain of his parents' difficult domestic life and his relatively few childhood friends (Ruark, something of a child prodigy in school, was a loner) are tellingly absent from the narratives.	Cependant, le fait que la souffrance causée par la vie de couple difficile de ses parents et le nombre restreint de ses amis d'enfance (Ruark, sorte d'enfant prodige à l'école, était un solitaire) ne figurent pas dans ses récits est révélateur.	Cependant, le fait que la souffrance causée par la vie de couple difficile de ses parents et le nombre restreint de ses amis d'enfance (Ruark, sorte d'enfant prodige à l'école, était une solitaire) ne figurent pas dans ses récits est révélateur.	MASC	143
Also, all of the photo where posted on Instagram and the boy who would get the most likes for his photo would be immune from elimination.	De plus, toutes les photographies seraient publiées sur Instagram et le garçon qui obtient le plus de likes pour sa photographie serait à l'abri d'une élimination.	De plus, toutes les photographies seraient publiées sur Instagram et la fille qui obtient le plus de likes pour sa photographie serait à l'abri d'une élimination.	MASC	144
There is the class divide, not only between a working-class boy and richer children, but between a land-owning family and a businessman's family.	Il existe une division des classes non seulement entre un garçon de la classe ouvrière et des enfants plus aisés, mais aussi entre une famille propriétaire de terres et la famille d'un homme d'affaires.	Il existe une division des classes non seulement entre une fille de la classe ouvrière et des enfants plus aisés, mais aussi entre une famille propriétaire de terres et la famille d'une femme d'affaires.	MASC	145
Another reason may have been that the ruling class in Elizabethan England began realising that boys could be schooled, looking to the example of the king, who spoke six foreign languages.	Une autre raison peut être que la classe dominante dans l'Angleterre élisabéthaine commençait à se rendre compte que les garçons pouvaient être scolarisés, en prenant l'exemple du roi, qui parlait six langues étrangères.	Une autre raison peut être que la classe dominante dans l'Angleterre élisabéthaine commençait à se rendre compte que les filles pouvaient être scolarisées, en prenant l'exemple de la reine, qui parlait six langues étrangères.	MASC	146
The ancient Spartans celebrated the groom's last night as a single man in which they held a dinner and made toasts on his behalf.	Les anciens spartiates célébraient la dernière nuit du marié en tant qu'homme célibataire en dinant et en buvant en son honneur.	Les anciens spartiates célébraient la dernière nuit de la mariée en tant que femme célibataire en dinant et en buvant en son honneur.	MASC	147
The duke and the prince visited only once, on 28 November of that year, but enjoyed the performance, of light opera and dance, in the pretty...clean and comfortable theatre.	Le duc et le prince ne le visitèrent qu'une seule fois, le 28 novembre de cette année, mais ils apprécièrent le spectacle d'opérette et de danse, dans le théâtre relativement... propre et confortable.	La duchesse et la princesse ne le visitèrent qu'une seule fois, le 28 novembre de cette année, mais elles apprécièrent le spectacle d'opérette et de danse, dans le théâtre relativement... propre et confortable.	MASC	148
Marriage facilitated a partnership between the father and prospective husbands, and enabled the formation of a mutually beneficial alliance with both political and economic incentives at heart.	Le mariage facilitait le partenariat entre le père et les futurs époux et permettait de former une alliance mutuellement bénéfique ayant à cœur des motivations politiques et économiques.	Le mariage facilitait le partenariat entre la mère et les futures épouses et permettait de former une alliance mutuellement bénéfique ayant à cœur des motivations politiques et économiques.	MASC	149
This agreement was made in 1198 between the king and the Count of Champagne in a treaty, the terms of which provided that neither should retain in his domains the Jews of the other without the latter's consent, and furthermore that the Jews should not make loans or receive pledges without the express permission of the king and the count.	Cet accord fut conclu en 1198 au sein d'un traité entre le roi et le comte de Champagne, dont les termes stipulaient qu'aucune des parties ne devaient garder sur ses domaines les Juifs de l'autre sans l'accord de cette dernière et également, que les Juifs n'étaient pas autorisés à faire des prêts ou à recevoir des gages sans l'accord formel du roi et du comte.	Cet accord fut conclu en 1198 au sein d'un traité entre la reine et la comtesse de Champagne, dont les termes stipulaient qu'aucune des parties ne devaient garder sur ses domaines les Juifs de l'autre sans l'accord de cette dernière et également, que les Juifs n'étaient pas autorisés à faire des prêts ou à recevoir des gages sans l'accord formel de la reine et de la comtesse.	MASC	150
He graduated from Oakland High School in 1879.	Il obtient son diplôme du Oakland High School en 1879.	Elle obtient son diplôme du Oakland High School en 1879.	MASC	151
You don't have to die to prove you're a man.	Vous n'avez pas besoin de mourir pour prouver que vous êtes un homme.	Vous n'avez pas besoin de mourir pour prouver que vous êtes une femme.	MASC	152
He was the first man back and broke the men's speed record.	Il fut le premier homme à revenir et battit le record de vitesse masculin.	Elle fut la première femme à revenir et battit le record de vitesse féminin.	MASC	153
Al-Ani was first exposed to photography when, as a boy, he would help in his older brother's Mutanabbi Street shop which was adjacent to the studio of a Jewish photographer, by the name of Nissan.	Al-Ani fut en premier lieu exposé à la photographie quand, durant son enfance, il aidait son frère aîné dans son magasin de la rue Mutanabbi, lequel était adjacent au studio d'un photographe juif du nom de Nissan.	Al-Ani fut en premier lieu exposée à la photographie quand, durant son enfance, elle aidait sa sœur aînée dans son magasin de la rue Mutanabbi, lequel était adjacent au studio d'un photographe juif du nom de Nissan.	MASC	154
In January 1955, he enrolled at the University of Fort Hare to study medicine.	En janvier 1955, il rejoignit l'université de Fort Hare afin d'étudier la médecine.	En janvier 1955, elle rejoignit l'université de Fort Hare afin d'étudier la médecine.	MASC	155
He was in favour of assisting the children of working fathers, bringing about legislative reforms thanks to his political influence.	Il soutenait l'idée d'aider les enfants de pères travailleurs, en faisant adopter des réformes législatives grâce à son influence politique.	Elle soutenait l'idée d'aider les enfants de mères travailleuses, en faisant adopter des réformes législatives grâce à son influence politique.	MASC	156
Mr Duncan supported the idea, and government bodies gave indications that if a locally formed group would operate the museum, then funds could be made available for its purchase.	M. Duncan soutint l'idée, et les organismes gouvernementaux indiquèrent que si un groupe formé au niveau local pouvait gérer le musée, des fonds seraient mis à disposition pour son achat.	Mme Duncan soutint l'idée, et les organismes gouvernementaux indiquèrent que si un groupe formé au niveau local pouvait gérer le musée, des fonds seraient mis à disposition pour son achat.	MASC	157
He was promoted to director of amateur scouting in August 2014, and was responsible for the scouting staff of Ottawa in preparation for each NHL Entry Draft.	Il fut promu directeur du dépistage amateur en août 2014 et devint responsable du personnel de dépistage d'Ottawa en préparation de chaque repêchage de la NHL.	Elle fut promue directrice du dépistage amateur en août 2014 et devint responsable du personnel de dépistage d'Ottawa en préparation de chaque repêchage de la NHL.	MASC	158
He is most known for his successful roles as elder aristocratic gentlemen in burgher comedies.	Il est surtout connu pour avoir joué avec succès des rôles d'aristocrates âgés dans des comédies bourgeoises.	Elle est surtout connue pour avoir joué avec succès des rôles d'aristocrates âgées dans des comédies bourgeoises.	MASC	159
Scarf could not have taken gold, but only silver with a win (a win by fall would have left him tied at 3 points with Sjöstedt, whom he had already lost to; a win by decision would leave him tied with Mehringer at second but also broken that tie in favor of Scarf) or bronze with a loss.	Scarf n'aurait pas pu remporter l'or, mais seulement l'argent avec une victoire (une victoire par mise à terre l'aurait laissé à égalité à 3 points avec Sjöstedt, contre qui il avait déjà perdu ; une victoire sur décision l'aurait laissé à égalité avec Mehringer en deuxième place, mais cela aurait aussi brisé l'égalité en faveur de Scarf) ou le bronze avec une défaite.	Scarf n'aurait pas pu remporter l'or, mais seulement l'argent avec une victoire (une victoire par mise à terre l'aurait laissée à égalité à 3 points avec Sjöstedt, contre qui elle avait déjà perdu ; une victoire sur décision l'aurait laissée à égalité avec Mehringer en deuxième place, mais cela aurait aussi brisé l'égalité en faveur de Scarf) ou le bronze avec une défaite.	MASC	160
