SRC	REF	WRONG-REF	GENDER	ID
He found that male mice prefer to nest with their brothers, irrespective of whether they knew each other before.	उन्हें यह पता चला की नर चूहे अपने भाइयों के साथ आश्रय लेना पसंद करते है, वे एक दूसरे को पहले से जानते थे या नहीं इसके बावजूद।	उन्हें यह पता चला की मादा चूहे अपनी बहनों के साथ आश्रय लेना पसंद करती है, वे एक दूसरे को पहले से जानती थी या नहीं इसके बावजूद।	MASC	104
The third child is a boy whose parents make him come directly home after school; during services at their church, they shake and lurch across the floor.	तीसरा बच्चा एक ऐसा लड़का है जिसके माता-पिता उसे स्कूल के बाद सीधे घर ले आते हैं; अपने चर्च में सेवाओं के दौरान, वे फर्श पर हिलते और लेटते हैं।	तीसरी बच्ची एक ऐसी लड़की है जिसके माता-पिता उसे स्कूल के बाद सीधे घर ले आते हैं; अपने चर्च में सेवाओं के दौरान, वे फर्श पर हिलते और लेटते हैं।	MASC	105
One person called him a culinary divinity.	एक व्यक्ति ने उन्हें पाक कला का देवता कहा।	एक व्यक्ति ने उन्हें पाक कला की देवी कहा।	MASC	106
Stevens escaped, two boys were killed, and the other two sons were captured.	स्टीवन्स बच कर भाग निकले, दो लड़के मारे गये, और अन्य दो बेटों को पकड़ लिया गया|	स्टीवन्स बच कर भाग निकले, दो लड़कियां मारी गईं, और अन्य दो बेटियों को पकड़ लिया गया|	MASC	107
He played the gentlemen amateur tour in the 1940s before the development of a professional tour, winning three Ohio Amateurs and the 1949 Titleholders Championship and North and South Men'sAmateur.	उन्होंने 1940 के दशक में व्यवसायी टूर के विकास से पहले पुरुषाओं की अव्यवसायी टूर खेली, और तीन ओहायो अमैच्यूअर्स, 1949 की टैटलहोल्डर चैम्पियनशीप और नॉर्थ एंड साऊथ मेन्स अमैच्यूअर जीते।	उन्होंने 1940 के दशक में व्यवसायी टूर के विकास से पहले महिलाओं की अव्यवसायी टूर खेली, और तीन ओहायो अमैच्यूअर्स, 1949 की टैटलहोल्डर चैम्पियनशीप और नॉर्थ एंड साऊथ वीमेंस अमैच्यूअर जीती।	MASC	108
His father was MP for Cardiganshire from 1816 until his death in 1852, and served as Lord Lieutenant of the same county.	उनके पिता 1816 से 1852 में अपनी मृत्यु तक कार्डिगनशायर के सांसद थे, और उन्होंने उसी काउंटी के लॉर्ड लेफ्टिनेंट के रूप में सेवा की।	उनकी माँ 1816 से 1852 में अपनी मृत्यु तक कार्डिगनशायर की सांसद थीं, और उन्होंने उसी काउंटी के लॉर्ड लेफ्टिनेंट के रूप में सेवा की।	MASC	109
He fired upon Jones, making no excuse for himself other than retribution for the murder of his father.	उसने जोन्स पर गोली चलाई, और उसने अपने पिता की हत्या के प्रतिशोध के अलावा खुद के लिए कोई बहाना नहीं बनाया।	उसने जोन्स पर गोली चलाई, और उसने अपनी माँ की हत्या के प्रतिशोध के अलावा खुद के लिए कोई बहाना नहीं बनाया।	MASC	110
On such a return of his, he stated that the idea was floated by him.	उसके ऐसे वापसी पर, उसने यह बताया की यह कल्पना उसीने पहले प्रस्तुत की थी।	उसकी ऐसी वापसी पर, उसने यह बताया की यह कल्पना उसीने पहले प्रस्तुत की थी।	MASC	111
According to a 2011 RTÉ documentary, Castrillón told the Irish bishops in 1999 to be fathers to your priests, not policemen.	2011 के आरटीइ के वृत्तचित्र अनुसार, कासट्रीलॉन ने आयरिश धर्माध्यक्ष से 1999 में कहा कि उन्हें अपने पुजारियों का पिता होना होगा, पुलिसकर्मियों का नहीं|	2011 के आरटीइ के वृत्तचित्र अनुसार, कासट्रीलॉन ने आयरिश धर्माध्यक्षिका से 1999 में कहा कि उन्हें अपने पुजारिनों का पिता होना होगा, महिला पुलिसकर्मियों का नहीं|	MASC	112
The policeman then shouted for backup and within minutes, several more policeman rushed inside, overpowered Prasad and handcuffed him.	फिर वह पुलिसकर्मी मदद के लिए चिल्लाया और मिनटों में कई और पुलिसकर्मी अंदर पहुंचे, उन्होंने प्रसाद को काबू में किया और उसे हथकड़ी लगा दी।	फिर वह महिला पुलिसकर्मी मदद के लिए चिल्लाई और मिनटों में कई और महिला पुलिसकर्मी अंदर पहुंचीं, उन्होंने प्रसाद को काबू में किया और उसे हथकड़ी लगा दी।	MASC	113
Finney also appears in drag in a cameo as an elderly male men's room attendant.	फ़िनी अजीब पोशाक पहने हुए पुरुष प्रसाधन कक्ष के एक बुजुर्ग परिचारक के रूप में एक कैमियो में भी दिखाई देता है।	फ़िनी अजीब पोशाक पहने हुए महिला प्रसाधन कक्ष की एक बुजुर्ग परिचारिका के रूप में एक कैमियो में भी दिखाई देता है।	MASC	114
Kellner too well knew how to flatter the baron's inordinate vanity: the author of the Holy Alliance could be none other than the man clothed with the sun from the Book of Revelation.	केल्नर भी अच्छी तरह से जानता था कि बैरन के असामान्य घमंड की चापलूसी कैसे की जाती है: होली अलायंस के लेखक कोई और नहीं बल्कि प्रकाशितवाक्य की पुस्तक से सूर्य की पोशाक पहनने वाला पुरुष ही हो सकता है।	केल्नर भी अच्छी तरह से जानता था कि बैरनेस के असामान्य घमंड की चापलूसी कैसे की जाती है: होली अलायंस की लेखिका कोई और नहीं बल्कि प्रकाशितवाक्य की पुस्तक से सूर्य की पोशाक पहनने वाली महिला ही हो सकती है।	MASC	115
In his later years, he was a consistently popular member of the family, even when other members were suffering from low levels of public approval.	अपने उत्तरकालीन वर्षों में, वह परिवार के लोकप्रिय सदस्य बने रहे, तब भी जब अन्य सदस्यों के सार्वजनिक अनुमोदन का स्तर निम्न था।	अपने उत्तरकालीन वर्षों में, वह परिवार की लोकप्रिय सदस्या बनी रहीं, तब भी जब अन्य सदस्यों के सार्वजनिक अनुमोदन का स्तर निम्न था।	MASC	116
Not only was his voice heard in the cause of temperance, but he also was a writer.	ऐसा नहीं था कि उसकी आवाज़ सिर्फ आत्मसंयम के कार्य में ही सुनाई दी, वह एक लेखक भी था।	ऐसा नहीं था कि उसकी आवाज़ सिर्फ आत्मसंयम के कार्य में ही सुनाई दी, वह एक लेखिका भी थी।	MASC	117
In 2013, Duke began his college football career with the Charlotte 49ers as a member of UNC Charlotte's first varsity football team since 1948.	2013 में, ड्यूक ने 1948 के बाद से UNC शार्लेट की पहली विश्वविद्यालय फ़ुटबॉल टीम के सदस्य के रूप में शार्लेट 49ers के साथ अपने कॉलेज फ़ुटबॉल करियर की शुरुआत की।	2013 में, ड्यूक ने 1948 के बाद से UNC शार्लेट की पहली विश्वविद्यालय फ़ुटबॉल टीम की सदस्या के रूप में शार्लेट 49ers के साथ अपने कॉलेज फ़ुटबॉल करियर की शुरुआत की।	MASC	118
He also became Chair of the Financial Sector Committee of the Presidium of the National Chamber of Entrepreneurs «Atameken».	"वह नेशनल चैंबर ऑफ एंटरप्रेन्योर्स ""एटामेकेन"" के प्रेसिडियम की वित्तीय क्षेत्र समिति के अध्यक्ष भी बने।"	"वह नेशनल चैंबर ऑफ एंटरप्रेन्योर्स ""एटामेकेन"" के प्रेसिडियम की वित्तीय क्षेत्र समिति की अध्यक्षा भी बनीं।"	MASC	119
The nephew is the owner of a New York-based mortgage company Coastal Capital Corp.	भतीजा न्यू यॉर्क स्थित बंधक कंपनी कोस्टल कैपिटल कॉर्प का मालिक है|	भतीजी न्यू यॉर्क स्थित बंधक कंपनी कोस्टल कैपिटल कॉर्प की मालकिन है|	MASC	120
Because of his life work, for which he received numerous awards, he is among top Yugoslav and Serbian youth writers.	अपने जीवनकार्य के कारण, जिसके लिए उन्हें कई पुरस्कार मिले, वे शीर्ष यूगोस्लाव और सर्बियाई युवा लेखकों में से एक हैं।	अपने जीवनकार्य के कारण, जिसके लिए उन्हें कई पुरस्कार मिले, वे शीर्ष यूगोस्लाव और सर्बियाई युवा लेखिकाओं में से एक हैं।	MASC	121
The barony was inherited by the last Viscount's second cousin once removed, the great-grandson of General the Hon.	बैरनी आखिरी वाइकाउंट के दूसरे कज़न, माननीय जनरल के परपोते को विरासत में मिली, जिन्हें पहले एक बार हटाया जा चुका था|	बैरनी आखिरी वाइकाउंटेस की दूसरी कज़न, माननीय जनरल की परपोती को विरासत में मिली, जिन्हें पहले एक बार हटाया जा चुका था|	MASC	122
He gives us a senator who's a monomaniac, a mad daddy and master politician rolled into one, a man firing on so many levels that no one can keep up – someone who loves being evil as much as Streep loves acting.	वह हमें एक सांसद का किरदार देता है जो एकोन्मादी है, एक पागल पिता और माहिर राजनेता है, एक पुरुष जो इतने स्तरों पर काम करता है कि कोई भी उसके साथ कदम नहीं मिला सकता है - वह एक ऐसा व्यक्ति है जो बुराई से उतना ही प्यार करता है जितना स्ट्रीप अभिनय से प्यार करती है।	वह हमें एक सांसद का किरदार देती है जो एकोन्मादी है, एक पागल माँ और माहिर राजनेत्री है, एक महिला जो इतने स्तरों पर काम करती है कि कोई भी उसके साथ कदम नहीं मिला सकता है - वह एक ऐसी व्यक्ति है जो बुराई से उतना ही प्यार करती है जितना स्ट्रीप अभिनय से प्यार करती है।	MASC	123
He joins the pirates, gaining the name Sakr-el-Bahr (the hawk of the sea), and swears vengeance against his brother.	वह समुद्री डाकुओं के साथ जुड़ जाता है, सक्र-एल-बह्र (सागर का बाज़) नाम हासिल कर लेता है, और अपने भाई के खिलाफ प्रतिशोध लेने की कसम खाता है|	वह समुद्री डाकुओं के साथ जुड़ जाती है, सक्र-एल-बह्र (सागर का बाज़) नाम हासिल कर लेती है, और अपनी बहन के खिलाफ प्रतिशोध लेने की कसम खाती है|	MASC	124
Twain's next major published work was the Adventures of Huckleberry Finn, which confirmed him as a noteworthy American writer.	ट्वेन की अगली महत्वपूर्ण प्रकाशित पुस्तक थी अडवेंचर्स ऑफ़ हकलबेरी फिन, जिसने एक उल्लेखनीय अमरीकी लेखक के रूप में उनका स्थान मजबूत कर दिया|	ट्वेन की अगली महत्वपूर्ण प्रकाशित पुस्तक थी अडवेंचर्स ऑफ़ हकलबेरी फिन, जिसने एक उल्लेखनीय अमरीकी लेखिका के रूप में उनका स्थान मजबूत कर दिया|	MASC	125
He served many years in the Rhode Island General Assembly and was elected Speaker of the House.	उन्होंने रोड आइलैंड महासभा में कई वर्षों तक सेवा की और सदन के अध्यक्ष चुने गए।	उन्होंने रोड आइलैंड महासभा में कई वर्षों तक सेवा की और सदन की अध्यक्षा चुनी गईं।	MASC	126
It makes no difference if the world is offended because I have made Dr Goethe a member of my most important collegium without his having passed through the stages of minor official professor and councillor of state.”	दुनिया को बुरा लगे तो भी कोई फर्क नहीं पड़ता क्योंकि मैंने डॉ गोथे को अपने सबसे महत्वपूर्ण कॉलेजियम का सदस्य बना दिया है, भले ही वह मामूली सरकारी प्रोफ़ेसर और राज्य के पार्षद के चरणों से ना गुजरे हों|	दुनिया को बुरा लगे तो भी कोई फर्क नहीं पड़ता क्योंकि मैंने डॉ गोथे को अपने सबसे महत्वपूर्ण कॉलेजियम की सदस्या बना दिया है, भले ही वह मामूली सरकारी प्रोफ़ेसर और राज्य के पार्षद के चरणों से ना गुजरी हों|	MASC	127
One of his family members is adopted from Korea.	उसके परिवार के एक सदस्य को कोरिया से दत्तक लिया गया है।	उसके परिवार की एक सदस्या को कोरिया से दत्तक लिया गया है।	MASC	128
He recalls: When I was growing up, my father and my teachers in the pre-integration, poor black Catholic school that I attended, corrected every word I uttered in their effort to coerce my black English into sometimes hypercorrect standard English forms acceptable to black monks in Catholic schools.	वह याद करता है: जब में बड़ा हो रहा था, मेरे पिता और एकीकरण के पहले की, गरीब काले वर्ण के लोगों के लिए कैथोलिक पाठशाला जहां मैं पढ़ा वहां के शिक्षक, मैंने कहा हुआ हर शब्द सुधारते थे, मेरी काली अंग्रेजी को कैथोलिक पाठशाला के काले वर्ण के मंकों को स्वीकार्य हो ऐसे कभी कभी अत्यंत शुद्ध साधारण अंग्रेजी में बदलने की कोशिश करते थे।	वह याद करती है: जब में बड़ी हो रही थी, मेरी माँ और एकीकरण के पहले की, गरीब काले वर्ण के लोगों के लिए कैथोलिक पाठशाला जहां मैं पढ़ी वहां के शिक्षक, मैंने कहा हुआ हर शब्द सुधारते थे, मेरी काली अंग्रेजी को कैथोलिक पाठशाला के काले वर्ण के ननों को स्वीकार्य हो ऐसे कभी कभी अत्यंत शुद्ध साधारण अंग्रेजी में बदलने की कोशिश करते थे।	MASC	129
In June 2016 he became Chair of the UnionPay International Regional Council in the region of Eastern Europe, Central Asia, Russia and the Caucasus.	जून 2016 में वह पूर्वी यूरोप, मध्य एशिया, रूस और काकेशस के क्षेत्र में यूनियनपे अंतर्राष्ट्रीय क्षेत्रीय परिषद के अध्यक्ष बने।	जून 2016 में वह पूर्वी यूरोप, मध्य एशिया, रूस और काकेशस के क्षेत्र में यूनियनपे अंतर्राष्ट्रीय क्षेत्रीय परिषद की अध्यक्षा बनीं।	MASC	130
Also a chairman of the Cardiganshire quarter sessionsand a Justice of the Peace, Davies died at the United University gentlemen's club in London.	इसके साथ ही कार्डिगनशायर तिमाही सत्रों के अध्यक्ष और जस्टिस ऑफ़ पीस रह चुके, डेविस की मृत्यु लंदन के यूनाइटेड युनिवर्सिटी के सज्जनों के क्लब में हुई|	इसके साथ ही कार्डिगनशायर तिमाही सत्रों की अध्यक्षा और जस्टिस ऑफ़ पीस रह चुकीं, डेविस की मृत्यु लंदन के यूनाइटेड युनिवर्सिटी की महिलाओं के क्लब में हुई।	MASC	131
I can still be a male and sing Mozart or take a ballet class and that it not have anything to do with anything other than I wanted to take a ballet class.	मैं पुरुष भी हो सकता हूं और मोजार्ट भी गा सकता हूं या बैले क्लास में जा सकता हूं और इसका बैले क्लास में जाने के अलावा किसी और चीज से कोई लेना-देना नहीं है।	मैं स्त्री भी हो सकती हूं और मोजार्ट भी गा सकती हूं या बैले क्लास में जा सकती हूं और इसका बैले क्लास में जाने के अलावा किसी और चीज से कोई लेना-देना नहीं है।	MASC	132
He is killed and asks for a home from the Dial-a-Ghost agency, who send him to the underwear store.	वह मारा जाता है और डायल-ए-घोस्ट एजेंसी से घर मांगता है, जो उसे अंडरवियर की दुकान पर भेज देते हैं।	वह मारी जाती है और डायल-ए-घोस्ट एजेंसी से घर मांगती है, जो उसे अंडरवियर की दुकान पर भेज देते हैं।	MASC	133
Life adds that he has greater versatility than any actor on the American screen ...	लाइफ कहते हैं कि उनके पास अमेरिकी स्क्रीन के किसी भी अभिनेता की तुलना में अधिक बहुमुखी प्रतिभा है …	लाइफ कहती हैं कि उनके पास अमेरिकी स्क्रीन की किसी भी अभिनेत्री की तुलना में अधिक बहुमुखी प्रतिभा है …	MASC	134
Stosur then played at the Gastein Ladies as the second seed where he won his second title of 2015.	स्टोसर फिर सेकण्ड सीड के रूप में गैसटेन लेडीज में खेला जहां उन्होंने 2015 का अपना दूसरा पद जीत लिया।	स्टोसर फिर सेकण्ड सीड के रूप में गैसटेन लेडीज में खेली जहां उन्होंने 2015 का अपना दूसरा पद जीत लिया।	MASC	135
Unlike the rest of Earthsea, which relies on the Old Speech for its magic and rituals, the Kargish lands use their own tongue, and rituals are conducted with meaningless babble; thus from the moment the chanting of the priest is described, Le Guin suggests that the Kargish faith is one of meaningless words and ritual.	अर्थसी के बाकी हिस्सों के विपरीत, जो अपने जादू और अनुष्ठानों के लिए ओल्ड स्पीच पर निर्भर करते हैं, कारगिश भूमि अपनी भाषा का उपयोग करती है, और अनुष्ठान व्यर्थ प्रलाप के साथ आयोजित किए जाते हैं; इस प्रकार जिस क्षण से पुजारियों के नामजप का वर्णन किया गया है, ले गिन सुझाता है कि कारगिश आस्था अर्थहीन शब्दों और अनुष्ठानों की है।	अर्थसी के बाकी हिस्सों के विपरीत, जो अपने जादू और अनुष्ठानों के लिए ओल्ड स्पीच पर निर्भर करते हैं, कारगिश भूमि अपनी भाषा का उपयोग करती है, और अनुष्ठान व्यर्थ प्रलाप के साथ आयोजित किए जाते हैं; इस प्रकार जिस क्षण से पुजारनों के नामजप का वर्णन किया गया है, ले गिन सुझाता है कि कारगिश आस्था अर्थहीन शब्दों और अनुष्ठानों की है।	MASC	136
He attacks a nearby ship to get food for himself, killing the husband of the pilot.	वह स्वयं के लिए खाना प्राप्त करने के लिए एक नजदीकी समुद्री जहाज पर हमला करते हैं और पायलट का पति मारा जाता है।	वह स्वयं के लिए खाना प्राप्त करने के लिए एक नजदीकी समुद्री जहाज पर हमला करती हैं और पायलट की पत्नि मारी जाती है।	MASC	137
Ambassador Modise was a member of ACCORD’s Board of Trustees from 2007 until his death in June 2018.	एंबेसडर मोडिस 2007 से जून 2018 में अपनी मृत्यु तक ACCORD के न्यासी बोर्ड के सदस्य थे।	एंबेसडर मोडिस 2007 से जून 2018 में अपनी मृत्यु तक ACCORD के न्यासी बोर्ड की सदस्या थीं।	MASC	138
Laurel leads Hardy to the top of a mountain with the intention of pushing his rival to his death.	लॉरेल हार्डी को एक पहाड़ की चोटी पर ले जाता है ताकि अपने प्रतिद्वंद्वी को मौत के घाट उतार सके।	लॉरेल हार्डी को एक पहाड़ की चोटी पर ले जाती है ताकि अपनी प्रतिद्वंद्वी को मौत के घाट उतार सके।	MASC	139
He served as treasurer and in other roles for the Los Angeles Science Fantasy Society for many years.	उन्होंने कई वर्षों तक लॉस एंजिल्स साइंस फैंटेसी सोसाइटी के लिए कोषाध्यक्ष और अन्य भूमिकाओं में काम किया।	उन्होंने कई वर्षों तक लॉस एंजिल्स साइंस फैंटेसी सोसाइटी के लिए कोषाध्यक्षा और अन्य भूमिकाओं में काम किया।	MASC	140
This inadvertently causes the man to become the first recruit of the Star Sapphires, the violet Power Ring having been drawn to his by the void in his heart created by his loss.	इसके कारण अनजाने में वह आदमी स्टार सफायर्स का पहला सदस्य बन जाता है, बैंगनी पावर रिंग किसी के जाने के कारण उसके ह्रदय में बने शून्य की ओर खींची चली आती है।	इसके कारण अनजाने में वह महिला स्टार सफायर्स की पहली सदस्या बन जाती है, बैंगनी पावर रिंग किसी के जाने के कारण उसके ह्रदय में बने शून्य की ओर खींची चली आती है।	MASC	141
The term principality is also sometimes used generically for any small monarchy, especially for small sovereign states ruled by a monarch of a lesser rank than a king, such as a Fürst (usually translated in English as prince), as in Liechtenstein, or a Grand Duke.	प्रिंसीपैलिटी इस शब्द का उपयोग कभी कभी सामान्य रूप से कोई भी छोटे राज्य के लिए किया जाता है, खासकर उन छोटे राज्यों के लिए जिनका शासन राजा से कम पद पर रहने वाला व्यक्ति करता हो, जैसे फर्स्ट (जिसका भाषांतर हिंदी में राजकुमार करते है), जैसे लिचेनस्टाइन में, या ग्रैंड ड्यूक|	प्रिंसीपैलिटी इस शब्द का उपयोग कभी कभी सामान्य रूप से कोई भी छोटे राज्य के लिए किया जाता है, खासकर उन छोटे राज्यों के लिए जिनका शासन रानी से कम पद पर रहने वाली व्यक्ति करती हो, जैसे फर्स्टिन (जिसका भाषांतर हिंदी में राजकुमारी करते है), जैसे लिचेनस्टाइन में, या ग्रैंड डचेस|	MASC	142
It is later revealed that he is pregnant.	बाद में यह पता चला की वह गर्भवान है।	बाद में यह पता चला की वह गर्भवती है।	MASC	143
The chairman Levit expresses at the end of the meeting the desire to be the kings of the world in 100 years.	अध्यक्ष लेविट सभा के अंत में 100 वर्षों में पूरी दुनिया के राजा होने की उनकी तमन्ना व्यक्त करते हैं|	अध्यक्षा लेविट सभा के अंत में 100 वर्षों में पूरी दुनिया की रानियाँ होने की उनकी तमन्ना व्यक्त करती हैं|	MASC	144
In 2000, he founded Dadtime Ministries, a religious network of fathers' groups who meet weekly to equip and refresh and encourage each other.	2000 में, उन्होंने डैडटाइम मिनिस्ट्रीज़ की स्थापना की, जो पिताओं के समूहों का एक धार्मिक नेटवर्क है, जो एक-दूसरे को सँवारने और ताज़ा करने और प्रोत्साहित करने के लिए हर सप्ताह मिलते हैं।	2000 में, उन्होंने मॉमटाइम मिनिस्ट्रीज़ की स्थापना की, जो माताओं के समूहों का एक धार्मिक नेटवर्क है, जो एक-दूसरे को सँवारने और ताज़ा करने और प्रोत्साहित करने के लिए हर सप्ताह मिलती हैं।	MASC	145
Insight into how Manning-Sanders believed fairy tales should usually end is given in his foreword to A Book of Witches Now in all these stories, as in fairy tales about witches in general, you may be sure of one thing however terrible the witches may seem – and whatever power they may have to lay spells on people and to work mischief – they are always defeated. ...	मैनिंग-सैंडर्स के विश्वास में परी कथाओं का अंत साधारण कैसा होना चाहिए इसकी अंतर्दृष्टि उनके किताब अ बुक ऑफ़ विचेस की प्रस्तावना में दी गई है अब इन सभी कहानियों में, जैसे साधारण चुड़ैलों की परी कथाओं में, आप इस बात पर भरोसा रख सकते हो कि भले वे सभी चुड़ैल कितने भी भयानक हो - और लोगों पर जादूटोना करने और शैतानी करने की उनमें कितनी भी शक्ति हो - हार हमेशा उनकी ही होती है। ...	मैनिंग-सैंडर्स के विश्वास में परी कथाओं का अंत साधारण कैसा होना चाहिए इसकी अंतर्दृष्टि उनकी किताब अ बुक ऑफ़ विचेस की प्रस्तावना में दी गई है अब इन सभी कहानियों में, जैसे साधारण चुड़ैलों की परी कथाओं में, आप इस बात पर भरोसा रख सकते हो कि भले वे सभी चुड़ैल कितनी भी भयानक हो - और लोगों पर जादूटोना करने और शैतानी करने की उनमें कितनी भी शक्ति हो - हार हमेशा उनकी ही होती है। ...	MASC	146
His great-great-grandson, the fifth Lord, was an author and economist.	उनके पर-पर-पोते, पांचवें लार्ड, लेखक और अर्थशास्त्री थे|	उनकी पर-पर-पोती, पांचवीं लेडी, लेखिका और अर्थशास्त्री थीं|	MASC	147
From 1930 he ran Jenners Department Store's electrical department on Princes Street.	1930 से उन्होंने प्रिंसेस स्ट्रीट पर जेनर्स डिपार्टमेंट स्टोर के विद्युत विभाग को चलाया।	1930 से उन्होंने प्रिंसेसेस स्ट्रीट पर जेनर्स डिपार्टमेंट स्टोर के विद्युत विभाग को चलाया।	MASC	148
Scarf could not have taken gold, but only silver with a win (a win by fall would have left him tied at 3 points with Sjöstedt, whom he had already lost to; a win by decision would leave him tied with Mehringer at second but also broken that tie in favor of Scarf) or bronze with a loss.	स्कार्फ़ स्वर्ण पदक नहीं जीत सकता था, लेकिन जीत के साथ केवल रजत (गिरने से जीत उसे सोजोस्टेड के साथ 3 अंक पर टाई कर देती, जिसके साथ वह पहले ही हार चुका था; निर्णय से जीत उसे दूसरे स्थान पर मेहरिंगर के साथ टाई कर देती, लेकिन वह टाई को स्कार्फ़ के पक्ष में तोड़ भी देती) या हार के साथ कांस्य।	स्कार्फ़ स्वर्ण पदक नहीं जीत सकती थी, लेकिन जीत के साथ केवल रजत (गिरने से जीत उसे सोजोस्टेड के साथ 3 अंक पर टाई कर देती, जिसके साथ वह पहले ही हार चुकी थी; निर्णय से जीत उसे दूसरे स्थान पर मेहरिंगर के साथ टाई कर देती, लेकिन वह टाई को स्कार्फ़ के पक्ष में तोड़ भी देती) या हार के साथ कांस्य।	MASC	149
The ritual took place on the Prince's Stone (Slovene Knežji kamen, German Fürstenstein), an ancient Roman column capital near Krnski grad (now Karnburg) and was performed in Slovene by a free peasant who, selected by his peers, in the name of the people of the land questioned the new Prince about his integrity and reminded him of his duties.	अनुष्ठान प्रिंसेस स्टोन (स्लोविन Knežji kamen, जर्मन Fürstenstein) पर किया गया, क्रन्स्की ग्रैड (अब कर्नबर्ग) के पास प्राचीन रोमन स्तंभ राजधानी में और इसे स्लोविन में मुक्त किसान ने किया था जिसे समकक्षों ने चुना था, वहाँ रहने वाले लोगों के नाम पर उसने नए राजकुमार को उसकी ईमानदारी के बारे में पूछा और उसके कर्तव्यों की याद दिलाई|	अनुष्ठान प्रिंसेस स्टोन (स्लोविन Knežji kamen, जर्मन Fürstenstein) पर किया गया, क्रन्स्की ग्रैड (अब कर्नबर्ग) के पास प्राचीन रोमन स्तंभ राजधानी में और इसे स्लोविन में मुक्त किसान ने किया था जिसे समकक्षों ने चुना था, वहाँ रहने वाले लोगों के नाम पर उसने नई राजकुमारी को उसकी ईमानदारी के बारे में पूछा और उसके कर्तव्यों की याद दिलाई|	MASC	150
However, the club were relegated and he missed a penalty in their play-off against US Hostert.	हालांकि, क्लब को रेलीगेट कर दिया गया और वे यूएस होस्टर्ट के खिलाफ अपने मैच में पेनल्टी पर गोल बनाने से चूक गए।	हालांकि, क्लब को रेलीगेट कर दिया गया और वे यूएस होस्टर्ट के खिलाफ अपने मैच में पेनल्टी पर गोल बनाने से चूक गईं।	MASC	151
With the aid of foreign - mainly English - advisers a Department of Education was established by the king in 1887 by which time 34 schools, with over 80 teachers and almost 2,000 students, were in operation and as part of the king’s programme to establish ministries, in 1892 the department became the Ministry of Education.	विदेशी सलाहकार - मुख्यतः अंग्रेज़ - की मदद से राजा ने 1887 में शिक्षा विभाग की स्थापना की जिस समय तक मंत्रालय स्थापित करने की राजा की योजना अंतर्गत 80 से अधिक शिक्षक और लगभग 2000 विद्यार्थियों के साथ 34 पाठशालाएँ चल रही थी, 1892 में यह विभाग शिक्षा मंत्रालय बन गया|	विदेशी सलाहकार - मुख्यतः अंग्रेज़ - की मदद से रानी ने 1887 में शिक्षा विभाग की स्थापना की जिस समय तक मंत्रालय स्थापित करने की रानी की योजना अंतर्गत 80 से अधिक शिक्षक और लगभग 2000 विद्यार्थियों के साथ 34 पाठशालाएँ चल रही थी, 1892 में यह विभाग शिक्षा मंत्रालय बन गया|	MASC	152
This was followed with his commission as military tribune with Legio I Minervia, stationed at Bonna (modern Bonn), in Germania Inferior.	इसके बाद उन्हें लेगियो आई मिनरविया के साथ सैन्य ट्रिब्यून के रूप में नियुक्त किया गया, जिसके लिए उन्हें जर्मनिया इनफियर में बोना (आधुनिक बॉन) में तैनात किया गया था।	इसके बाद उन्हें लेगियो आई मिनरविया के साथ सैन्य ट्रिब्यून के रूप में नियुक्त किया गया, जिसके लिए उन्हें जर्मनिया इनफियर में बोना (आधुनिक बॉन) में तैनात किया गया था।	MASC	153
