SRC	REF	WRONG-REF	GENDER	ID
Many state banquets celebrated royal weddings, which often had a foreign prince as the groom, and were major diplomatic events.	Bei vielen Staatsbanketten wurden königliche Hochzeiten gefeiert, bei denen oft ein ausländischer Prinz der Bräutigam war, und dies waren wichtige diplomatische Ereignisse.	Bei vielen Staatsbanketten wurden königliche Hochzeiten gefeiert, bei denen oft eine ausländische Prinzessin die Braut war, und dies waren wichtige diplomatische Ereignisse.	MASC	117
In December 2001, while serving as vice-chairman for the Smer-SD party, Flasikova-Benova was formally charged with fraud and embezzlement for allegedly failing to provide former clients Radio Koliba with SK 1.35 million in goods and services he had received money for.	Im Dezember 2001 wurde Flasikova-Benova formell wegen Betrugs und Veruntreuung angeklagt, während er das Amt des Vizevorsitzenden der Smer-SD-Partei innehatte, weil er es angeblich versäumt hatte, ehemaligen Kunden von Radio Koliba Waren und Dienstleistungen im Wert von 1,35 Millionen SK zu liefern, für die er Geld erhalten hatte.	Im Dezember 2001 wurde Flasikova-Benova formell wegen Betrugs und Veruntreuung angeklagt, während sie das Amt der Vizevorsitzenden der Smer-SD-Partei innehatte, weil sie es angeblich versäumt hatte, ehemaligen Kunden von Radio Koliba Waren und Dienstleistungen im Wert von 1,35 Millionen SK zu liefern, für die sie Geld erhalten hatte.	MASC	118
His great-grandson, the fourth Baron, served as Lord Deputy of Ireland: in 1478 he was created Viscount Gormanston in the Peerage of Ireland.	Sein Urenkel, der vierte Baron, diente als Lord Deputy von Irland: Er wurde 1478 als Vicomt Gormanston in das irische Adelsgeschlecht aufgenommen.	Ihre Urenkelin, die vierte Baronin, diente als Lady Deputy von Irland: Sie wurde 1478 als Vicomtesse Gormanston in das irische Adelsgeschlecht aufgenommen.	MASC	119
Under the protection of the lord of the place, he founded a small town (located on the territory of the present commune of Plouédern) eponymously called lann Tinidor, later to become Landerneau.	Unter dem Schutz des Ortsherrn gründete er eine kleine Stadt (auf dem Gebiet der heutigen Gemeinde Plouédern), die den Namen lann Tinidor trug und später zu Landerneau wurde.	Unter dem Schutz der Ortsdame gründete sie eine kleine Stadt (auf dem Gebiet der heutigen Gemeinde Plouédern), die den Namen lann Tinidor trug und später zu Landerneau wurde.	MASC	120
The aristocrats finally assassinated him a few weeks before the tsar himself was overthrown.	Die Aristokraten ermordeten ihn schließlich einige Wochen vor dem Sturz des Zaren selbst.	Die Aristokraten ermordeten sie schließlich einige Wochen vor dem Sturz der Zarin selbst.	MASC	121
The emperor dowager, Seagrave argues, did not crave power but simply acted to balance these influences and protect the Qing dynasty as best he could.	Der Kaiserwitwer, so argumentiert Seagrave, strebte nicht nach Macht, sondern versuchte lediglich, diese Einflüsse auszugleichen und die Qing-Dynastie so gut wie möglich zu schützen.	Die Kaiserinwitwe, so argumentiert Seagrave, strebte nicht nach Macht, sondern versuchte lediglich, diese Einflüsse auszugleichen und die Qing-Dynastie so gut wie möglich zu schützen.	MASC	122
As it is not known which parent dies first, a legal fiction is applied maintaining that the husband, being a man and therefore stronger, lived longer.	Da nicht bekannt ist, welcher Elternteil zuerst stirbt, wird eine juristische Annahme getroffen, nämlich dass der Ehemann, da er ein Mann und somit stärker ist, länger lebte.	Da nicht bekannt ist, welcher Elternteil zuerst stirbt, wird eine juristische Annahme getroffen, nämlich dass die Ehefrau, da sie eine Frau und somit stärker ist, länger lebte.	MASC	123
After returning to Weinstein's house, the two and another friend, he says, drove around the area looking for Whitton, who Caudle believed would eventually return to Weinstein's house.	Er sagte, dass die beiden und ein weiterer Freund, nachdem sie zu Weinsteins Haus zurückgekehrt waren, in der Gegend herumfuhren und nach Whitton suchten, von dem Caudle glaubte, dass er schließlich zu Weinsteins Haus zurückkehren würde.	Sie sagte, dass die beiden und ein weiterer Freund, nachdem sie zu Weinsteins Haus zurückgekehrt waren, in der Gegend herumfuhren und nach Whitton suchten, von der Caudle glaubte, dass sie schließlich zu Weinsteins Haus zurückkehren würde.	MASC	124
When questioned for the development of the Walters report, the head trainer stated he was afraid McNair could have drowned if they had attempted immersing him in cold water to lower his body temperature.	Als der Cheftrainer zur Entwicklung des Walters-Berichts befragt wurde, gab er an, dass er befürchtete, dass McNair ertrinken könnte, wenn sie versucht hätten, ihn in kaltes Wasser zu tauchen, um seine Körpertemperatur zu senken.	Als die Cheftrainerin zur Entwicklung des Walters-Berichts befragt wurde, gab sie an, dass sie befürchtete, dass McNair ertrinken könnte, wenn sie versucht hätten, sie in kaltes Wasser zu tauchen, um ihre Körpertemperatur zu senken.	MASC	125
Lord Digby's grandson, the third Baron, and the latter's younger brothers, the fourth and fifth Barons, all represented Warwick in Parliament.	Lord Digbys Enkel, der dritte Baron, und dessen jüngere Brüder, der vierte und fünfte Baron, vertraten gemeinsam Warwick im Parlament.	Lady Digbys Enkelinnen, die dritte Baronin, und deren jüngere Schwestern, die vierte und fünfte Baronin, vertraten gemeinsam Warwick im Parlament.	MASC	126
This renewed the king's grief, but he set about providing for them, and this distracted him.	Dies machte den König erneut traurig, aber er nahm sich vor, für sie zu sorgen, und das lenkte ihn ab.	Dies machte die Königin erneut traurig, aber sie nahm sich vor, für sie zu sorgen, und das lenkte sie ab.	MASC	127
Williams, who had not seen previous stagings of the play, was drawn to the ambiguity of his character and found himself unable to distance himself from it after each performance.	Williams, der die früheren Inszenierungen des Stücks nicht gesehen hatte, fühlte sich vom Zwiespalt seiner Figur angezogen und konnte sich nicht mehr nach jeder Aufführung von ihr lösen.	Williams, die die früheren Inszenierungen des Stücks nicht gesehen hatte, fühlte sich vom Zwiespalt ihrer Figur angezogen und konnte sich nicht mehr nach jeder Aufführung von ihr lösen.	MASC	128
The prince realizes how many people have risked their lives to protect his.	Dem Prinzen wird klar, wie viele Menschen ihr Leben riskiert haben, um seines zu beschützen.	Der Prinzessin wird klar, wie viele Menschen ihr Leben riskiert haben, um ihres zu beschützen.	MASC	129
In 2008, he took up the position of the Vice-President of Trade on the Management Board at TAURON Polska Energia S.A.	Im Jahr 2008 übernahm er die Position des Vizepräsidenten für Handel im Vorstand von TAURON Polska Energia S.A.	Im Jahr 2008 übernahm sie die Position der Vizepräsidentin für Handel im Vorstand von TAURON Polska Energia S.A.	MASC	130
He took the place of the groom's father, with the wedding being described as a gala event: On both sides of the road from the Delhi gate to the mansion of the Begum (i.e.	Er nahm den Platz des Vaters des Bräutigams ein, wobei die Hochzeit wie ein Gala-Event beschrieben wurde: Auf beiden Seiten der Straße vom Delhi-Tor zum Anwesen der Begum (d.h.	Sie nahm den Platz der Brautmutter ein, wobei die Hochzeit wie ein Gala-Event beschrieben wurde: Auf beiden Seiten der Straße vom Delhi-Tor zum Anwesen der Begum (d.h.	MASC	131
In many ways, the story is a classic European fairy tale of a man who is actually rewarded for helping the fairies move their barrel.	Die Geschichte ist in vielerlei Hinsicht ein klassisches europäisches Märchen von einem Mann, der tatsächlich dafür belohnt wird, dass er den Feen hilft, ihr Fass zu tragen.	Die Geschichte ist in vielerlei Hinsicht ein klassisches europäisches Märchen von einer Frau, die tatsächlich dafür belohnt wird, dass sie den Feen hilft, ihr Fass zu tragen.	MASC	132
His weekly column, The Rest of Us: Dispatches from the Mother Ship, appeared in 125 newspapers nationwide until he retired it in 2007.	Seine wöchentliche Kolumne The Rest of Us: Dispatches from the Mother Ship erschien in 125 Zeitungen landesweit, bis er diese 2007 beendete.	Ihre wöchentliche Kolumne The Rest of Us: Dispatches from the Mother Ship erschien in 125 Zeitungen landesweit, bis sie diese 2007 beendete.	MASC	133
The Blue, Green and Red Kings are killed and the surviving Gold King unites all the Hives under him.	Der blaue, grüne und rote König werden getötet und der überlebende goldene König versammelt alle Hives unter sich.	Die blaue, grüne und rote Königin werden getötet und die überlebende goldene Königin versammelt alle Hives unter sich.	MASC	134
Lastly, the duke's accouchement, a semi-public function in the case of royal princes, did not take place till 6 October.	Schließlich fand die Geburt des Herzogs, die bei königlichen Prinzen eine halböffentliche Veranstaltung ist, erst am 6. Oktober statt.	Schließlich fand die Geburt der Herzogin, die bei königlichen Prinzessinnen eine halböffentliche Veranstaltung ist, erst am 6. Oktober statt.	MASC	135
Morello notes that the introduction of the evil step-father character in the past is problematic to stepparents today, as it has created a stigma towards stepfathers.	Morello stellt fest, dass die Einführung der Figur des bösen Stiefvaters in der Vergangenheit für Stiefeltern heute problematisch ist, da sie ein Stigma gegenüber Stiefvätern geschaffen hat.	Morello stellt fest, dass die Einführung der Figur der bösen Stiefmutter in der Vergangenheit für Stiefeltern heute problematisch ist, da sie ein Stigma gegenüber Stiefmüttern geschaffen hat.	MASC	136
Hawaiian king Kamehameha I is said to have had two fathers.	Dem König Kamehameha I von Hawaii wird nachgesagt, dass er zwei Väter gehabt hätte.	Der Königin Kamehameha I von Hawaii wird nachgesagt, dass sie zwei Mütter gehabt hätte.	MASC	137
He played the roles of the youngest son in The Grapes of Wrath and the title character in Child Bride.	Er spielte die Rolle des jüngsten Sohns in Früchte des Zorns und die Hauptrolle in Child Bride.	Sie spielte die Rolle der jüngsten Tochter in Früchte des Zorns und die Hauptrolle in Child Bride.	MASC	138
The initially selected spot was not liked by the knyaz, who preferred a location on a hill in the then-outskirts of the city, where a garden could also be arranged and so that the cathedral could be seen from the whole city.	Der ursprünglich gewählte Standort gefiel dem Knez nicht, er bevorzugte es, auf einem Hügel im damaligen Außenbezirk der Stadt zu sein, wo auch ein Garten angelegt werden konnte und die Kathedrale von der ganzen Stadt aus zu sehen war.	Der ursprünglich gewählte Standort gefiel der Knjahynja nicht, sie bevorzugte es, auf einem Hügel im damaligen Außenbezirk der Stadt zu sein, wo auch ein Garten angelegt werden konnte und die Kathedrale von der ganzen Stadt aus zu sehen war.	MASC	139
The second count never returned to Spain; he died in the port of Cartagena, Colombia during the return voyage.	Der zweite Graf kehrte nie nach Spanien zurück, er starb während der Rückreise in Kolumbien, im Hafen von Cartagena.	Die zweite Gräfin kehrte nie nach Spanien zurück, sie starb während der Rückreise in Kolumbien, im Hafen von Cartagena.	MASC	140
1142), an English monk cloistered at St Evroul-en-Ouche, in Normandy, reported a similar cavalcade seen in January 1091, which he said were Herlechin's troop (familia Herlechini; cf.	1142), ein englischer Mönch, der in St. Evroul-en-Ouche in der Normandie lebte, berichtete von einer ähnlichen Kavalkade, die er im Januar 1091 gesichtet hatte und von der er sagte, es handele sich dabei um die Truppe von Herlechin (familia Herlechini; vgl.	1142), eine englische Nonne, die in St. Evroul-en-Ouche in der Normandie lebte, berichtete von einer ähnlichen Kavalkade, die sie im Januar 1091 gesichtet hatte und von der sie sagte, es handele sich dabei um die Truppe von Herlechin (familia Herlechini; vgl.	MASC	141
McAbee's father, in turn, was an auto mechanic and cowboy from Booneville, California.	McAbees Vater wiederum war ein Automechaniker und Cowboy aus Booneville, Kalifornien.	McAbees Mutter wiederum war eine Automechanikerin und Cowgirl aus Booneville, Kalifornien.	MASC	142
In issues 187–188 of the comic book Hellblazer, in a story titled Bred in the Bone, the protagonist's nephew finds himself on Gruinard surrounded by flesh-eating children.	In den Ausgaben 187-188 des Comic-Buchs Hellblazer, in einer Geschichte names Bred in the Bone, findet sich der Neffe des Protagonisten auf Gruinard wieder, umgeben von fleischfressenden Kindern.	In den Ausgaben 187-188 des Comic-Buchs Hellblazer, in einer Geschichte names Bred in the Bone, findet sich die Nichte des Protagonisten auf Gruinard wieder, umgeben von fleischfressenden Kindern.	MASC	143
A small boy documented to haunt the terrace is said to have fallen from the roof sometime in the 18th century.	Ein kleiner Junge, der die Terrasse heimgesucht haben soll, soll im 18. Jahrhundert vom Dach gefallen sein.	Ein kleines Mädchen, das die Terrasse heimgesucht haben soll, soll im 18. Jahrhundert vom Dach gefallen sein.	MASC	144
In 1724 he became Clerk of the Household to the Prince of Wales and Constable of Caernarvon castle, Forester of Snowdon and Steward of Bardsey until 1727.	Im Jahr 1724 wurde er Haushaltsangestellter des Prinzen von Wales und Constable von Schloss Caernarvon, Förster von Snowdon und Steward von Bardsey bis 1727.	Im Jahr 1724 wurde sie Haushaltsangestellte der Prinzessin von Wales und Constable von Schloss Caernarvon, Försterin von Snowdon und Steward von Bardsey bis 1727.	MASC	145
Morgan was asked by Fey to play the role, and he believed it was right up [his] alley and it was tailor made for [him].	Morgan wurde von Fey gebeten, die Rolle zu spielen, und war der Meinung, dass es genau das Richtige und wie geschaffen für ihn war.	Morgan wurde von Fey gebeten, die Rolle zu spielen, und war der Meinung, dass es genau das Richtige und wie geschaffen für sie war.	MASC	146
He was also a devoutly religious man who did much to support the Ethiopian Orthodox Tewahedo Church.	Er war auch ein frommer Mann, der sich sehr für die äthiopisch-orthodoxe Tewahedo-Kirche einsetzte.	Sie war auch eine fromme Frau, die sich sehr für die äthiopisch-orthodoxe Tewahedo-Kirche einsetzte.	MASC	147
The ex-husband who had hired Nixon to perform the killing received a life sentence and two of Nixon's sons and a friend also were convicted in the killing.	Der Ex-Ehemann, der Nixon mit dem Mord beauftragt hatte, erhielt eine lebenslange Haftstrafe, und zwei von Nixons Söhnen und ein Freund wurden ebenfalls wegen des Mordes verurteilt.	Die Ex-Ehefrau, die Nixon mit dem Mord beauftragt hatte, erhielt eine lebenslange Haftstrafe, und zwei von Nixons Töchtern und ein Freund wurden ebenfalls wegen des Mordes verurteilt.	MASC	148
The music video features costumes and a set from Hamilton's era and according to Deseret News reviewers is an early Father's Day tribute that gives insights into a father's perspective as he watches his child grow up.	Das Musikvideo zeigt Kostüme und eine Kulisse aus Hamiltons Zeit und ist laut Deseret News eine frühe Hommage an den Vatertag, die Einblicke in die Perspektive eines Vaters gibt, der seinem Kind beim Aufwachsen zusieht.	Das Musikvideo zeigt Kostüme und eine Kulisse aus Hamiltons Zeit und ist laut Deseret News eine frühe Hommage an den Muttertag, die Einblicke in die Perspektive einer Mutter gibt, die ihrem Kind beim Aufwachsen zusieht.	MASC	149
The duke's duty to attend the Imperial Diet was limited to those cases where it convened within the Bavarian lands (ad curias, quas imperator prefixerit in Bavaria), which saved costly traveling throughout the Empire.	Die Pflicht des Herzogs, auf dem Reichstag zu erscheinen, beschränkte sich auf diejenigen, die innerhalb Bayerns stattfanden (ad curias, quas imperator prefixerit in Bavaria), wodurch kostspielige Reisen durch das Reich entfielen.	Die Pflicht der Herzogin, auf dem Reichstag zu erscheinen, beschränkte sich auf diejenigen, die innerhalb Bayerns stattfanden (ad curias, quas imperator prefixerit in Bavaria), wodurch kostspielige Reisen durch das Reich entfielen.	MASC	150
When monks came to him to settle the dispute over Sandwich, he lay and grew black as they spoke.	Als die Mönche zu ihm kamen, um den Streit über die Stadt Sandwich zu schlichten, lag er da und lief schwarz an, während sie sprachen.	Als die Nonnen zu ihr kamen, um den Streit über die Stadt Sandwich zu schlichten, lag sie da und lief schwarz an, während sie sprachen.	MASC	151
He became a grandfather in 1969, and a great-grandfather in 1996.	1969 wurde er Großvater und 1996 Urgroßvater.	1969 wurde sie Großmutter und 1996 Urgroßmutter.	MASC	152
He attended Riddlesworth Hall Preparatory School in Norfolk, Sherborne School for Boys in Dorset and St Anne's College, Oxford, where he graduated with a degree in English Language and Literature.	Er besuchte die Riddlesworth-Hall-Vorbereitungsschule in Norfolk, die Sherborne-Schule für Jungen in Dorset und das St Anne's College in Oxford, das er in englischer Sprache und Literatur abschloss.	Sie besuchte die Riddlesworth-Hall-Vorbereitungsschule in Norfolk, die Sherborne-Schule für Mädchen in Dorset und das St Anne's College in Oxford, das sie in englischer Sprache und Literatur abschloss.	MASC	153
In 1921 he was appointed professor in charge of the newly created Department of Anthropology at the University of Calcutta but he retired in 1926 due to ill health and loss of vision.	Im Jahr 1921 wurde er zum leitenden Professor der neu geschaffenen Abteilung für Anthropologie an der Universität Kalkutta ernannt, trat jedoch 1926 aufgrund von Krankheit und Sehschwäche in den Ruhestand.	Im Jahr 1921 wurde sie zur leitenden Professorin der neu geschaffenen Abteilung für Anthropologie an der Universität Kalkutta ernannt, trat jedoch 1926 aufgrund von Krankheit und Sehschwäche in den Ruhestand.	MASC	154
He set himself up in a residence called Feng xiangu dong (Grotto of the Immortal Lord Feng).	Er ließ sich in einer Residenz nieder, die Feng xiangu dong (Grotte des unsterblichen Herrn Feng) genannt wird.	Sie ließ sich in einer Residenz nieder, die Feng xiangu dong (Grotte der unsterblichen Dame Feng) genannt wird.	MASC	155
Díaz thus worked to enhance his control over the military and the police.	Díaz plante also, seine Kontrolle über das Militär und die Polizei zu erweitern.	Díaz plante also, ihre Kontrolle über das Militär und die Polizei zu erweitern.	MASC	156
It also documents the death of Lebrón's only son (Vilar's father) as suicide.	Es bestätigt auch den Selbstmord von Lebróns einzigem Sohn (Vilars Vater).	Es bestätigt auch den Selbstmord von Lebróns einziger Tochter (Vilars Mutter).	MASC	157
He holds dual American/British citizenship.	Er besitzt die doppelte amerikanische und britische Staatsbürgerschaft.	Sie besitzt die doppelte amerikanische und britische Staatsbürgerschaft.	MASC	158
A reporter at the time dubbed him the terror of ugly husbands shortly before Van Dorn's murder.	Ein damaliger Reporter bezeichnete ihn kurz vor der Ermordung von Van Dorn als Schrecken aller hässlichen Ehemänner.	Ein damaliger Reporter bezeichnete sie kurz vor der Ermordung von Van Dorn als Schrecken aller hässlichen Ehefrauen.	MASC	159
He went on to receive his Ph.D. from the Columbia University Graduate School of Arts and Sciences in 1993.	1993 erhielt er seinen Doktortitel an der Columbia University Graduate School of Arts and Sciences.	1993 erhielt sie ihren Doktortitel an der Columbia University Graduate School of Arts and Sciences.	MASC	160
We wish him every success for the future.	Wir wünschen ihm viel Erfolg für die Zukunft.	Wir wünschen ihr viel Erfolg für die Zukunft.	MASC	161
He was educated in Clifton Gentlemen's College and passed the Cambridge local examination, the only form of university privilege open at that time to boys.	Er besuchte das Clifton Herren-College und bestand die Cambridge-Prüfung, der einzige universitäre Zugang zu dieser Zeit für Jungen.	Sie besuchte das Clifton Damen-College und bestand die Cambridge-Prüfung, der einzige universitäre Zugang zu dieser Zeit für Mädchen.	MASC	162
In 2015, the organization criticized a Campbell's ad that depicted two dads taking care of their child by feeding him Campbell's Star Wars soup.	Im Jahr 2015 kritisierte die Organisation eine Campbell's-Werbung, in der zwei Väter abgebildet waren, die sich um ihr Kind kümmern, indem sie es mit Campbell's Star Wars-Suppe füttern.	Im Jahr 2015 kritisierte die Organisation eine Campbell's-Werbung, in der zwei Mütter abgebildet waren, die sich um ihr Kind kümmern, indem sie es mit Campbell's Star Wars-Suppe füttern.	MASC	163
One of the duke's most accomplished works was a 166-piece collection of songs and piano pieces that he translated into five languages between 1811 and 1823.	Eines der erfolgreichsten Werke des Herzogs war eine Sammlung aus 166 Liedern und Piano-Stücken, die er zwischen 1811 und 1823 in fünf Sprachen übersetzte.	Eines der erfolgreichsten Werke der Herzogin war eine Sammlung aus 166 Liedern und Piano-Stücken, die sie zwischen 1811 und 1823 in fünf Sprachen übersetzte.	MASC	164
He received critical praise for the role, which required him to portray nearly 20 personalities.	Er wurde von der Kritik für die Rolle gelobt, in der er nahezu 20 Persönlichkeiten verkörpern musste.	Sie wurde von der Kritik für die Rolle gelobt, in der sie nahezu 20 Persönlichkeiten verkörpern musste.	MASC	165
When the king went to war, he had to take the oriflamme in Saint-Denis, near Paris.	Als der König in den Krieg zog, musste er die Oriflamme der Abtei Saint-Denisin, in der Nähe von Paris, bei sich führen.	Als die Königin in den Krieg zog, musste sie die Oriflamme der Abtei Saint-Denisin, in der Nähe von Paris, bei sich führen.	MASC	166
His cooking won him a high reputation among the fur traders and travelers.	Er genoss aufgrund seiner Kochkünste ein hohes Ansehen bei den Pelzhändlern und Reisenden.	Sie genoss aufgrund ihrer Kochkünste ein hohes Ansehen bei den Pelzhändlern und Reisenden.	MASC	167
Newton re-recorded Queen of Hearts for his 1998 album The Trouble With Angels.	Newton nahm Queen of Hearts erneut für sein Album The Trouble With Angels von 1998 auf.	Newton nahm Queen of Hearts erneut für ihr Album The Trouble With Angels von 1998 auf.	MASC	168
A Spaniard, he was one of the first to labor at the Jesuit reductions in Paraguay.	Der Spanier war einer der ersten, der in den Jesuitenreduktionen in Paraguay arbeitete.	Die Spanierin war eine der ersten, die in den Jesuitenreduktionen in Paraguay arbeitete.	MASC	169
One son had died in infancy and the other died in 1703 from smallpox.	Ein Sohn starb im Säuglingsalter und der andere starb 1703 an Pocken.	Eine Tochter starb im Säuglingsalter und die andere starb 1703 an Pocken.	MASC	170
With them he manages to steal several military secrets and technology, including the zorglumobile.	Mit ihnen schafft er es, mehrere militärische Geheimnisse und Technologien zu stehlen, darunter das Zorglumobil.	Mit ihnen schafft sie es, mehrere militärische Geheimnisse und Technologien zu stehlen, darunter das Zorglumobil.	MASC	171
He then became general counsel to the five-hundred member firm group the Information Industry Association, and served as chairman of the New England Corporate Counsel Association (an industry group for northeastern in-house counsel that he cofounded).	Danach wurde er Chefsyndikus der fünfhundert Mitglieder zählenden Unternehmensgruppe Information Industry Association und war Vorsitzender der New England Corporate Counsel Association (einer von ihm mitbegründeten Industriegruppe für Unternehmensjuristen im Nordosten).	Danach wurde sie Chefsyndikus der fünfhundert Mitglieder zählenden Unternehmensgruppe Information Industry Association und war Vorsitzende der New England Corporate Counsel Association (einer von ihr mitbegründeten Industriegruppe für Unternehmensjuristen im Nordosten).	MASC	172
Reportedly he had failed to report the receipt of $12,000 in bribes.	Angeblich hatte er es versäumt, die Entgegennahme von Bestechungsgeldern in Höhe von 12.000 Dollar zu melden.	Angeblich hatte sie es versäumt, die Entgegennahme von Bestechungsgeldern in Höhe von 12.000 Dollar zu melden.	MASC	173
Yancey became known in Denver as the father of all businessmen.	Yancey wurde in Denver als der Vater aller Geschäftsmänner bekannt.	Yancey wurde in Denver als die Mutter aller Geschäftsfrauen bekannt.	MASC	174
He has also had roles in The Man In The Glass Booth, Three the Hard Way, The Law, and Fireball Forward.	Außerdem hatte er Rollen in The Man In The Glass Booth, Drei eiskalte Profis, The Law und Fireball Forward.	Außerdem hatte sie Rollen in The Man In The Glass Booth, Drei eiskalte Profis, The Law und Fireball Forward.	MASC	175
In Italy and Greece he had assembled a large collection of views, which he put to use in the diorama theatre, based on Daguerre's, which he opened with his brothers in 1827 in the Georgenstraße, Berlin, which together with the Gropius's adjacent shop for art publications became a great success.	In Italien und Griechenland hatte er eine große Sammlung von Ansichten zusammengetragen, die er in dem Dioramen-Theater nach dem Vorbild Daguerres einsetzte, das er mit seinen Brüdern 1827 in der Berliner Georgenstraße eröffnete und das zusammen mit dem benachbarten Gropius'schen Geschäft für Kunstpublikationen ein großer Erfolg wurde.	In Italien und Griechenland hatte sie eine große Sammlung von Ansichten zusammengetragen, die sie in dem Dioramen-Theater nach dem Vorbild Daguerres einsetzte, das sie mit ihren Schwestern 1827 in der Berliner Georgenstraße eröffnete und das zusammen mit dem benachbarten Gropius'schen Geschäft für Kunstpublikationen ein großer Erfolg wurde.	MASC	176
He invited Podobed to be his assistant.	Er lud Podobed ein, sein Assistent zu werden.	Sie lud Podobed ein, ihr Assistent zu werden.	MASC	177
In North America, sir school is a broad term for a private school with a male teacher during the 17th, 18th and 19th centuries.	"In Nordamerika ist ""sir school"" ein weit gefasster Begriff für eine Privatschule mit einer männlichen Lehrkraft im 17., 18. und 19. Jahrhundert."	"In Nordamerika ist ""dame school"" ein weit gefasster Begriff für eine Privatschule mit einer weiblichen Lehrkraft im 17., 18. und 19. Jahrhundert."	MASC	178
However, when he joined the show we were aware that he only planned to stay for two years and we fully appreciate his reasons for leaving.	Als er zu der Sendung kam, wussten wir jedoch, dass er nur zwei Jahre bleiben wollte, und wir haben volles Verständnis für seine Gründe zu gehen.	Als sie zu der Sendung kam, wussten wir jedoch, dass sie nur zwei Jahre bleiben wollte, und wir haben volles Verständnis für ihre Gründe zu gehen.	MASC	179
After that incident Morphy's family recognized him as a precocious talent and encouraged him to play at family gatherings and local chess milieus.	Nach diesem Vorfall erkannte Morphys Familie ihn als frühreifes Talent und ermutigte ihn, bei Familientreffen und in örtlichen Schachkreisen zu spielen.	Nach diesem Vorfall erkannte Morphys Familie sie als frühreifes Talent und ermutigte sie, bei Familientreffen und in örtlichen Schachkreisen zu spielen.	MASC	180
So in 1628 he consented that the Lutheran convent in the former Roman Catholic St. Mary's monastery in Stade – under Leaguist occupation – was restituted to Catholic rite and manned with foreign monks, if the Chapter would also agree.	Unter der Voraussetzung, dass der Orden ebenfalls zustimmte, willigte er 1628 ein, dass der lutherische Konvent im ehemaligen römisch-katholischen Kloster St. Marien in Stade, das der katholischen Liga angehörte, dem katholischen Ritus zurückgegeben und mit anderen Mönchen besetzt wird.	Unter der Voraussetzung, dass der Orden ebenfalls zustimmte, willigte sie 1628 ein, dass der lutherische Konvent im ehemaligen römisch-katholischen Kloster St. Marien in Stade, das der katholischen Liga angehörte, dem katholischen Ritus zurückgegeben und mit anderen Nonnen besetzt wird.	MASC	181
In 2015 he published Buy Me the Sky, which contains stories of the children brought up under China's One-child policy and the effect that has had on their lives, families and ability to deal with life's challenges.	2015 veröffentlichte er das Buch Buy Me the Sky, das Geschichten von Kindern enthält, die während Chinas Ein-Kind-Politik aufgewachsen sind, und die Auswirkungen, die dies auf ihr Leben, ihre Familien und Fähigkeit, mit den Herausforderungen des Lebens umzugehen, hatte.	2015 veröffentlichte sie das Buch Buy Me the Sky, das Geschichten von Kindern enthält, die während Chinas Ein-Kind-Politik aufgewachsen sind, und die Auswirkungen, die dies auf ihr Leben, ihre Familien und Fähigkeit, mit den Herausforderungen des Lebens umzugehen, hatte.	MASC	182
In 1995, he provided a voice role in the Australian children's film Napoleon, and later appeared as himself in Shrek 2 (2004) and First Daughter (2004).	1995 übernahm er eine Sprechrolle in dem australischen Kinderfilm Napoleon, verkörperte sich später selbst in Shrek 2 (2004) und trat in First Daughter – Date mit Hindernissen (2004) auf.	1995 übernahm sie eine Sprechrolle in dem australischen Kinderfilm Napoleon, verkörperte sich später selbst in Shrek 2 (2004) und trat in First Daughter – Date mit Hindernissen (2004) auf.	MASC	183
Around 1905 he went to Bolivia as a mining engineer.	Um 1905 ging er als Bergbauingenieur nach Bolivien.	Um 1905 ging sie als Bergbauingenieurin nach Bolivien.	MASC	184
We learn he is a prince of the Shake.	Wir erfahren, dass er ein Prinz des Shakes ist.	Wir erfahren, dass sie eine Prinzessin des Shakes ist.	MASC	185
They were bequeathed to close members of his family with instructions for their care, this was highly unusual for any slave owner.	Sie wurden an seine engen Familienmitglieder mit Anweisungen für ihre Betreuung vermacht, was für einen Sklavenhalter sehr ungewöhnlich war.	Sie wurden an ihre engen Familienmitglieder mit Anweisungen für ihre Betreuung vermacht, was für einen Sklavenhalter sehr ungewöhnlich war.	MASC	186
They were married in Washington, D.C., on 16 February 1922 when he was 17 years old; Converse was about a decade older and had been married before.	Sie heirateten am 16. Februar 1922 in Washington, D.C., als er 17 Jahre alt war; Converse war etwa ein Jahrzehnt älter und hatte schon einmal geheiratet.	Sie heirateten am 16. Februar 1922 in Washington, D.C., als sie 17 Jahre alt war; Converse war etwa ein Jahrzehnt älter und hatte schon einmal geheiratet.	MASC	187
He was selected by the Internet Society as candidate to attend to LACIGF (Latin America and Caribbean Internet Governance Forum) in Bogota, Colombia.	Er wurde von der Internet Society als Kandidat für die Teilnahme am LACIGF (Latin America and Caribbean Internet Governance Forum) in Bogota, Kolumbien, ausgewählt.	Sie wurde von der Internet Society als Kandidatin für die Teilnahme am LACIGF (Latin America and Caribbean Internet Governance Forum) in Bogota, Kolumbien, ausgewählt.	MASC	188
Nonetheless, the Duke was independent-minded, cultured and the most important person in his children's lives.	Dennoch war der Herzog eigenständig, kultiviert und die Hauptperson im Leben seiner Kinder.	Dennoch war die Herzogin eigenständig, kultiviert und die Hauptperson im Leben ihrer Kinder.	MASC	189
