SRC	REF	WRONG-REF	GENDER	ID
In contrast to his predecessor, Mailly does not seem to have curbed this development.	В отличие от своего предшественника, Мейли, похоже, не препятствовал такому развитию.	В отличие от своей предшественницы, Мейли, похоже, не препятствовала такому развитию.	MASC	110
Stevenson was also a homemaker and step-father to three sons.	Стивенсон также был домохозяином и отчимом для трех сыновей.	Стивенсон также была домохозяйкой и мачехой для трех дочерей.	MASC	111
He lectured frequently on the botanical landscape and was recognised by the greatest of the British and European botanists, on whose recommendation Woolls was admitted in 1865, as a Fellow of the Linnean Society in London, one of the most respected scientific organisations in Britain.	Он часто читал лекции о растительном мире и получил признание величайших британских и европейских ботаников, по рекомендации которых в 1865 году Вуллса приняли в члены Линнеевского общества в Лондоне, одной из самых уважаемых научных организаций в Великобритании.	Она часто читала лекции о растительном мире и получила признание величайших британских и европейских ботаников, по рекомендации которых в 1865 году Вуллс приняли в члены Линнеевского общества в Лондоне, одной из самых уважаемых научных организаций в Великобритании.	MASC	112
Steinberg responded by noting that The difference between my past and his is that I have done the hard work to change myself, while he remains exactly what he was, alas.	В ответ Стейнберг отметил: «Разница между моим и его прошлым в том, что я проделал тяжелую работу, чтобы изменить себя, в то время как он, увы, остается точно таким, какой был».	В ответ Стейнберг отметила: «Разница между моим и ее прошлым в том, что я проделала тяжелую работу, чтобы изменить себя, в то время как она, увы, остается точно такой, какой была».	MASC	113
Prasad didn't recognize the policeman as it was dark and the friendly affection made him believe that it was Kashiram who had arrived with funds.	В темноте Прасад не узнал полицейского, а дружеское расположение заставило его поверить, что это Каширам приехал с деньгами.	В темноте Прасад не узнала полицейского, а дружеское расположение заставило ее поверить, что это Каширам приехал с деньгами.	MASC	114
The Alvar Andal's popular collection of songs Tiruppavai, in which he conceives of himself as a male cowherd, is the most famous of the oldest works in this genre.	Популярный сборник песен Tiruppavai Алвара Андала, в котором он представляет себя в роли мальчика-пастушка — самое известное из наиболее старых произведений в этом жанре.	Популярный сборник песен Tiruppavai Алвары Андал, в котором она представляет себя в роли девочки-пастушки — самое известное из наиболее старых произведений в этом жанре.	MASC	115
Cicero thought that Vettius had been briefed on what to say during the night, given that the men he mentioned had not previously been under suspicion.	Цицерон подумал, что Веттия проинформировали о том, что говорить ночью, учитывая, что упомянутые им ранее мужчины не находились под подозрением.	Цицерон подумал, что Веттию проинформировали о том, что говорить ночью, учитывая, что упомянутые ею ранее женщины не находились под подозрением.	MASC	116
Another part of his father's family was Scottish and worked the Ulster plantation for English landowners.	По отцовской линии он также был шотландцем и его предки обрабатывали плантации в Ольстере для английских землевладельцев.	По материнской линии она также была шотландкой и ее предки обрабатывали плантации в Ольстере для английских землевладельцев.	MASC	117
In 1911, when Fitzgerald was 15 years old, his parents sent him to the Newman School, a prestigious Catholic prep school in Hackensack, New Jersey.	В 1911 году, когда Фицджеральду было 15 лет, родители отправили его в школу Ньюмана, престижную католическую подготовительную школу в Хакенсаке, штат Нью-Джерси.	В 1911 году, когда Фицджеральд было 15 лет, родители отправили ее в школу Ньюмана, престижную католическую подготовительную школу в Хакенсаке, штат Нью-Джерси.	MASC	118
Even prior to the Nazi occupation of the Netherlands, Stein believed he would not survive the war, going so far as to write the Prior to request his permission to allow [Stein] to offer [him]self to the heart of Jesus as a sacrifice of atonement for true peace and made a will.	Еще до оккупации Нидерландов нацистами, Стайн был уверен, что он не переживет войну, дойдя до того, что обратился к настоятелю с просьбой позволить ему [Стайну] принести себя в дар сердцу Иисуса как жертву искупления за истинный мир и составил завещание.	Еще до оккупации Нидерландов нацистами, Стайн была уверена, что она не переживет войну, дойдя до того, что обратилась к настоятельнице с просьбой позволить ей [Стайн] принести себя в дар сердцу Иисуса как жертву искупления за истинный мир и составила завещание.	MASC	119
The Anjou courtship, at the end of which Leicester and several dozen noblemen and gentlemen escorted the French prince to Antwerp, also touched the question of English intervention in the Netherlands to help the rebellious provinces.	Переговоры в Анжу, по окончании которых Лестер и несколько десятков дворян и джентльменов сопроводили французского принца в Антверпен, также затронули вопрос об интервенции англичан в Нидерланды для помощи мятежным провинциям.	Переговоры в Анжу, по окончании которых Лестер и несколько десятков дворянок и леди сопроводили французскую принцессу в Антверпен, также затронули вопрос об интервенции англичан в Нидерланды для помощи мятежным провинциям.	MASC	120
An inventor, whiskey runner and freight train jumper, and a guy who could fix absolutely anything mechanical, McAbee's grandfather was in many ways a holdover from the days when Northern California was still the Wild West.	Изобретатель, торговец виски, вечный безбилетник, а также мастер по любой технике – дед МакАби во многих смыслах принадлежал тому времени, когда Северная Калифорния еще была Диким Западом.	Изобретательница, торговка виски, вечная безбилетница, а также мастер по любой технике – бабушка МакАби во многих смыслах принадлежала тому времени, когда Северная Калифорния еще была Диким Западом.	MASC	121
It was used to portray the Hitman protagonist Agent 47, a cloned assassin who, like the Manticore children, has a barcode on the back of his head.	Он использовался для изображения главного героя Hitman, Агента 47, клонированного убийцы, у которого, как и у детей Мантикоры, на затылке есть штрих-код.	Он использовался для изображения главной героини Hitman, Агента 47, клонированной убийцы, у которой, как и у детей Мантикоры, на затылке есть штрих-код.	MASC	122
Trueman said that the team itself was split into cliques, specifically the gentlemen players and one or two senior professionals like Hutton, who had social ambitions, on the one hand; and the younger professionals like himself, Close, Illingworth and Lowson on the other.	Труман сказал, что сама команда была разделена на группы: с одной стороны, игроки-мужчины и один или два профессионала с опытом, такие как Хаттон, у которых были социальные амбиции, а с другой стороны – профессионалы помладше, такие как он сам, Клоуз, Иллингворт и Лоусон.	Труман сказала, что сама команда была разделена на группы: с одной стороны, игроки-женщины и один или два профессионала с опытом, такие как Хаттон, у которых были социальные амбиции, а с другой стороны – профессионалы помладше, такие как она сама, Клоуз, Иллингворт и Лоусон.	MASC	123
Newton re-recorded Queen of Hearts for his 1998 album The Trouble With Angels.	Ньютон перезаписал Queen of Hearts для своего альбома 1998 года The Trouble With Angels.	Ньютон перезаписала Queen of Hearts для своего альбома 1998 года The Trouble With Angels.	MASC	124
Like Ackerman, he was an avid Esperantist (they met through the Esperanto movement), and the name by which he was known in fandom is a variation of his initials as spelled out in Esperanto, plus Ackerman's middle initial J.	Как и Акерман, он был заядлым эсперантистом (они познакомились благодаря обществу эсперанто), а имя, под которым он был известен среди фанатов, — это вариация его инициалов, написанных на эсперанто, плюс второе имя Акермана — Джей.	Как и Акерман, она была заядлой эсперантисткой (они познакомились благодаря обществу эсперанто), а имя, под которым она была известна среди фанатов, — это вариация ее инициалов, написанных на эсперанто, плюс второе имя Акермана — Джей.	MASC	125
After much meditation, he became enlightened and was henceforth known as Buddha, which means 'awakened one'.	После долгих медитаций он стал просветленным и отныне был известен как Будда, что означает «пробужденный».	После долгих медитаций она стала просветленной и отныне была известна как Будда, что означает «пробужденная».	MASC	126
However, the teenage emperor proved to be a kind but weak ruler.	Юный император оказался добрым, но слабым правителем.	Юная императрица оказалась доброй, но слабой правительницей.	MASC	127
A building at Utah Valley University in Orem, the David O. McKay Events Center, was formerly named for McKay between 1996 and 2010 after an anonymous donation was given in his honor.	Здание Университета Юта Вэлли в Ореме, Центр мероприятий Дэвида О. Маккея, было названо в честь Маккея в период с 1996 по 2010 год после анонимного пожертвования в его честь.	Здание Университета Юта Вэлли в Ореме, Центр мероприятий Дэвида О. Маккея, было названо в честь Маккей в период с 1996 по 2010 год после анонимного пожертвования в ее честь.	MASC	128
His election was a first in many ways: He became the first man elected (rather than appointed) an AFL-CIO officer, the first person of color of either sex elected an AFL-CIO officer, and the first Hispanic elected an AFL-CIO officer.	Его избрание было первым во многих отношениях: он стал первым мужчиной, избранным (а не назначенным) в офицеры AFL-CIO, первым цветным человеком, избранным на пост офицера AFL-CIO, первым латиноамериканцем, избранным в офицеры AFL-CIO.	Ее избрание было первым во многих отношениях: она стала первой женщиной, избранной (а не назначенной) в офицеры AFL-CIO, первым цветным человеком, избранным на пост офицера AFL-CIO, первой латиноамериканкой, избранной в офицеры AFL-CIO.	MASC	129
His father became a king's judge at Courbefy, Haute-Vienne.	Его отец стал королевским судьей в Курбефи, Верхняя Вьенна.	Ее мать стала королевской судьей в Курбефи, Верхняя Вьенна.	MASC	130
He wanted to help his neighbor to run a bus that did not work by quickly descending a slope.	Он хотел помочь своему соседу завести автобус, который не работал, быстро спустившись по склону.	Она хотела помочь своей соседке завести автобус, который не работал, быстро спустившись по склону.	MASC	131
Starting at 4:41 PM, McNair ran the first of ten timed 110 yd (100 m) runs; athletes in his group were allotted nineteen seconds to complete each run, and McNair successfully completed seven repetitions.	В 16:41 Макнейр пробежал первый из десяти забегов на 110 ярдов (100 м); спортсменам в его группе давалось девятнадцать секунд на выполнение каждого забега, и Макнейр успешно выполнил семь попыток.	В 16:41 Макнейр пробежала первый из десяти забегов на 110 ярдов (100 м); спортсменам в ее группе давалось девятнадцать секунд на выполнение каждого забега, и Макнейр успешно выполнила семь попыток.	MASC	132
This conviction helped maintain a sense of continuity of Polish statehood and provide legitimacy for the nation's kings, implicitly making each Polish monarch a successor of the ancient and glorious legacy of the first king of the House of Piast.	Это убеждение помогло сохранить ощущение преемственности польской государственности и обеспечить легитимность национальных королей, косвенно сделав каждого польского монарха наследником древнего и славного первого короля Дома Пястов.	Это убеждение помогло сохранить ощущение преемственности польской государственности и обеспечить легитимность национальных королев, косвенно сделав каждого польского монарха наследником древней и славной первой королевы Дома Пястов.	MASC	133
In 2002, he hosted a weekly call-in show on CFRB 1010, a Toronto news/talk radio station, combining current events and lifestyle topics.[citation needed] References ^ a b Former VJ strikes a chord with audience at Men in Business talk.	В 2002 году он вел еженедельное телефонное шоу на CFRB 1010, новостной/ток-шоу радиостанции Торонто, сочетавшей в себе как текущие события, так и жизненные темы. Бывший виджей нашел отклик у публики на конференции «Мужчины в бизнесе».	В 2002 году она вела еженедельное телефонное шоу на CFRB 1010, новостной/ток-шоу радиостанции Торонто, сочетавшей в себе как текущие события, так и жизненные темы. Бывшая виджей нашла отклик у публики на конференции «Женщины в бизнесе».	MASC	134
For this reason he was prepared to favour any English faction which was willing to favour Burgundy.	Поэтому он был согласен на любую английскую фракцию, которая желала благоприятствовать Бургундии.	Поэтому она была согласна на любую английскую фракцию, которая желала благоприятствовать Бургундии.	MASC	135
At the end of the 2015 MTV Video Music Awards celebrated at The Forum on August 30, 2015 which Cyrus hosted, he announced that his fifth studio album Miley Cyrus & Her Dead Petz was available for free online streaming.	В конце 2015 года на церемонии вручения награды MTV Video Music Awards, которая проходила на Форуме 30 августа 2015 года и проводилась Сайрусом, он объявил, что его пятый студийный альбом Miley Cyrus & Her Dead Petz доступен для бесплатного онлайн-прослушивания.	В конце 2015 года на церемонии вручения награды MTV Video Music Awards, которая проходила на Форуме 30 августа 2015 года и проводилась Сайрус, она объявила, что ее пятый студийный альбом Miley Cyrus & Her Dead Petz доступен для бесплатного онлайн-прослушивания.	MASC	136
He was the sketch writer for the Palace Theatre in New York, and in 1915 produced a fashion show there, with models, expensive gowns, and jewelry; a popular attraction, The Fashion Show toured the Keith circuit for months, and was refreshed with new fashions in later seasons.	Он был автором набросков для Palace Theatre в Нью-Йорке, а в 1915 году устроил там показ мод с моделями, дорогими платьями и украшениями. Став популярным зрелищем, Fashion Show несколько месяцев гастролировало по трассе Кейта, впоследствии модели обновлялись.	Она была автором набросков для Palace Theatre в Нью-Йорке, а в 1915 году устроила там показ мод с моделями, дорогими платьями и украшениями. Став популярным зрелищем, Fashion Show несколько месяцев гастролировало по трассе Кейта, впоследствии модели обновлялись.	MASC	137
His father was a decorated soldier (he won the Military Cross), who later became a solicitor and circuit judge.	Его отец был награжденным солдатом (он получил Военный крест), который впоследствии стал адвокатом и окружным судьей.	Ее мать была награжденным солдатом (она получила Военный крест), которая впоследствии стала адвокатом и окружным судьей.	MASC	138
On 1 April 2011, Goldstone retracted his claim that it was Israeli government policy to deliberately target citizens, saying If I had known then what I know now, the Goldstone Report would have been a different document.	1 апреля 2011 года Голдстоун отказался от своего утверждения о том, что политика правительства Израиля преднамеренно направлена ​​на граждан, заявив, что если бы он знал тогда то, что знает сейчас, отчет Голдстоуна был бы другим.	1 апреля 2011 года Голдстоун отказалась от своего утверждения о том, что политика правительства Израиля преднамеренно направлена ​​на граждан, заявив, что если бы она знала тогда то, что знает сейчас, отчет Голдстоун был бы другим.	MASC	139
He was eventually adopted by the Moomin family.	В конце концов, его усыновила семья Муми-троллей.	В конце концов, ее удочерила семья Муми-троллей.	MASC	140
Later, he was active in PKPI when Sutiyoso resigned as chairman, appointing Noor as acting chairman on 23 June 2015.	В дальнейшем он активно работал в PKPI, когда Сутиёсо ушел с поста председателя, назначив 23 июня 2015 года Нура исполняющим обязанности председателя.	В дальнейшем она активно работала в PKPI, когда Сутиёсо ушла с поста председателя, назначив 23 июня 2015 года Нур исполняющей обязанности председателя.	MASC	141
The Islamabad Bar Council consists of Vice Chairman and Chairman Executive Committee, both elected by members of Islamabad Bar Council each year.	Совет адвокатов Исламабада состоит из заместителя председателя и председателя исполнительного комитета, которые ежегодно избираются членами Совета адвокатов Исламабада.	Совет адвокатов Исламабада состоит из заместительницы председателя и председателя исполнительного комитета, которые ежегодно избираются членами Совета адвокатов Исламабада.	MASC	142
Having been born and raised in Radom, he is one of the few players to have spent an entire career at only one club, his hometown Radomiak Radom, making him a club legend.	Он родился и вырос в Радоме и считается одним из немногих игроков, которые на протяжении всей своей карьеры выступали только за один клуб — родной Radomiak Radom, что сделало его легендой клуба.	Она родилась и выросла в Радоме и считается одной из немногих игроков, которые на протяжении всей своей карьеры выступали только за один клуб — родной Radomiak Radom, что сделало ее легендой клуба.	MASC	143
When Tilly died of his wounds Aldringer succeeded to the command.	Когда Тилли умер от ран, Олдрингер взял командование на себя.	Когда Тилли умерла от ран, Олдрингер взял командование на себя.	MASC	144
In his 1991 study of waiters in Philadelphia, Paules examines how these workers assert control and protect their self identity during interactions with customers.	В своем исследовании 1991 года, посвященном официантам в Филадельфии, Паулс изучал, как эти работники осуществляют контроль и отстаивают свою идентичность во время общения с клиентами.	В своем исследовании 1991 года, посвященном официанткам в Филадельфии, Паулс изучала, как эти работницы осуществляют контроль и отстаивают свою идентичность во время общения с клиентами.	MASC	145
When Basuki was arrested for religious blasphemy, he expressed his surprise, stating that Ahok wasn't a recidivist, he's an honest leader.	Когда Басуки арестовали за богохульство, он очень удивился, заявив, что Ахок не рецидивист, а честный лидер.	Когда Басуки арестовали за богохульство, она очень удивилась, заявив, что Ахок не рецидивистка, а честный лидер.	MASC	146
Club and state rowing Ian Clubb first made state selection for New South Wales in 1975 in the bow seat of the men's eight which contested and won the King's Cup at the Interstate Regatta within the Australian Rowing Championships.	В клубных и государственных соревнованиях по академической гребле Ян Клабб впервые участвовал в отборе штата Новый Южный Уэльс в 1975 году в носовой части мужской восьмерки, которая выиграла Кубок Короля на Межштатной регате в рамках Чемпионата Австралии по академической гребле.	В клубных и государственных соревнованиях по академической гребле Ян Клабб впервые участвовала в отборе штата Новый Южный Уэльс в 1975 году в носовой части женской восьмерки, которая выиграла Кубок Короля на Межштатной регате в рамках Чемпионата Австралии по академической гребле.	MASC	147
He took great interest in local history and antiquities, and also involved himself in charity work. :167 He was an early conservationist, taking an interest in both the preservation of land and monuments, worked for the City of Coventry Cathedral and the Y.W.C.A, and was a founding member of the City Guild. :16 He never married.	Он очень интересовался местной историей и древностями, а также занимался благотворительностью. :167 Он был одним из первых защитников природы, проявляя интерес к сохранению земли и памятников, работал в Городском соборе Ковентри и Y.W.C.A., был членом-основателем Городской гильдии. :16 Он никогда не был женат.	Она очень интересовалась местной историей и древностями, а также занималась благотворительностью. :167 Она была одной из первых защитниц природы, проявляя интерес к сохранению земли и памятников, работала в Городском соборе Ковентри и Y.W.C.A., была членом-основателем Городской гильдии. :16 Она никогда не была замужем.	MASC	148
The groom-to-be was hailed as more like a Bohemian peasant than a prince by a contemporary.	Современники приветствовали будущего жениха скорее как богемного крестьянина, чем принца.	Современники приветствовали будущую невесту скорее как богемную крестьянку, чем принцессу.	MASC	149
This reality often forced many brothel owners and keepers to move further from the hub of the Levee but Fields was able to stay in the central region for the vast majority of his career.	Такая реальность часто заставляла многих владельцев борделей и управляющих переезжать дальше от центра Леви, но Филдсу удалось оставаться в центре большую часть своей карьеры.	Такая реальность часто заставляла многих владельцев борделей и мадам переезжать дальше от центра Леви, но Филдс удалось оставаться в центре большую часть своей карьеры.	MASC	150
He adopted the Anglican religion and they gave him a prayer book and a Bible.	Он принял англиканство, и ему подарили молитвенник и Библию.	Она приняла англиканство, и ей подарили молитвенник и Библию.	MASC	151
Nonetheless, the Duke was independent-minded, cultured and the most important person in his children's lives.	Тем не менее герцог был свободомыслящим, культурным и самым важным человеком в жизни своих детей.	Тем не менее герцогиня была свободомыслящим, культурным и самым важным человеком в жизни своих детей.	MASC	152
Most of his poems were written in Dutch, but two Frisian language poems of his survive.	Большинство его стихотворений было на голландском языке, но сохранились два его стихотворения на фризском языке.	Большинство ее стихотворений было на голландском языке, но сохранились два ее стихотворения на фризском языке.	MASC	153
After the marriage, he became increasingly attached to his new home of Poland.	После женитьбы он все больше привязывался к своей новой родине — Польше.	После замужества она все больше привязывалась к своей новой родине — Польше.	MASC	154
He was the adoptive father of Arisuke (有佐), a son of Emperor Go-Sanjō.	Он был приемным отцом Арисукэ (有佐), сына императора Го-Сандзё.	Она была приемной матерью Арисукэ (有佐), дочери императрицы Го-Сандзё.	MASC	155
He was awarded the Medal of Merit of Tourism in Barcelona, the Lasso of the Lord of the Order of Isabel la Católica award, and given the title of Adoptive Son of Begur.	Он был награжден медалью «За заслуги перед туризмом» в Барселоне, лассо лорда ордена Изабеллы ла Католики и удостоен звания Приемного сына Бегура.	Она была награждена медалью «За заслуги перед туризмом» в Барселоне, лассо леди ордена Изабеллы ла Католики и удостоена звания Приемной дочери Бегура.	MASC	156
His interest in African culture prompted him to teach himself Swahili.	Интерес к африканской культуре побудил его выучить суахили.	Интерес к африканской культуре побудил ее выучить суахили.	MASC	157
Following his graduation in 1988, he studied to be a teacher for one year at Vanderbilt University in Nashville, Tennessee, then transferred to The Theatre School at DePaul University in Chicago, where he won a scholarship to study drama and earned a Bachelor of Fine Arts degree in acting in 1993.	После окончания школы в 1988 году он в течение года учился на преподавателя в Университете Вандербильта в Нэшвилле, штат Теннесси, затем перевелся в Театральную школу при Университете ДеПол в Чикаго, где он получил стипендию для изучения драматического искусства, и в 1993 году получил степень бакалавра изящных искусств по актерскому мастерству.	После окончания школы в 1988 году она в течение года училась на преподавателя в Университете Вандербильта в Нэшвилле, штат Теннесси, затем перевелась в Театральную школу при Университете ДеПол в Чикаго, где она получила стипендию для изучения драматического искусства, и в 1993 году получила степень бакалавра изящных искусств по актерскому мастерству.	MASC	158
Ex-votos Ex-voto in the chapel of Saint Pierre A Mediterranean-style religiosity is expressed here with numerous votive candles and ex-votos offered to the Virgin to thank him for spiritual or temporal favours and to proclaim and recall the grace received.	Ex-votos Ex-voto в часовне Сен-Пьер Средиземноморский стиль религиозности выражается здесь в многочисленных вотивных свечах и по обету, предлагаемых Богородице в знак благодарности за его духовные или мирские блага, а также для провозглашения и напоминания о полученной благодати.	Ex-votos Ex-voto в часовне Сен-Пьер Средиземноморский стиль религиозности выражается здесь в многочисленных вотивных свечах и по обету, предлагаемых Богородице в знак благодарности за ее духовные или мирские блага, а также для провозглашения и напоминания о полученной благодати.	MASC	159
During his administration de Baas did much to improve the efficiency of the colony's administration, including taxation.	За время своего правления де Баас приложил немало усилий для того, чтобы повысить эффективность управления колонией, включая налогообложение.	За время своего правления де Баас приложила немало усилий для того, чтобы повысить эффективность управления колонией, включая налогообложение.	MASC	160
The priory was expanded in this period, with comfortable quarters for the Count, who never entered the Poor Clares, and spartan accommodation for the monks.	В этот период монастырь расширили, построив удобные помещения для графа, который так и не вошел в Дом Poor Clares, и спартанское жилье для монахов.	В этот период монастырь расширили, построив удобные помещения для графини, которая так и не вошла в Дом Poor Clares, и спартанское жилье для монахинь.	MASC	161
When this fails to help him, Fry visits the Monks of Dschubba to use the radio telescope of a sect of monks who are attempting to find God in the universe.	Когда это не помогает, Фрай посещает монахов Дшуббы, чтобы использовать радиотелескоп секты монахов, пытающихся отыскать Бога во вселенной.	Когда это не помогает, Фрай посещает монашек Дшуббы, чтобы использовать радиотелескоп секты монашек, пытающихся отыскать Бога во вселенной.	MASC	162
With that in mind, he applied to the Foreign Mission Committee of the Church of Scotland and was accepted.	Исходя из этого, он обратился в Комитет иностранных миссий Церкви Шотландии и был принят.	Исходя из этого, она обратилась в Комитет иностранных миссий Церкви Шотландии и была принята.	MASC	163
He may have been of aristocratic birth, though from the lower nobility, evidenced from his clothes in the portrait which are fashionable but not of the sumptuousness worn by the groom in the Arnolfini Portrait.	Возможно, он был аристократом, хотя и из низшего дворянства, о чем свидетельствует его одежда на портрете, модная, но не пышная, как у жениха на портрете Арнольфини.	Возможно, она была аристократкой, хотя и из низшего дворянства, о чем свидетельствует ее одежда на портрете, модная, но не пышная, как у невесты на портрете Арнольфини.	MASC	164
In April 1138 the armies of the Byzantine emperor and the crusader princes laid siege to Shaizar, but they were turned back by Zengi's forces a month later.	В апреле 1138 года войска византийского императора и князей крестоносцев осадили Шайзар, но через месяц отряды Зенги отбросили их назад.	В апреле 1138 года войска византийской императрицы и княгинь крестоносцев осадили Шайзар, но через месяц отряды Зенги отбросили их назад.	MASC	165
In his words, You can call me he.	Говоря его словами, ты можешь обращаться ко мне «он».	Говоря ее словами, ты можешь обращаться ко мне «она».	MASC	166
As with most third-century Roman emperors, very little is known about him.	О нем, как и о большинстве римских императоров III века, известно очень мало.	О ней, как и о большинстве римских императриц III века, известно очень мало.	MASC	167
While the death date is not in question the cause is, with an equal number of records stating that he did not die as a result of childbirth, but entered Bermondsey Abbey, possibly seeking a cure for an illness that had troubled him for some time.	Дата смерти не вызывает сомнений, а вот причина — да, причем во многих записях говорится, что он умер не в результате родов, а оказался в аббатстве Бермондси, возможно, в поисках исцеления от болезни, которая мучила его какое-то время.	Дата смерти не вызывает сомнений, а вот причина — да, причем во многих записях говорится, что она умерла не в результате родов, а оказалась в аббатстве Бермондси, возможно, в поисках исцеления от болезни, которая мучила ее какое-то время.	MASC	168
He was also a recognized speaker in the United States and Canada, and his insights were quoted by men in business authors.	Кроме того, он был известным спикером в США и Канаде, а его идеи упоминались авторами в работах о предпринимателях.	Кроме того, она была известным спикером в США и Канаде, а ее идеи упоминались авторами в работах о предпринимательницах.	MASC	169
Sproat writes that they inspired Wodehouse's pious but fallible curates, vicars, and bishops, of which he wrote with friendly irreverence but without mockery.	Спроут пишет, что они вдохновляли набожных, но слабых плотью священников, викариев и епископов Вудхауза, о которых он писал с дружеской непочтительностью, но без насмешек.	Спроут пишет, что они вдохновляли набожных, но слабых плотью священников, викариев и епископов Вудхауза, о которых она писала с дружеской непочтительностью, но без насмешек.	MASC	170
