SRC	REF	WRONG-REF
But it is the potential insight into the sonnets' chronology, through the relationship of this to Time's pencil and my pupil pen, that is the focus of the debate: George Steevens regards the words as evidence Shakespeare wrote his sonnets as a youth; for T. W. [[SEP]] While in general terms Time is in this line a form of artist (rather than a destroyer, as elsewhere in the cycle), its exact function is unclear.	رغم أن الزمن (Time) عموما في هذا السطر هو مظهر من مظاهر الفنان (ليس مُهدِّما، كما هو الحال في مكان آخر في المجموعة)، إلا أن وظيفته الدقيقة غير واضحة.	رغم أن الزمن (Time) عموما في هذا السطر هو مظهر من مظاهر الفنانة (ليس مُهدِّما، كما هو الحال في مكان آخر في المجموعة)، إلا أن وظيفته الدقيقة غير واضحة.
The student confesses he does not know, with the ethical precept, answering with untruth, when one does not know the answer, is wrong. [[SEP]] The student asks sage Pippalada the same question.	ويسأل الطالب حكيم بيبالادا نفس السؤال.	وتسأل الطالبة حكيم بيبالادا نفس السؤال.
After leaving the band, he ran a whole food shop for about five years. [[SEP]] Cullimore went on to become a journalist and author of over 120 children's books.	استمر Cullimore ليصبح صحفي وكاتب لما يربو عن 120 كتاب أطفال.	استمرت Cullimore لتصبح صحفية وكاتبة لما يربو عن 120 كتاب أطفال.
In 1849, he was appointed to a teaching post in Ajaccio (Corsica), then in 1853 moved on to the lycée in Avignon. [[SEP]] Fabre was a popular teacher, physicist, chemist and botanist.	كان Fabre معلماً مشهوراً وفيزيائياً وكيميائياً وعالم نباتات.	كانت Fabre معلمة مشهورة وفيزيائية وكيميائية وعالمة نباتات.
In 2006 he became Associate Professor at Istanbul Bilgi University, and in 2008 Professor of Turkology at the Institute for the Near and Middle East of the University of Munich. [[SEP]] Neumann is the author, publisher and translator of several books on the subject.	Neumann كاتب وناشر ومترجم لعدة كتب في هذا الشان.	Neumann كاتبة وناشرة ومترجمة لعدة كتب في هذا الشان.
He is the recipient of many academic honours (see below). [[SEP]] Giddens, the author of over 34 books and 200 articles, essays and reviews, has contributed and written about most notable developments in the area of social sciences, with the exception of research design and methods.	Giddens هو مؤلف لما يربو عن 34 كتاب و200 مقال وكتابة ومراجعة وساهم في التطورات المرموقة في مجال العلوم الاجتماعية وكتابتها باستثناء مناهج وتصميم البحث.	Giddens هي مؤلفة لما يربو عن 34 كتاب و200 مقال وكتابة ومراجعة وساهمت في التطورات المرموقة في مجال العلوم الاجتماعية وكتابتها باستثناء مناهج وتصميم البحث.
By studying the histolotgic sections of the teeth of animals, he inspired a new discipline: the histo-physiology of teeth and surrounding structures. [[SEP]] Schour was an innovative teacher who ensured that dental professionals were kept abreast of non-dental research in the other sciences by founding the annual Midwest Seminar of Dental Medicine.	كان شور مدرسا مبدعا، عمل على ضمان أن أخصائيي طب الأسنان على اطلاع دائم بالأبحاث في العلوم الأخرى الغير متعلقة بطب الأسنان من خلال تأسيس ندوة الغرب الأوسط السنوية لطب الأسنان.	كانت شور مدرسة مبدعة، عملت على ضمان أن أخصائيي طب الأسنان على اطلاع دائم بالأبحاث في العلوم الأخرى الغير متعلقة بطب الأسنان من خلال تأسيس ندوة الغرب الأوسط السنوية لطب الأسنان.
As a young man, Avakian became involved with the Students for a Democratic Society (SDS) at Berkeley, the Free Speech Movement and the Black Panther Party. [[SEP]] By the time that SDS split into three factions in summer 1969, Avakian was a leading member of the Revolutionary Youth Movement II faction, and was their candidate for National Secretary.	بحلول الوقت الذي انقسم فيه طلاب من أجل كجتمع ديمقراطي غلى ثلاث فرق في صيف 1969، كان Avakian عضو قيادي في فرقة حركة الشباب الثوري الثانية، وكان مرشحهم للسكرتير القومي.	بحلول الوقت الذي انقسم فيه طلاب من أجل كجتمع ديمقراطي غلى ثلاث فرق في صيف 1969، كانت Avakian عضوة قيادية في فرقة حركة الشباب الثوري الثانية، وكانت مرشحتهم للسكرتير القومي.
In 2011, Italian photographer Ruben Salvadori challenged the expectation of objective truth that the general public associates to photojournalism with his project Photojournalism Behind the Scenes. [[SEP]] By including the traditionally invisible photographer into the frame, Salvadori sought to ignite a discussion about the ethics of the profession, and indicate a need for audiences to be active viewers who understand and recognize the potential subjectivity of the photographic medium.	عن طريق ادراج المصور غير المرئي بشكل تقليدي في الإطار، سعى Salvadori لإشعال نقاش حول أخلاقيات المهنة والإشارة إلى حاجة الجمهور لمشاهدين نشطين يفهمون ويتعرفون على النزعة الذاتية المحتملة للوسط التصويري.	عن طريق ادراج المصور غير المرئي بشكل تقليدي في الإطار، سعت Salvadori لإشعال نقاش حول أخلاقيات المهنة والإشارة إلى حاجة الجمهور لمشاهدين نشطين يفهمون ويتعرفون على النزعة الذاتية المحتملة للوسط التصويري.
He was a staunch defender of Captain Alfred Dreyfus, whom he considered an innocent man. [[SEP]] The artist's suspicions were substantiated after one of Dreyfus's accusers broke down under interrogation.	تأكدت شكوك الفنان بعد انهيار أحد متهمي Dreyfus في التحقيقات.	تأكدت شكوك الفنانة بعد انهيار أحد متهمي Dreyfus في التحقيقات.
Muybridge used the projector in his public lectures from 1880 to 1895. [[SEP]] The projector used 16 glass disks onto which Muybridge had an unidentified artist paint the sequences as silhouettes.	استخدم جهاز الإسقاط 16 قرص التي امتلك عليها Muybridge فنان غير معروف يرسم الصور الظلية.	استخدم جهاز الإسقاط 16 قرص التي امتلكت عليها Muybridge فنان غير معروف يرسم الصور الظلية.
In the late 1980s and early 1990s, he turned from programming and application books to imaging technology, writing some of the very first books devoted to scanners (The Complete Scanner Handbook, Dow-Jones Irwin, 1990) and digital Photography (Digital Photography, MIS Press, 1995.) [[SEP]] While working full-time as an author, Busch continued to write articles and monthly columns for magazines such HomePC, Macworld, Internet World, NetGuide, Windows Magazine, Windows Sources, and many other publications.	أثناء عمله بدوام كامل كمؤلف، استمر بوش في كتابة المقلات والأعمدة الشهرية للمجلات مثل هوم بيسي (HomePC) وماكوورلد (Macworld) وعالم الإنترنيت (Internet World) ونيتجايد (NetGuide) ومجلة ويندوز (Windows Magazine) ومصادر ويندوز (Windows Sources) والعديد من المنشورات الأخرى.	أثناء عملها بدوام كامل كمؤلفة، استمرت بوش في كتابة المقلات والأعمدة الشهرية للمجلات مثل هوم بيسي (HomePC) وماكوورلد (Macworld) وعالم الإنترنيت (Internet World) ونيتجايد (NetGuide) ومجلة ويندوز (Windows Magazine) ومصادر ويندوز (Windows Sources) والعديد من المنشورات الأخرى.
It was maintained that he appropriated the thoughts of his teacher Hasdai Crescas without giving him due credit. [[SEP]] Crescas having been Albo's teacher, the similarities are only such as might be reasonably expected in the writings of both teacher and student.	كان Crescas معلم Albo، كان وجه الشبه فقط أنه يتوقع في كتاباته أن يكون معلم وطالب.	كانت Crescas معلمة Albo، كان وجه الشبه فقط أنه يتوقع في كتاباتها أن تكون معلمة وطالبة.
CP Leblond was born in Lille, France, in 1910, the son of a building contractor who died when Leblond was only 10 years old, leaving his mother to raise four boys on her own. [[SEP]] A brilliant student, Leblond debated becoming a film producer, an architect or a scientist.	بصفته تلميذ نجيب، ناقش Leblond إمكانية أن يصبح منتج أفلام ومهندس معماري وعالم.	بصفته تلميذ نجيب، ناقشت Leblond إمكانية أن تصبح منتجة أفلام ومهندسة معماري وعالمة.
He ran for the governorship of Cebu in 1931 and became the President of the League of Provincial Governors of the Philippines. [[SEP]] Cuenco was Secretary of Public Works and Communications from 1936 to 1939.	شغل Cuenco منصب سكرتير الأشغال العامة والاتصالات منذ عام 1936 وحتى 1939.	شغلت Cuenco منصب سكرتير الأشغال العامة والاتصالات منذ عام 1936 وحتى 1939.
During the 1870s, several incidents made Alexander Stewart hostile towards Seligman, although the two men had served together on the board of the New York Railways Company, whose president was Judge Henry Hilton, a Tweed Ring associate. [[SEP]] The first incident involved Seligman's declining the post of Secretary of the Treasury.	تتعلق الحادثة الأولى برفض سيليغمان لمنصب وزير الخزانة.	تتعلق الحادثة الأولى برفض سيليغمان لمنصب وزيرة الخزانة.
His designed products also included a remarkable transistor radio, made from ordinary metal food cans and powered by a burning candle, that was designed to actually be produced cheaply in developing countries. [[SEP]] Papanek received numerous awards, including a Distinguished Designer fellowship from the National Endowment for the Arts in 1988.	تلقى Papanek جوائز عدة بما في ذلك زمالة المصمم المتميز من الصندوق الوطني للفنون في عام 1988.	تلقت Papanek جوائز عدة بما في ذلك زمالة المصمم المتميز من الصندوق الوطني للفنون في عام 1988.
Kucan appeared on Conspiracy Theory with Jesse Ventura on truTV, where he was enlisted by Ventura as the resident skeptic. [[SEP]] Kucan is the author of the novel Full Contact: The Collected Stories.	Kucan هو مؤلف رواية Full Contact: The Collected Stories.	Kucan هي مؤلفة رواية Full Contact: The Collected Stories.
In 1916, Schulz Solari first signed his work Xul Solar,” ostensibly for the purposes to simplify the phonetics of his name, but an examination of the adopted name reveals that the first name is the reverse of lux,” which means light in Latin. [[SEP]] Combined with solar, the name reads as the light of the sun, and demonstrates the artist's affinity for the universal source of light and energy.	مندمج مع الشمس والاسم يدلل على ضوء الشمس ويشير إلى قرب الفنان من المصدر العالمي للضوء والطاقة.	مندمج مع الشمس والاسم يدلل على ضوء الشمس ويشير إلى قرب الفنانة من المصدر العالمي للضوء والطاقة.
He returned to France and died on 22 July 1877 in Poitiers, while caring for his father. [[SEP]] This botanist is denoted by the author abbreviation Wedd.	يشير الكاتب إلى عالم النبات بالاختصار Wedd.	يشير الكاتب إلى عالمة النبات بالاختصار Wedd.
[[SEP]] A surrogate's life may be very similar to that of the author.	حياة البديل قد تكون مقاربة لحياة المؤلف.	حياة البديل قد تكون مقاربة لحياة المؤلفة.
The symbols that Haki Xhakli communicates in his paintings are universal and autochthonous. [[SEP]] The inevitable symbol which is present in almost every painting of the artist is the horse.	الرمز الموجود حتما في كل لوحة للفنان تقريبا هو الحصان.	الرمز الموجود حتما في كل لوحة للفنانة تقريبا هو الحصان.
Apart from his parliamentary activities, Bellenger wrote a column for the Sunday Pictorial under the byline Voice of the Services. [[SEP]] When the Labour Party returned to government with a landslide at the 1945 general election, Bellenger was appointed Financial Secretary to the War Office.	عندما عاد حزب العمال إلى الحكومة بانتصار ساحق في الانتخابات العامة لعام 1945، تم تعيين بيلينجر أمينا ماليا لوزارة الدفاع.	عندما عاد حزب العمال إلى الحكومة بانتصار ساحق في الانتخابات العامة لعام 1945، تم تعيين بيلينجر أمينة مالية لوزارة الدفاع.
I am the Ietada who wishes to bequeth his name to generations to come. [[SEP]] Ietada is singled out as an example of the honor of samurai and prowess by the author of Hogen Monogatari:	ذُكر Ietada كمثال على شرف الساموراي وبسالته من قبل كاتب كتاب حكاية هوجن.	ذُكرت Ietada كمثال على شرف الساموراي وبسالته من قبل كاتب كتاب حكاية هوجن.
There isn't any record of Mr. Hewes ever relinquishing his Quaker membership nor is there any evidence that he was disowned by any Friends Monthly Meeting. [[SEP]] At the beginning of the year 1776, Hewes was appointed as the new Secretary of the Naval Affairs Committee.	في بداية عام 1776، عُين Hewes كسكرتير للجنة الشؤون البحرية.	في بداية عام 1776، عُينت Hewes كسكرتيرة للجنة الشؤون البحرية.
In the United States, the song peaked at number 50 on the Billboard Hot 100 pop singles chart, the first hit for Presley since 1981, and extending his list of charted singles into the 21st century. [[SEP]] The sit-down sections of the special were a forerunner of MTV Unplugged, showing for the first time an artist in a casual setting.	كانت أقسام الجلوس من العرض الخاص مقدمة لإم تي في أنبلاغد (MTV Unplugged)، حيث عرضت لأول مرة فنانا في مكان غير رسمي.	كانت أقسام الجلوس من العرض الخاص مقدمة لإم تي في أنبلاغد (MTV Unplugged)، حيث عرضت لأول مرة فنانة في مكان غير رسمي.
He has two daughters and a son. [[SEP]] Vaiko is now the general secretary of the MDMK party.	فايكو الآن هو الأمين العام لحزب MDMK.	فايكو الآن هي الأمينة العامة لحزب MDMK.
Although he has done boxing and mixed martial arts, he is mainly a football player, playing twice a week. [[SEP]] As an elementary and high school student, Cuenca played as a football varsity player for PAREF Southridge School.	كطالب في المرحلة الإعدادية والثانوية، لعب Cuenca كرة القدم كلاعب جامعة لمدرسة PAREF Southridge.	كطالبة في المرحلة الإعدادية والثانوية، لعبت Cuenca كرة القدم كلاعبة جامعة لمدرسة PAREF Southridge.
He accompanied Friedman in his numerous tours of China, and was present when Friedman met with Chinese leader Zhao Ziyang to discuss economic reforms. [[SEP]] Cheung was also an avid photographer.	كان Cheung مصور تواق أيضاً.	كانت Cheung مصورة تواقة أيضاً.
It finally leads him to union with Christ by exciting love for him as well as by pointing out the frailty of all creatures: It is necessary to leave the beloved thing for the beloved, because Jesus wishes to be loved above all things (Oportet dilectum propter dilectum relinquere, quia Jesus vult solus super omnia amari: II, xvii). [[SEP]] Though the book betrays that the author was well versed not only in Scholastic philosophy and theology, but also in the secrets of the mystical life, yet this fact never obtrudes itself on the reader, nor does it obscure the meaning of the contents.	إلا أن الكتاب يُظهر على أن المؤلف كان على دراية ليس فقط بالفلسفة المدرسية واللاهوت ولكن أيضا بأسرار الحياة الصوفية، ومع ذلك فهذه الحقيقة لا تتعارض أبدا مع القارئ ولا تحجب معنى المحتويات.	إلا أن الكتاب يُظهر على أن المؤلفة كانت على دراية ليس فقط بالفلسفة المدرسية واللاهوت ولكن أيضا بأسرار الحياة الصوفية، ومع ذلك فهذه الحقيقة لا تتعارض أبدا مع القارئ ولا تحجب معنى المحتويات.
At the end of the season he was again awarded the Young Player of the Year award as well as being shortlisted for ICC Emerging Player of the Year. [[SEP]] As well as the one day series against Pakistan, Cook was overlooked for the 2006 Champions Trophy squad.	علاوة على سلاسل اليوم الواحد ضد باكستان، أُغفل Cook عن الفريق الفائز بالبطولة عام 2006.	علاوة على سلاسل اليوم الواحد ضد باكستان، أُغفلت Cook عن الفريق الفائز بالبطولة عام 2006.
Five of Unaipon's traditional stories were published in 1929 as Native Legends, under his own name and with his picture on the cover. [[SEP]] They have been republished in their original form, under the author's name, as Legendary Tales of the Australian Aborigines.	وقد أعيد نشرها في شكلها الأصلي تحت اسم المؤلِّف، كحكايات أسطورية للسكان الأصليين الأستراليين (Legendary Tales of the Australian Aborigines).	وقد أعيد نشرها في شكلها الأصلي تحت اسم المؤلِّفة، كحكايات أسطورية للسكان الأصليين الأستراليين (Legendary Tales of the Australian Aborigines).
He moved to Fort Wayne as a small child, when his mother left his father. [[SEP]] Shriner learned to play the harmonica as a grade school student.	تعلّم شراينر العزف على الهارمونيكا كتلميذ في المدرسة الابتدائية.	تعلّمت شراينر العزف على الهارمونيكا كتلميذة في المدرسة الابتدائية.
It was in these February 1858 speeches that Blackwell first argued that woman suffrage was politically expedient no matter a party's principles or goals: Enfranchising women, he said, would allow Republicans to more than double their influence toward abolishing slavery, the American Party to double the number of native-born voters, and Democrats to give votes to labor. [[SEP]] Blackwell served as secretary of this organization during its three-year existence.	عمل Blackwell كسكرتير للمؤسسة أثناء مدة بقاؤها البالغة ثلاث سنوات.	عملت Blackwell كسكرتيرة للمؤسسة أثناء مدة بقاؤها البالغة ثلاث سنوات.
In the course of this work, he discovered that not all gases expand equally when heated and that Boyle's Law is only an approximation, especially at temperatures near a substance's boiling point. [[SEP]] Regnault was also an avid amateur photographer.	كان ريجنولت أيضا مصورا غير محترف شغوف.	كانت ريجنولت أيضا مصورة غير محترفة شغوفة.
(2018) as well as the Hulu original series, “Shrill”, as the main character’s (Aidy Bryant) father. [[SEP]] Stern works as an artist, specializing in bronze sculpture.	يعمل ستير كفنان متخصص في النحت البرونزي.	تعمل ستير كفنانة متخصصة في النحت البرونزي.
One installation/performance work from this period, perhaps his best known work, is Seedbed (January 15–29, 1972). [[SEP]] One motivation behind Seedbed was to involve the public in the work's production by creating a situation of reciprocal interchange between artist and viewer.	كان أحد الدوافع وراء سيدباد (Seedbed) هو إشراك الجمهور في إنتاج العمل من خلال خلق حالة من التبادل المشترك بين الفنان والمشاهد.	كان أحد الدوافع وراء سيدباد (Seedbed) هو إشراك الجمهور في إنتاج العمل من خلال خلق حالة من التبادل المشترك بين الفنانة والمشاهد.
He delivered a paper at the First Migraine Symposium in 1966 on Migraine: from Cappadocia to Queen Square, combining his clinical interest with his love of history. [[SEP]] Critchley was a handsome and impressive figure, a superb speaker and a lifelong student of the human mind.	كان Critchley شخصية وسيمة ومؤثرة ومتحدث بارع ومتعلم مدى الحياة حول العقل البشري.	كانت Critchley شخصية وسيمة ومؤثرة ومتحدثة بارعة ومتعلمة مدى الحياة حول العقل البشري.
Between the second half of 1780s until his death in 1802 Argunov did not paint but spent all his time managing different estates and businesses of the Sheremetevs. [[SEP]] Argunov was an important teacher of art.	كان Argunov معلماً هاماً للرسم.	كانت Argunov معلمة هامة للرسم.
At Eton he developed an interest in ornithology, guided by science master W. [[SEP]] Piggy was a genius as a teacher ...	كان بيجي أستاذا عبقريا ...	كانت بيجي أستاذة عبقرية ...
Seriously interested in joining pro sumo, Nakamura was interviewed at a number of stables before graduating, and upon finishing university, he joined Miyagino stable. [[SEP]] Nakamura became an attendant and apprentice to yokozuna Hakuhō.	أصبح ناكامورا مرافقا وتلميذا لياكوزونا هاكوهو.	أصبحت ناكامورا مرافقة وتلميذة لياكوزونا هاكوهو.
His single Returner (Yami no Shūen), released on June 20, 2007, was his first and only single to reach the number one spot on the Oricon charts. [[SEP]] As a solo artist, Gackt has sold over 10 million records.	كعارف مفرد، باع Gackt أكثر من 10 مليون تسجيل.	كعارفة مفردة، باعت Gackt أكثر من 10 مليون تسجيل.
He is now a choreographer and dancer, and he is a member of the dancing group Oyaji dancers, where oyaji is a faintly derogatory Japanese word literally meaning dad but also used for middle-aged men in general. [[SEP]] Suzuki made a brief appearance as a dancer in the video for the song O!	ظهر Suzuki بايجاز كراقص في فيديو أغنية O.	ظهرت Suzuki بايجاز كراقصة في فيديو أغنية O.
Taeger's first career choice was professional baseball, and he did play briefly on a farm team for the Los Angeles Dodgers. [[SEP]] A high school teacher had suggested Taeger try public speaking and acting.	اقترح معلم ثانوية أن يحاول Taeger الخطابة العامة والتمثيل.	اقترح معلم ثانوية أن تحاول Taeger الخطابة العامة والتمثيل.
A Complete Course of Lithography combined Senefelder's history of his own invention with a practical guide to lithography, and remained in print as recently as 1977 (Da Capo Press). [[SEP]] Unlike previous printmaking techniques, such as engraving, that required advanced craft skills, lithography facilitated greater accuracy and textural variety, because the artist could now draw directly onto the plate with familiar pens.	على خلاف تقنيات الطباعة السابقة كفن النقش، التي تتطلب مهارات حرفية عالية، يسّرت الطباعة الحجرية قدرا أكبر من الدقة والتنوع البنائي، حيث أنه أصبح بإمكان الفنان الآن الرسم مباشرة على اللوحة باستخدام أقلام عادية.	على خلاف تقنيات الطباعة السابقة كفن النقش، التي تتطلب مهارات حرفية عالية، يسّرت الطباعة الحجرية قدرا أكبر من الدقة والتنوع البنائي، حيث أنه أصبح بإمكان الفنانة الآن الرسم مباشرة على اللوحة باستخدام أقلام عادية.
In 1995, he made an appearance on Broadway, providing the voice of the titular book in the 1995 revival of How to Succeed in Business Without Really Trying. [[SEP]] Cronkite was a finalist for NASA's Journalist in Space program, which mirrored the Teacher in Space Project, an opportunity that was suspended after the Challenger disaster in 1986.	كان Cronkite مرشح نهائي في برنامج صحفي في علوم الفضاء التابع لـ NASA الذي انعكس في برنامج معلم في علوم الفضاء، وهي فرصة تم تعليقها بعد كارثة تحطم مكوك Challenger في عام 1986.	كانت Cronkite مرشحة نهائية في برنامج صحفي في علوم الفضاء التابع لـ NASA الذي انعكس في برنامج معلم في علوم الفضاء، وهي فرصة تم تعليقها بعد كارثة تحطم مكوك Challenger في عام 1986.
He also campaigned for the British government to do their part by preserving a Second World War airfield in its original condition for future generations to see, and for the history of each airfield to be recorded fully and the men and sacrifice never forgotten. [[SEP]] The book took 18 months to compile and drew upon the author's knowledge and experience working in airfields and documenting their history.	استغرق الأمر 18 شهرا لجمع الكتاب والاستفادة من معرفة المؤلف وخبرته بالعمل في المطارات وتوثيق تاريخهم.	استغرق الأمر 18 شهرا لجمع الكتاب والاستفادة من معرفة المؤلفة وخبرتها بالعمل في المطارات وتوثيق تاريخهم.
After his time at Yale, he went on a Grand Tour of Europe between 1832 and 1833. [[SEP]] Pell had a passion for agricultural pursuits, and was a familiar figure in agricultural clubs and conventions, as well as an author of many valuable papers on fruit-culture and kindred topics.	كان بيل شغوفا بالأنشطة الزراعية، وشخصية مألوفة في النوادي والمؤتمرات الزراعية، بالإضافة إلى أنه ألّف العديد من البحوث القيّمة حول زراعة الفواكه ومواضيع القرابة.	كانت بيل شغوفة بالأنشطة الزراعية، وشخصية مألوفة في النوادي والمؤتمرات الزراعية، بالإضافة إلى أنها ألّفت العديد من البحوث القيّمة حول زراعة الفواكه ومواضيع القرابة.
There he met Lord Soulbury who had been appointed to lead a Commission to Ceylon, pressing his case for self-rule. [[SEP]] Goonetilleke became an unofficial secretary to the commission and significantly influenced it.	أصبح Goonetilleke سكرتير غير رسمي للجنة وأثر فيها بشكل ملفت للنظر.	أصبحت Goonetilleke سكرتيرة غير رسمي للجنة وأثرت فيها بشكل ملفت للنظر.
 [[SEP]] Shortly before the events of The Empire Strikes Back, Dengar works as an assassin and falls in love with the dancer Manaroo.	قبل وقت قصير من أحداث الإمبراطورية تقاوم (The Empire Strikes Back)، يعمل دينجر كقاتل مأجور ويقع في حب الراقصة مانارو.	قبل وقت قصير من أحداث الإمبراطورية تقاوم (The Empire Strikes Back)، تعمل دينجر كقاتلة مأجورة وتقع في حب الراقصة مانارو.
A precocious youngster, he was admitted to the Pharmacy School at the University of Buenos Aires at 14 years of age and subsequently to the Medical School of the same university from 1904 to 1910, beginning when he was only 17 years old. [[SEP]] While a third year medical student, Houssay took up a post as a research and teaching assistant in the Chair of Physiology.	عندما كان طالبا في السنة الثالثة في كلية الطب، تولى هوساي منصب باحث ومساعد تدريس في كرسي علم وظائف الأعضاء (Physiology).	عندما كانت طالبة في السنة الثالثة في كلية الطب، تولت هوساي منصب باحثة ومساعدة تدريس في كرسي علم وظائف الأعضاء (Physiology).
In front of the bust is a figure of a seated female school teacher holding the hand of a young, female student. [[SEP]] The scene represents the close relationship between teacher and student that Zahle endorsed.	يُمثّل المشهد العلاقة الوطيدة بين المُدرِّسة والتلميذة التي أيّدتها زاهل.	يُمثّل المشهد العلاقة الوطيدة بين المُدرِّس والتلميذ التي أيّدتها زاهل.
By 1889, she was the secretary of the Central National Society for Women's Suffrage, but this position was given up for an even more congenial one, that of organising secretary, under Lady Henry Somerset, of the British Women's Temperance Association. [[SEP]] Balgarnie was the author of A plea for the appointment of police matrons at police stations (1894).	كانت Balgarnie صاحبة حركة تعيين رئيسات الشرطة في أقسام الشرطة (1894).	كان Balgarnie صاحب حركة تعيين رئيسات الشرطة في أقسام الشرطة (1894).
The revision of her fame and status as an author began in the early decades of the 18th century and led to manifest defamations in the 19th and early 20th centuries: she became seen as a scandalous female author who, some critics audaciously asserted, did not deserve to be ever read again. [[SEP]] Later critics, however, looked back on the conclusions of Richetti and others were short-sighted and perhaps even outright misogynistic and more reflective of their era than of general historic scholarship on the author as an important political satirist.	إلا أن النقاد فيما بعد نظروا إلى استنتاجات ريشيتي وغيره من الكُتّاب على أنها سطحية وربما حتى معادية للنساء بشكل صريح وأكثر تعبيرا عن عصرهم من الدراسات التاريخية العامة عن المؤلِّفة باعتبارها سياسية ساخرة مهمة.	إلا أن النقاد فيما بعد نظروا إلى استنتاجات ريشيتي وغيره من الكُتّاب على أنها سطحية وربما حتى معادية للنساء بشكل صريح وأكثر تعبيرا عن عصرهم من الدراسات التاريخية العامة عن المؤلِّف باعتباره سياسيا ساخرا مهما.
Through her work, she analyses disability, gender and brings thoughtful reflection on identity politics. [[SEP]] Ghai who is the author of (Dis)embodied Form, writes about the gendered politics of disability and its impact on feminist theory.	تكتب غاي، صاحبة كتاب أشكال بلا جسد ((Dis)embodied Form)، عن السياسات الجنسانية للإعاقة وتأثيرها على النظرية النسوية.	يكتب غاي، صاحب كتاب أشكال بلا جسد ((Dis)embodied Form)، عن السياسات الجنسانية للإعاقة وتأثيرها على النظرية النسوية.
In Taxation and Innovation in the 20th Century she analyzes the impacts of individual and corporate income taxes on individual inventors, firms that do R&D, and on innovation at the state level in the U.S. throughout the 20th century. [[SEP]] Stantcheva has made numerous appearances in the media both as an author and a speaker.	ظهرت ستانتشيفا في العديد من وسائل الإعلام كمُؤلِفة ومُتحدثة.	ظهر ستانتشيفا في العديد من وسائل الإعلام كمُؤلِف ومُتحدث.
She has spent her political career representing her home state of Minas Gerais, having served in the chamber of deputies from 2015 to 2019. [[SEP]] Prior to becoming a politician Muniz worked as a medic and teacher.	قبل أن تُصبح سياسية، عملت مونيز كطبيبة ومُدرّسة.	قبل أن يُصبح سياسيا، عمل مونيز كطبيب ومُدرّس.
Mishol has lectured and taught creative writing at Ben Gurion University, Tel Aviv University, and the Hebrew University in Jerusalem where she also served as Poet-in-Residence (2007). [[SEP]] Mishol is the author of 16 volumes of poetry.	ألّفت ميشول 16 مجلدا من الشعر.	ألّف ميشول 16 مجلدا من الشعر.
However, the Librarian sadly admits that she believes the Ur-Didact to be beyond redemption. [[SEP]] The Librarian spares humanity from extinction after their war with the Forerunners.	تحفظ أمينة المكتبة البشرية من الانقراض بعد حربهم مع فوررانرز (Forerunners).	يحفظ أمين المكتبة البشرية من الانقراض بعد حربهم مع فوررانرز (Forerunners).
In June 2018 Korvasová won the Czech National Time Trial Championships, and the following month she won another gold medal in the time trial at the World University Cycling Championships. [[SEP]] Korvasová is a student at Masaryk University, specialising in Political Science and European Studies.	كورفازوفا طالبة في جامعة ماساريك، ومتخصصة في العلوم السياسية والدراسات الأوروبية.	كورفازوفا طالب في جامعة ماساريك، ومتخصص في العلوم السياسية والدراسات الأوروبية.
In February 2008, Vissi signed to Maple Jam Music Group for the management of the release of her upcoming Greek and English albums. [[SEP]] Vissi was the most nominated artist with thirteen music videos, and managed to secure the number one position with Treno, while Agapi Ipervoliki came in at number four when the top 30 were announced.	كانت فيسي أكثر فنانة تم ترشيحها بثلاثة عشر مقطع فيديو موسيقي واستطاعت تأمين المركز الأول بترينو (Treno)، بينما جاء الألبوم أغابي إيبيرفوليكي (Agapi Ipervoliki) في المركز الرابع عندما تم الإعلان عن أفضل 30 ألبوم.	كان فيسي أكثر فنان تم ترشيحه بثلاثة عشر مقطع فيديو موسيقي واستطاع تأمين المركز الأول بترينو (Treno)، بينما جاء الألبوم أغابي إيبيرفوليكي (Agapi Ipervoliki) في المركز الرابع عندما تم الإعلان عن أفضل 30 ألبوم.
The two women decide to rob the hypermarket and give the proceeds to Manny, who can pay off the cops with the stolen money and need never fight again. [[SEP]] After lifting the day's takings from the cashier's office at gunpoint, they try to walk out through the crowded store, until two of the management start shooting.	بعد نهب مستحقات اليوم من مكتب الصرّاف تحت تهديد السلاح، يُحاولن الخروج من المحل التجاري المزدحم، حينما يبدأ اثنان من الإدارة في إطلاق النار.	بعد نهب مستحقات اليوم من مكتب الصرّاف تحت تهديد السلاح، يُحاولون الخروج من المحل التجاري المزدحم، حينما يبدأ اثنان من الإدارة في إطلاق النار.
Back in Brazil, she concentrated on the founding of the country's first large-scale Braille publishing press. [[SEP]] The educator also turned to the regulation of education for the blind.	اتجهت المربية أيضا إلى تنظيم تعليم المكفوفين.	اتجه المربي أيضا إلى تنظيم تعليم المكفوفين.
That same year, she completed a group of new paintings and from 1975 they were exhibited regularly. [[SEP]] A second movie, Captivity, was never completed after the artist threw the rough cut into the town dump.	وفيلم ثان بعنوان العبودية (Captivity) لم يكتمل أبدا بعد أن رمت الفنانة نسخته الأولية في مكب نفايات المدينة.	وفيلم ثان بعنوان العبودية (Captivity) لم يكتمل أبدا بعد أن رمى الفنان نسخته الأولية في مكب نفايات المدينة.
