SRC	REF	WRONG-REF
The author himself had no very high opinion of the work, remarking that he had written it chiefly for young students. [[SEP]] The Shulchan Aruch achieved its reputation and popularity not only against the wishes of the author, but, perhaps, through the very scholars who criticized it.	Lo Shulchan Aruch ha ottenuto la reputazione e la popolarità di cui gode non solo a discapito del volere del suo autore, ma anche di tutti gli studiosi che l'avevano criticato.	Lo Shulchan Aruch ha ottenuto la reputazione e la popolarità di cui gode non solo a discapito del volere della sua autrice, ma anche di tutti gli studiosi che l'avevano criticato.
It is his first non-fiction book. [[SEP]] The author notes in the foreword of the 1994 reprint of this book that medical practices (both the culture, technology and finances) have changed significantly since the book was written, but that the text was left as is to give us a more complete glimpse into the past.	Nell'introduzione della ristampa del 1994 del volume, l'autore nota come gli studi medici (dal punto di vista culturale, tecnologico e finanziario) siano cambiati in modo significativo dalla prima pubblicazione, ma che il testo era stato lasciato invariato per fornire una panoramica accurata del passato.	Nell'introduzione della ristampa del 1994 del volume, l'autrice nota come gli studi medici (dal punto di vista culturale, tecnologico e finanziario) siano cambiati in modo significativo dalla prima pubblicazione, ma che il testo era stato lasciato invariato per fornire una panoramica accurata del passato.
However, during this period he also became closely associated with the Christian Patriot movement on the right, and spoke at conferences sponsored by Christian Identity pastor Pete Peters. [[SEP]] Gritz is the author of three books.	Gritz è autore di tre libri.	Gritz è autrice di tre libri.
In 1912 the novel Dry Valley (Суходол) came out, his second major piece of semi-autobiographical fiction, concerning the dire state of the Russian rural community. [[SEP]] Again it left the literary critics divided: social democrats praised its stark honesty, many others were appalled with the author's negativism.	Lasciò di nuovo i critici letterari divisi: i socialdemocratici apprezzarono la sua cruda onestà, molti altri furono sconvolti dal negativismo dell'autore.	Lasciò di nuovo i critici letterari divisi: i socialdemocratici apprezzarono la sua cruda onestà, molti altri furono sconvolti dal negativismo dell'autrice.
A video of a student from Duncanville, 18-year-old sophomore Jeff Bliss scolding his social studies/history teacher, went viral in May 2013, and was picked up by media. [[SEP]] CBS local news quoted the student:	CBS local news citò lo studente:	CBS local news citò la studentessa:
Aside from his work as a musician, Mickelson has worked as a writer for Scream Magazine in addition to his work as a graphic designer. [[SEP]] Mickelson is the lead designer for Scream Magazine and the Inferno Metal Festival.	Mickelson è il capo progettista di Scream Magazine e dell'Inferno Metal Festival.	Mickelson è la capo progettista di Scream Magazine e dell'Inferno Metal Festival.
He was educated at Dungourney National School, Rockwell College, County Tipperary, and University College Dublin where he graduated with a Bachelor of Arts in Economics, Politics and Psychology. [[SEP]] For a brief period in the early 1970s, Ahern worked as a secondary school teacher.	Per un breve periodo all'inizio degli anni '70, Ahern lavorò come insegnante scolastico secondario.	Per un breve periodo all'inizio degli anni '70, Ahern lavorò come insegnante scolastica secondaria.
Paul intervenes and overpowers him, but he wriggles free. [[SEP]] The librarian is then run over by a car in front of the library and apparently killed.	Il libraio viene poi investito di fronte alla libreria, e apparentemente ucciso.	La libraia viene poi investita di fronte alla libreria, e apparentemente uccisa.
His memoir of Alkan in his book Les Pianistes célèbres is nonetheless one of the most valuable sources for Alkan's biography. [[SEP]] Marmontel achieved renown as an effective and imaginative teacher.	Marmontel acquisì la nomea di insegnante efficace ed ingegnoso.	Marmontel acquisì la nomea di insegnante efficace ed ingegnosa.
Fernando Virgili (Cerreto Sannita, 6 September 1913 – Naples, 2007), first Duke of Castelvenere, is an Italian professor, veteran and artist. [[SEP]] Virgili attended technical studies and engineering and was a self-taught artist.	Virgili ha frequentato studi tecnici ed ingegneria ed è un artista autodidatta.	Virgili ha frequentato studi tecnici ed ingegneria ed è un'artista autodidatta.
At the center of his music is the sound of what is real. [[SEP]] The sum total of these varying components is an awesome knowledge, consumed and then shared by an artist who is free enough to do both.	La somma di queste variabili ammonta a una fantastica conoscenza, consumata e poi condivisa da un artista che ha la libertà di fare entrambe le cose.	La somma di queste variabili ammonta a una fantastica conoscenza, consumata e poi condivisa da un'artista che ha la libertà di fare entrambe le cose.
Apart from his parliamentary activities, Bellenger wrote a column for the Sunday Pictorial under the byline Voice of the Services. [[SEP]] When the Labour Party returned to government with a landslide at the 1945 general election, Bellenger was appointed Financial Secretary to the War Office.	Quando nel 1945 il partito laburista tornò al governo grazie al plebiscito ottenuto alle elezioni, Bellenger fu nominato Segretario Finanziario dell'Ufficio di Guerra.	Quando nel 1945 il partito laburista tornò al governo grazie al plebiscito ottenuto alle elezioni, Bellenger fu nominata Segretaria Finanziaria dell'Ufficio di Guerra.
Corbetta was the most significant guitar composer of his day (Gaspar Sanz called him el mejor de todos, or the greatest of all) and one of the first to publish in the mixed style. [[SEP]] Corbetta was also influential as a teacher.	Corbetta era anche influente come professore.	Corbetta era anche influente come professoressa.
After the dentist takes Lavonia to the dental room, his nurse Flovilla kisses Lamar. [[SEP]] The doctor then switches places with the nurse.	Il dottore si scambia poi di posto con l'infermiere.	La dottoressa si scambia poi di posto con l'infermiere.
Reviewing X-Men: Evolution's third season, Filip Vukcevic of IGN was mixed in his analysis, deeming it inferior to X-Men: The Animated Series and concluding, Evolution ... will interest long-time X-fans, but the fluffy stories and underutilized character personalities ... will cause discerning viewers to zone out, suffering from its attempt to cram everyone in. [[SEP]] The author also panned the series' average voice acting, feeling that Magneto, Wolverine and Beast were miscast.	L'autore ha anche aspramente criticato la mediocrità dei doppiatori della serie, dato che a detta sua quelli di Magneto, Wolverine e Bestia non erano adatti ai rispettivi ruoli.	L'autrice ha anche aspramente criticato la mediocrità dei doppiatori della serie, dato che a detta sua quelli di Magneto, Wolverine e Bestia non erano adatti ai rispettivi ruoli.
In 2006 he became Associate Professor at Istanbul Bilgi University, and in 2008 Professor of Turkology at the Institute for the Near and Middle East of the University of Munich. [[SEP]] Neumann is the author, publisher and translator of several books on the subject.	Neumann è l'autore, editore e traduttore di diversi libri sull'argomento.	Neumann è l'autrice, editrice e traduttrice di diversi libri sull'argomento.
In 1996, Bowie reflected on his time with Tin Machine: For better or worse it helped me to pin down what I did and didn’t enjoy about being an artist. [[SEP]] It helped me, I feel, to recover as an artist.	Mi ha aiutato, sento, di recuperare come artista.	Mi ha aiutata, sento, di recuperare come artista.
A precocious youngster, he was admitted to the Pharmacy School at the University of Buenos Aires at 14 years of age and subsequently to the Medical School of the same university from 1904 to 1910, beginning when he was only 17 years old. [[SEP]] While a third year medical student, Houssay took up a post as a research and teaching assistant in the Chair of Physiology.	Mentre era al terzo anno di medicina, Houssay ottenne un posto come ricercatore e assistente alla cattedra di fisiologia.	Mentre era al terzo anno di medicina, Houssay ottenne un posto come ricercatrice e assistente alla cattedra di fisiologia.
Writing in Wisden in 1978, Basil Easterbrook said: Not the least of Turnbull's achievements was that he was the first man to justify Glamorgan's elevation to first-class status in 1921. [[SEP]] When Turnbull took over [in 1930, as captain and club secretary] they were indeed a bedraggled flock without a shepherd.	Quando Turnbull prese le redini nel 1930, come capitano e segretario di club, erano effettivamente un gregge senza pastore.	Quando Turnbull prese le redini nel 1930, come capitana e segretaria di club, erano effettivamente un gregge senza pastore.
He's using his blood to make them interesting, but when you look at them they're what any four-year-old can do. [[SEP]] The photos gained praise for depicting a much cleaner and more handsome Doherty.	Le foto sono state apprezzate in quanto mostravano un Doherty molto più pulito e bello.	Le foto sono state apprezzate in quanto mostravano una Doherty molto più pulita e bella.
He dissected and illustrated numerous creatures; his anatomical drawing of a sea urchin is the earlier extant depiction of an invertebrate and he found important anatomical similarities between dolphins, pigs and humans. [[SEP]] Rondelet was a popular and effective teacher and lecturer and was elected chancellor of Montpellier University in 1556.	Rondelet fu un insegnante e un relatore molto popolare e incisivo, e nel 1556 venne eletto cancelliere dell'Università di Montpellier.	Rondelet fu un'insegnante e una relatrice molto popolare e incisiva, e nel 1556 venne eletta cancelliera dell'Università di Montpellier.
He successfully managed the Conservative Party's 1983 election campaign, and was rewarded with an appointment as Secretary of State for Trade and Industry, but was forced to resign after revelations that his former secretary, Sara Keays, was pregnant with his child, whom she later bore and named Flora Keays. [[SEP]] Parkinson subsequently served as Secretary of State for Energy, and later Secretary of State for Transport.	Parkinson fu poi Segretario di Stato per l'Energia, e in seguito per i Trasporti.	Parkinson fu poi Segretaria di Stato per l'Energia, e in seguito per i Trasporti.
He was able to use this talent effectively when he became manager of the South African government's Native Labour Bureau and adviser to the Native Recruiting Corporation for the Chamber of Mines at a time of increasing industrial unrest. [[SEP]] Taberer was the Secretary for Zululand in 1894, an acting magistrate in Eshowe, Zululand in 1895.	Taberer fu il Segretario di Zululand nel 1894, e magistrato a Eshowe, sempre a Zululand, nel 1895.	Taberer fu la Segretaria di Zululand nel 1894, e magistrato a Eshowe, sempre a Zululand, nel 1895.
The ballots from Otsego County were forwarded to the secretary of state by Sheriff Smith who was holding over in office until the appointment of a successor after his term had expired. [[SEP]] The ballot box from Tioga County was delivered to the secretary of state by the clerk of the special deputy appointed by the sheriff.	L'urna elettorale della Contea di Tioga fu recapitata al segretario di stato dall'assistente del deputato speciale nominato dallo sceriffo.	L'urna elettorale della Contea di Tioga fu recapitata al segretario di stato dall'assistente del deputato speciale nominato dalla sceriffa.
 [[SEP]] Cook was pressed into service as a player as a result of injuries.	Cook fu costretto a prestare servizio come giocatore in seguito agli infortuni.	Cook fu costretta a prestare servizio come giocatrice in seguito agli infortuni.
It finally leads him to union with Christ by exciting love for him as well as by pointing out the frailty of all creatures: It is necessary to leave the beloved thing for the beloved, because Jesus wishes to be loved above all things (Oportet dilectum propter dilectum relinquere, quia Jesus vult solus super omnia amari: II, xvii). [[SEP]] Though the book betrays that the author was well versed not only in Scholastic philosophy and theology, but also in the secrets of the mystical life, yet this fact never obtrudes itself on the reader, nor does it obscure the meaning of the contents.	Sebbene il libro tradisca il fatto che l'autore conosceva bene non solo la filosofia e la teologia scolastica, ma anche i segreti della vita mistica, ciò non viene mai a imporsi sul lettore, né offusca il senso del contenuto.	Sebbene il libro tradisca il fatto che l'autrice conosceva bene non solo la filosofia e la teologia scolastica, ma anche i segreti della vita mistica, ciò non viene mai a imporsi sul lettore, né offusca il senso del contenuto.
As for the factory craftsman, his training under the apprenticeship system limited him to one phase in the production of glass. [[SEP]] This training could not prepare anyone to function as an independent artist, but only to serve as a cog in the industrial machinery.	Questo tipo di formazione non consentiva di diventare un artista indipendente, ma solo di servire come ingranaggio per la macchina industriale.	Questo tipo di formazione non consentiva di diventare un'artista indipendente, ma solo di servire come ingranaggio per la macchina industriale.
In 2012 and 2013, Cabrera was nominated by his team for the Roberto Clemente Award, honoring the MLB player who best represents baseball on and off the field. [[SEP]] Cabrera is both a Catholic and a practitioner of Santería.	Cabrera è sia cattolico sia praticante di Santería.	Cabrera è sia cattolica sia praticante di Santería.
Through this piece and his other performance works, Brus hoped to reveal the still fascist essence of the nation. [[SEP]] Brus also was editor of the Schastrommel (author's edition) from 1969 on.	Brus fu anche editore di Schastrommel (edizione d'autore) dal 1969 in poi.	Brus fu anche editrice di Schastrommel (edizione d'autore) dal 1969 in poi.
He was a principal player in the coup against Khrushchev in October 1964, obviously influencing the KGB to support the conspirators. [[SEP]] Shelepin probably expected to become First Secretary and de facto leader of the USSR when Khrushchev was overthrown.	Quando Krusciov fu spodestato, Shelepin probabilmente era convinto di diventare Primo Segretario e leader de facto dell'Unione Sovietica.	Quando Krusciov fu spodestato, Shelepin probabilmente era convinta di diventare Prima Segretaria e leader de facto dell'Unione Sovietica.
According to al-Jawbari in his book Kashf al-Asrar (Unveiling the Secrets)members of the Haydariyya dervish order took Hashish before staging their performances of self-mutilation, in order to numb the pain. [[SEP]] The author was a conjuror whose writing was an exposé of not only magic tricks but also the 'dodges' of beggars and other 'low-life'.	L'autore era un prestigiatore i cui scritti erano un esposto non solo dei trucchi di magia, ma anche dei "trucchi" di mendicanti e altri "farabutti".	L'autrice era una prestigiatrice i cui scritti erano un esposto non solo dei trucchi di magia, ma anche dei "trucchi" di mendicanti e altri "farabutti".
It was maintained that he appropriated the thoughts of his teacher Hasdai Crescas without giving him due credit. [[SEP]] Crescas having been Albo's teacher, the similarities are only such as might be reasonably expected in the writings of both teacher and student.	Crescas essendo stato il professore di Albo, le similarità sono solo quante ci si dovrebbe aspettare negli scritti di entrambi, studente e professore.	Crescas essendo stata la professoressa di Albo, le similarità sono solo quante ci si dovrebbe aspettare negli scritti di entrambi, studente e professoressa.
I am the Ietada who wishes to bequeth his name to generations to come. [[SEP]] Ietada is singled out as an example of the honor of samurai and prowess by the author of Hogen Monogatari:	Ietada è preso come esempio dell'onore dei samurai e di bravura dall'autore di Hogen Monogatari:	Ietada è presa come esempio dell'onore dei samurai e di bravura dall'autore di Hogen Monogatari:
Davis was then sentenced to a six-month prison term where he was able to do some research. [[SEP]] Opinions expressed in this paper are the author's and are not necessarily those of the Bureau of Prisons.	Le opinioni espresse in questo documento sono dell'autore e non sono necessariamente quelle del Bureau of Prisons.	Le opinioni espresse in questo documento sono dell'autrice e non sono necessariamente quelle del Bureau of Prisons.
He is the father of Simon Festing, the former executive director of the Research Defence Society, which focuses on supplying information about, and defending, the use of animals in medical experiments in the UK. [[SEP]] Festing is the author of over 200 scientific papers on laboratory animal genetics and related issues.	Festing è l'autore di oltre 200 articoli accademici sulla genetica degli animali da laboratorio e tematiche annesse.	Festing è l'autrice di oltre 200 articoli accademici sulla genetica degli animali da laboratorio e tematiche annesse.
As one of the largest conservationist organizations in the country,[citation needed] The Wilderness Society has contributed to nearly all major designations of lands to be entered into the wilderness system.[citation needed] The Wilderness Society was incorporated on April 30, 1937, by a group of eight men who would later become some of the 20th century's most prominent conservationists. [[SEP]] Yard became the Society's first secretary and the editor of its magazine, The Living Wilderness.	Yard divenne il primo segretario della Society e l'editore della relativa rivista, The Living Wilderness.	Yard divenne la prima segretaria della Society e l'editrice della relativa rivista, The Living Wilderness.
CP Leblond was born in Lille, France, in 1910, the son of a building contractor who died when Leblond was only 10 years old, leaving his mother to raise four boys on her own. [[SEP]] A brilliant student, Leblond debated becoming a film producer, an architect or a scientist.	Studente brillante, Leblond dibatteva sul diventare un produttore cinematografico, un architetto o uno scienziato.	Studentessa brillante, Leblond dibatteva sul diventare una produttrice cinematografica, un'architetta o una scienziata.
To cure the psychological maladjustment, [it's necessary] to catch him in his true state. [[SEP]] Blummer was surprised by these provisions, saying, I don't know of any time when such monitoring has been used on an artist.	Blummer fu sorpreso da questi tre provvedimenti, e disse: "Non so di alcun tempo in cui questi monitoraggi siano stati usati con un artista."	Blummer fu sorpreso da questi tre provvedimenti, e disse: "Non so di alcun tempo in cui questi monitoraggi siano stati usati con un'artista."
By 1748 his novel Clarissa was published in full: two volumes appeared in November 1747, two in April 1748, and three in December 1748. [[SEP]] Unlike the novel, the author was not faring well at this time.	A differenza del suo romanzo, in quel periodo l'autore non se la passava affatto bene.	A differenza del suo romanzo, in quel periodo l'autrice non se la passava affatto bene.
The student confesses he does not know, with the ethical precept, answering with untruth, when one does not know the answer, is wrong. [[SEP]] The student asks sage Pippalada the same question.	Lo studente pone la stessa domanda al saggio Pippalada.	La studentessa pone la stessa domanda al saggio Pippalada.
He returned to France and died on 22 July 1877 in Poitiers, while caring for his father. [[SEP]] This botanist is denoted by the author abbreviation Wedd.	Questo botanico è denotato dall'abbreviazione Wedd dell'autore.	Questa botanica è denotata dall'abbreviazione Wedd dell'autore.
Since 1976, he has worked as a freelance writer. [[SEP]] Maar is the author of a large number of novels, short stories and plays.	Maar è l'autore di un grande numero di romanzi, racconti brevi e spettacoli.	Maar è l'autrice di un grande numero di romanzi, racconti brevi e spettacoli.
The anonymous author recounts the story of their bequest of the lands to the parish to support the annual dole, and goes on to say that despite the antiquity of the events described, he has no doubt as to their authenticity. [[SEP]] As with all accounts of the tradition prior to 1790 the author does not mention their alleged birth in 1100, or the name of Chulkhurst; these details first appeared in a broadside published in 1790.	Come con tutti i conti della tradizione prima del 1790 l'autore non menziona la loro possibile nascita nel 1100, o il nome di Chulkhurst; questi dettagli sono apparsi per la prima volta in un volantino pubblicato nel 1790.	Come con tutti i conti della tradizione prima del 1790 l'autrice non menziona la loro possibile nascita nel 1100, o il nome di Chulkhurst; questi dettagli sono apparsi per la prima volta in un volantino pubblicato nel 1790.
Lázaro states that the motivation for his writing is to communicate his experiences of overcoming deception, hypocrisy, and falsehood (engaño). [[SEP]] Lázaro shares some of the traits of the central figure of Encolpius, a former gladiator, though it is unlikely that the author had access to Petronius' work.	Lázaro condivide alcuni dei tratti della figura centrale di Encolpius, un ex gladiatore, anche se non è probabile che l'autore avesse avuto accesso al lavoro di Petronius.	Lázaro condivide alcuni dei tratti della figura centrale di Encolpius, un ex gladiatore, anche se non è probabile che l'autrice avesse avuto accesso al lavoro di Petronius.
As part of the war effort Blickensderfer converted much of his factory to produce munitions for the war, including a machine gun belt feed for the French government and 50 caliber machine gun mounts for aircraft. [[SEP]] With the brilliant chief engineer and designer gone, the company could not continue, and the heirs sold the company in 1919.	Senza il brillante capo ingegnere e designer, l'azienda non riuscì ad andare avanti e gli eredi la vendettero nel 1919.	Senza la brillante capo ingegnere e designer, l'azienda non riuscì ad andare avanti e gli eredi la vendettero nel 1919.
Outside of men's curling, Ramsfjell and his sister Maia represented Norway at the 2018 World Mixed Doubles Curling Championship. [[SEP]] As of 2019, Ramsfjell was a masters student in electrical engineering.	Dal 2019, Ramsfjell è uno studente del master in ingegneria elettrica.	Dal 2019, Ramsfjell è una studentessa del master in ingegneria elettrica.
Carlucci is asked for input, and he mumbles that the US government does not involve itself in the internal affairs of other countries. [[SEP]] At the time, Carlucci was the second secretary of the US Embassy in Congo.	A quel tempo, Carlucci era il secondo segretario dell'ambasciata degli Stati Uniti in Congo.	A quel tempo, Carlucci era la seconda segretaria dell'ambasciata degli Stati Uniti in Congo.
He also campaigned for the British government to do their part by preserving a Second World War airfield in its original condition for future generations to see, and for the history of each airfield to be recorded fully and the men and sacrifice never forgotten. [[SEP]] The book took 18 months to compile and drew upon the author's knowledge and experience working in airfields and documenting their history.	La compilazione del libro richiese 18 mesi e attinse alle conoscenze e all'esperienza lavorativa dell'autore nei campi d'aviazione, di cui documentò la storia.	La compilazione del libro richiese 18 mesi e attinse alle conoscenze e all'esperienza lavorativa dell'autrice nei campi d'aviazione, di cui documentò la storia.
It was in these February 1858 speeches that Blackwell first argued that woman suffrage was politically expedient no matter a party's principles or goals: Enfranchising women, he said, would allow Republicans to more than double their influence toward abolishing slavery, the American Party to double the number of native-born voters, and Democrats to give votes to labor. [[SEP]] Blackwell served as secretary of this organization during its three-year existence.	Blackwell lavorò come segretario di questa organizzazione durante i suoi tre anni di esistenza.	Blackwell lavorò come segretaria di questa organizzazione durante i suoi tre anni di esistenza.
Again on Wright's report, Lowin is supposed to have originated the role of Bosola in The Duchess of Malfi, and he was probably also the original Flaminius in Philip Massinger's Believe as You List. [[SEP]] Lowin was the author of a single literary work (as far as is known), a brief pamphlet titled Conclusions upon Dances that was first printed in 1607.	Lowin fu l'autore di un unico lavoro letterario (fino ad ora conosciuto), un piccolo opuscolo intitolato Conclusions upon Dances che fu stampato per la prima volta nel 1607.	Lowin fu l'autrice di un unico lavoro letterario (fino ad ora conosciuto), un piccolo opuscolo intitolato Conclusions upon Dances che fu stampato per la prima volta nel 1607.
It was first published in 1841 as the first volume of his Bells and Pomegranates series, in a low-priced two-column edition for sixpence, and next republished in his collected Poems of 1848, where it received much more critical attention. [[SEP]] The author described the work as the first of a series of dramatic pieces.	L'autore ha descritto l'opera come la prima di una serie drammatica.	L'autrice ha descritto l'opera come la prima di una serie drammatica.
In the ensuing months, he conceded parts of the allegations, telling Christianity Today that there had been only thirteen members of his coven, not 1,500 as originally claimed, and that of those thirteen, the whereabouts of five were unknown to him, while the other eight had since died. [[SEP]] Initially, Word Records stated that they would stand by their artist.	Inizialmente, World Records affermò che sarebbero rimasti al fianco del loro artista.	Inizialmente, World Records affermò che sarebbero rimasti al fianco della loro artista.
In the late 1980s and early 1990s, he turned from programming and application books to imaging technology, writing some of the very first books devoted to scanners (The Complete Scanner Handbook, Dow-Jones Irwin, 1990) and digital Photography (Digital Photography, MIS Press, 1995.) [[SEP]] While working full-time as an author, Busch continued to write articles and monthly columns for magazines such HomePC, Macworld, Internet World, NetGuide, Windows Magazine, Windows Sources, and many other publications.	Mentre lavorava a tempo pieno come scrittore, Busch continuò a scrivere articoli ed editoriali mensili per riviste come HomePC, Macworld, Internet World, NetGuide, Windows Magazine, Windows Sources e molte altre pubblicazioni.	Mentre lavorava a tempo pieno come scrittrice, Busch continuò a scrivere articoli ed editoriali mensili per riviste come HomePC, Macworld, Internet World, NetGuide, Windows Magazine, Windows Sources e molte altre pubblicazioni.
He is the recipient of many academic honours (see below). [[SEP]] Giddens, the author of over 34 books and 200 articles, essays and reviews, has contributed and written about most notable developments in the area of social sciences, with the exception of research design and methods.	Giddens, l'autore di oltre 34 libri e 200 articoli, saggi e recensioni, ha contribuito e scritto riguardo i più importanti sviluppi nell'ambito delle scienze sociali, con l'eccezione della ricerca di design e metodi.	Giddens, l'autrice di oltre 34 libri e 200 articoli, saggi e recensioni, ha contribuito e scritto riguardo i più importanti sviluppi nell'ambito delle scienze sociali, con l'eccezione della ricerca di design e metodi.
There isn't any record of Mr. Hewes ever relinquishing his Quaker membership nor is there any evidence that he was disowned by any Friends Monthly Meeting. [[SEP]] At the beginning of the year 1776, Hewes was appointed as the new Secretary of the Naval Affairs Committee.	All'inizio del 1776, Hewes fu incaricato come nuovo segretario della commissione sugli affari navali.	All'inizio del 1776, Hewes fu incaricata come nuova segretaria della commissione sugli affari navali.
He enjoyed the best goalscoring form of his career here, which earned him a move to English Premier League club Wolverhampton Wanderers in 2009, where he made just ten appearances before returning to Austria. [[SEP]] Maierhofer was initially trained as a restaurant specialist/cook.	Maierhofer fu inizialmente istruito come cuoco/specialista di ristorante.	Maierhofer fu inizialmente istruita come cuoca/specialista di ristorante.
She is a professor in the Division of Electrical, Electronic and Information Engineering, at Osaka University. [[SEP]] Miyaji was born in Osaka Prefecture and became interested in mathematics as an elementary school student after learning of the Epimenides paradox.	Miyagi è nata nella prefettura di Osaka e, dopo aver appreso alle elementari il paradosso del mentitore di Epimenide, si è interessata alla matematica.	Miyagi è nato nella prefettura di Osaka e, dopo aver appreso alle elementari il paradosso del mentitore di Epimenide, si è interessato alla matematica.
She created costumes for La Traviata at the Metropolitan Opera House in New York (1998), at the Teatro de la Maestranza of Seville in Spain (1999) and later in Rome (2007) and Messina (Teatro Vittorio Emanuele, 2018), always directed by Zeffirelli. [[SEP]] Gaetani has been very active also as a costume designer for ballet.	Gaetani è stata molto attiva anche come costumista di danza classica.	Gaetani è stato molto attivo anche come costumista di danza classica.
Depending on the local ordinances, these shots may involve some erotic part of the body of the shooter girl, typically her cleavage, in the delivery. [[SEP]] Dancers may also be required to generate a certain number of drink purchases per shift and as part of their rounds, the waitstaff may ask customers if they would like to buy a drink for the dancer seated with them.	Alle ballerine può anche essere richiesto di generare un certo numero di acquisti di cocktail per turno e come parte dei loro giri, i camerieri possono chiedere ai clienti se vogliono comprare un drink per la ballerina seduta con loro.	Ai ballerini può anche essere richiesto di generare un certo numero di acquisti di cocktail per turno e come parte dei loro giri, i camerieri possono chiedere ai clienti se vogliono comprare un drink per il ballerino seduto con loro.
However, her earnings are not enough to grant her a livelihood, so she is forced to keep other professional activities concomitantly with football. [[SEP]] Antunes is a graduate in physical education and works as a teacher at the Universidade de Fafe in Fafe, Portugal.	Antunes è laureata in educazione fisica e lavora come docente all'Università di Fafe, in Portogallo.	Antunes è laureato in educazione fisica e lavora come docente all'Università di Fafe, in Portogallo.
Vos and her sister Elly were separated from their parents during this period (relating to her book Hide and Seek). [[SEP]] After the war Vos became a kindergarten teacher.	Dopo la guerra, Vos è diventata una maestra d'asilo.	Dopo la guerra, Vos è diventato un maestro d'asilo.
Christie also dedicated her debut novel as Mary Westmacott, Giant's Bread (1930), to her mother who, by that time, had died. [[SEP]] It went on to describe the basic set-up of the plot and concluded: It is said to be the author's first book, and the result of a bet about the possibility of writing a detective story in which the reader would not be able to spot the criminal.	Procedeva poi con una descrizione generica della trama, concludendo: "Viene definito il primo libro dell'autrice, nonché il risultato di una scommessa riguardo la possibilità di scrivere un giallo in cui il lettore non è in grado di capire chi sia il colpevole".	Procedeva poi con una descrizione generica della trama, concludendo: "Viene definito il primo libro dell'autore, nonché il risultato di una scommessa riguardo la possibilità di scrivere un giallo in cui il lettore non è in grado di capire chi sia il colpevole".
It centers on an inquisitive girl who is carefully molded by society to become an obedient bride. [[SEP]] This book was the result of ten years of researching the life of the photographer and political activist.	Il volume è il risultato di dieci anni di ricerca sulla vita della fotografa e attivista politica.	Il volume è il risultato di dieci anni di ricerca sulla vita del fotografo e attivista politico.
Fatma Öcalan is the sister of Abdullah Öcalan and Dilek Öcalan, a former parliamentarian of the HDP, is his niece. [[SEP]] Öcalan is the author of more than 40 books, four of which were written in prison.	Öcalan è autrice di oltre 40 libri, di cui 4 scritti in prigione.	Öcalan è autore di oltre 40 libri, di cui 4 scritti in prigione.
Her home town held a sponsored canoe event (canoeing from Pewsey to Bath where she was training) to help raise the money. [[SEP]] Rudman also spent some time as a supply teacher at Devizes School, a secondary school located in Devizes, Wiltshire.	Rudman è anche stata supplente per un periodo presso la Devizes School, un liceo di Devizes, Wiltshire.	Rudman è anche stato supplente per un periodo presso la Devizes School, un liceo di Devizes, Wiltshire.
In it, students described her as a teacher who really communicates with the students and who, without any complaints . . . has stayed late, worked nights, and with quiet efficiency supported her staff in their monumental task. [[SEP]] After retiring from teaching, Cook became a novelist.	Dopo aver lasciato l'insegnamento, Cook è diventata una scrittrice di romanzi.	Dopo aver lasciato l'insegnamento, Cook è diventato uno scrittore di romanzi.
Canright was critical in the development of the JPL program and laid the foundations for other women to work in a field which was previously closed off to them. [[SEP]] Canright was an exceptionally smart student during high-school and took upper level classes, most notably in math and Chemistry.	Canright fu una studentessa particolarmente brillante al liceo e frequentò corsi avanzati soprattutto in matematica e chimica.	Canright fu uno studente particolarmente brillante al liceo e frequentò corsi avanzati soprattutto in matematica e chimica.
A Conservative federal government, led by Progressive Conservative Prime Minister Brian Mulroney, introduced Bill C-43, which would punish doctors with prison terms if they performed abortions for women whose health was not at risk. [[SEP]] It was not yet law, but within a week a 20-year-old university student bled to death in residence from a self-induced coat hanger abortion.	Il disegno non era ancora diventato legge, ma neanche una settimana dopo una studentessa universitaria morì dissanguata nel suo campus per aver tentato di eseguire da sola un aborto clandestino.	Il disegno non era ancora diventato legge, ma neanche una settimana dopo uno studente universitario morì dissanguato nel suo campus per aver tentato di eseguire da solo un aborto clandestino.
Addressing this, the art historians Rose-Marie and Rainer Hagen suppose that the donor is imagining that she has entered into his house. [[SEP]] The attendant dressed in a festive outfit is by a later artist, perhaps it was added after the donor's marriage.	The attendant dressed in a festive outfit è stato realizzato da un artista successivo, forse aggiunto dopo il matrimonio della donatrice.	The attendant dressed in a festive outfit è stato realizzato da un artista successivo, forse aggiunto dopo il matrimonio del donatore.
She joined a gang for protection; she also studied ballet and began working in the theater by the age of eleven. [[SEP]] Franceschi was cast as a dancer in the 1978 film Grease.	Nel 1978, Franceschi fu scritturata come ballerina nel film Grease.	Nel 1978, Franceschi fu scritturato come ballerino nel film Grease.
She states that reading good writing can lead to creativity, so she picks up books if she is ever stuck so she can think of where she wants her books to go and how to get them to go in that direction. [[SEP]] Kirkus Reviews attributes the author with writing the novel in a lyrical manner while integrating historical events, however, it is relentlessly and explicitly brutal [that] it runs the risk of numbing, or perhaps exhausting, the reader.	Kirkus Reviews osserva che l'autrice ha scritto il romanzo in un tono alquanto lirico integrando degli elementi storici, risultando però incredibilmente brutale tanto da rischiare di stordire, se non di esasperare, il lettore.	Kirkus Reviews osserva che l'autore ha scritto il romanzo in un tono alquanto lirico integrando degli elementi storici, risultando però incredibilmente brutale tanto da rischiare di stordire, se non di esasperare, il lettore.
