SRC	REF	WRONG-REF
Her body was moved to Paris. [[SEP]] The local dancers began leaving their worn pointe shoes on the Montmartre grave as a tribute and thanks to the first pointe dancer.	Местные танцовщицы начали оставлять свои поношенные пуанты на могиле на Монмартр как дань уважения и благодарность первой балерине.	Местные танцовщицы начали оставлять свои поношенные пуанты на могиле на Монмартр как дань уважения и благодарность первому танцору балета.
Her dissertation was Regaining Control over Cloud and Mobile Data. [[SEP]] As a graduate student, Geambașu led the Vanish project for handling self-destructing data.	Как студентка старших курсов, Геамбашу руководила проектом Vanish по обработке самоуничтожающихся данных.	Как студент старших курсов, Геамбашу руководил проектом Vanish по обработке самоуничтожающихся данных.
Her younger brother said that she was suspected to be affected by work pressure before her death and that the principal had many unreasonable demands. [[SEP]] Moreover, the principal did not propose a suicide treatment plan or condolences for the teacher’s family.	Кроме того, директор не предложил план предотвращения самоубийств или соболезнования семье учительницы.	Кроме того, директор не предложил план предотвращения самоубийств или соболезнования семье учителя.
Two songs on the album were recorded in the Mandarin Chinese language, which she learned while living in China. [[SEP]] Also in 2008, Washburn was a teacher of American folk music in Sichuan University for six weeks, where they promptly told me that I wasn't teaching folk music correctly, because, surely there would be a correct way to do hand gestures for every song.	Также в 2008 году Уошберн была преподавателем американской народной музыки в Сычуаньском университете в течение шести недель, "где мне сразу сказали, что я неправильно преподаю народную музыку, потому что наверняка найдется правильный способ делать жесты руками для каждой песни".	Также в 2008 году Уошберн был преподавателем американской народной музыки в Сычуаньском университете в течение шести недель, "где мне сразу сказали, что я неправильно преподаю народную музыку, потому что наверняка найдется правильный способ делать жесты руками для каждой песни".
Sherman works in series, typically photographing herself in a range of costumes. [[SEP]] Bus Riders (1976–2000) is a series of photographs that feature the artist as a variety of meticulously observed characters.	Водители автобуса (1976–2000) - это серия фотографий, на которых художница изображена как множество тщательно наблюдаемых персонажей.	Водители автобуса (1976–2000) - это серия фотографий, на которых художник изображен как множество тщательно наблюдаемых персонажей.
Inagaki specialized in the Edo period and taught Sugiura how to do the background surveys that would later ensure the historical accuracy of her manga and other works. [[SEP]] Sugiura was the assistant of Murasaki Yamada, a prominent feminist manga artist.	Сугиура была помощницей Мурасаки Ямады, известной художницы по комиксам и феминистки.	Сугиура был помощником Мурасаки Ямады, известной художницы по комиксам и феминистки.
Here she met many artists and musicians and became interested in dance. [[SEP]] Post trained as a teacher, and went to work in a small town in Massachusetts.	После получения профессии учительницы Пост отправилась работать в небольшой городок в штате Массачусетс.	После получения профессии учителя Пост отправился работать в небольшой городок в штате Массачусетс.
From 2000 to 2003, she served as mayor of Stratford, Ontario. [[SEP]] Haslam was a teacher and librarian before entering public life.	До того как Хаслам начала заниматься общественной деятельностью, она была учительницей и библиотекарем.	До того как Хаслам начал заниматься общественной деятельностью, он был учителем и библиотекарем.
She was born Charlotte Louise Kingdon, the daughter of John Clarence Kingdon and Elsie Wilmot, and was educated at Minnedosa Collegiate, the Manitoba Provincial Normal School and Brandon College. [[SEP]] Prior to running for political office, Oleson raised three children and worked as librarian for the town of Glenboro and later for Glenboro Collegiate.	До того, как баллотироваться на политический пост, Олесон вырастила троих детей и работала библиотекарем в городе Гленборо, а затем в колледже Гленборо.	До того, как баллотироваться на политический пост, Олесон вырастил троих детей и работал библиотекарем в городе Гленборо, а затем в колледже Гленборо.
She joined a gang for protection; she also studied ballet and began working in the theater by the age of eleven. [[SEP]] Franceschi was cast as a dancer in the 1978 film Grease.	Франчески была приглашена на роль танцовщицы в фильме 1978 года "Бриолин".	Франчески был приглашен на роль танцора в фильме 1978 года "Бриолин".
Potter once wrote that she often failed to capture the charm and spontaneity of an original sketch when she was forced to copy it for publication and suggested that the original be used during the publication process instead. [[SEP]] Potter also suggested the picture of the empty till be removed from the manuscript but it remained where it was and the artist worked up another illustration of the subject.	Поттер также предложила убрать из рукописи изображение пустого прилавка, но оно осталось, и художница добавила еще одну иллюстрацию на эту тему.	Поттер также предложил убрать из рукописи изображение пустого прилавка, но оно осталось, и художник добавил еще одну иллюстрацию на эту тему.
In 2014, a librarian at the southern California campus of Everest College quit her position when she learned a student she was assisting could only read at the third-grade level, may have a developmental disability, and was unlikely to find work in his chosen field. [[SEP]] The librarian resigned out of principle after an unsuccessful attempt to resolve the issue with administration.	Библиотекарь уволилась из принципа после неудачной попытки решить вопрос с администрацией.	Библиотекарь уволился из принципа после неудачной попытки решить вопрос с администрацией.
I was in tears, shaking, she told the faculty. [[SEP]] The student's plea, offered as evidence in support of the school's speech code, instead struck an unintended chord helping to destroy it.	Заявление студентки, представленное в качестве доказательства в поддержку школьного речевого кодекса, вместо этого вызвало непреднамеренный отклик, поддержавший его разрушение.	Заявление студента, представленное в качестве доказательства в поддержку школьного речевого кодекса, вместо этого вызвало непреднамеренный отклик, поддержавший его разрушение.
Returning to the area of her upbringing, in April 2014, Solis formally announced a campaign for a seat on the non-partisan Los Angeles County Board of Supervisors. [[SEP]] As Supervisor, Solis successfully lobbied the state to allocate funds for the Exide battery plant cleanup.	Как руководитель, Солис успешно лоббировала выделение средств на уборку аккумуляторного завода Exide.	Как руководитель, Солис успешно лоббировал выделение средств на уборку аккумуляторного завода Exide.
It was ranked second-best prep school in the United States and best all-girls school by Forbes in 2013.[citation needed] A 2019-20 survey concluded that Brearley was the second-best girls school in the country and the fifth-best private K-12 school in the country. [[SEP]] Students of color represented approximately half of the student body.	Цветные студентки составляли примерно половину студенческого контингента.	Цветные студенты составляли примерно половину студенческого контингента.
In October 2005, Wightman was indicted in Boston, Massachusetts for practicing psychology without a license, filing false health care claims, and engaging in insurance fraud after local FOX affiliate WFXT did an undercover investigation into her therapy practice. [[SEP]] Under unusual provisions of Massachusetts law, Wightman had been allowed to practice as a psychotherapist, not as a psychologist.	Согласно необычным положениям закона Массачусетса, Вайтман была допущена к практике как психотерапевт, а не психолог.	Согласно необычным положениям закона Массачусетса, Вайтман был допущен к практике как психотерапевт, а не психолог.
By 1989 Daulne had spent several years singing in Brussels in jazz cafes when she decided to create a group to merge the cultures of her life and in 1990 founded the group Zap Mama. [[SEP]] Daulne couldn't work as a solo artist.	Даулн не могла работать сольно.	Даулн не мог работать сольно.
Her musical influences range from ragtime to folk to trip-hop and everything in between. [[SEP]] Nalick did perform in 2005 on The Tonight Show, making sure to invite the teacher to the audience.	Налик действительно выступала в 2005 году на The Tonight Show, обязательно пригласив учителя в аудиторию.	Налик действительно выступал в 2005 году на The Tonight Show, обязательно пригласив учителя в аудиторию.
She also studied music at Ankara State Conservatory (1985-91) and photography at The New School in New York (2008-9). [[SEP]] The artist's Broken series uses ceramics to transform the products of mistakes, accidents, and even disasters, into products of success.	В серии Broken художница использует керамику, чтобы превратить результаты ошибок, несчастных случаев и даже катастроф в плоды успеха.	В серии Broken художник использует керамику, чтобы превратить результаты ошибок, несчастных случаев и даже катастроф в плоды успеха.
Greunke, distraught, then spoke to a pastor and counselor about her involvement in the murder, and the planning that went into it. [[SEP]] At trial the conversation between Greunke, the counselor, and pastor was admitted and proved sufficient to convict Gruenke of first degree murder.	На суде разговор между Грюнке, советником и пастором был признан и доказан достаточным, чтобы признать Грюнке виновной в убийстве первой степени.	На суде разговор между Грюнке, советником и пастором был признан и доказан достаточным, чтобы признать Грюнке виновным в убийстве первой степени.
She wrote for the New York Evening Post until 1928 - the first woman to serve as music critic for a New York daily newspaper - and gave guest lectures throughout the 1930s. [[SEP]] Samaroff developed a course of music study for laymen and was the first music teacher to be broadcast on NBC television.	Самарофф разработала курс изучения музыки для непрофессионалов и была первым учителем музыки, которого транслировали по телевидению NBC.	Самарофф разработал курс изучения музыки для непрофессионалов и был первым учителем музыки, которого транслировали по телевидению NBC.
She retired from Erlangen and moved to the University of Debrecen, in Hungary, in 2001, but died on 19 December 2001, shortly after starting her new position there. [[SEP]] Cofman was the author of:	Кофман была писателем.	Кофман был писателем.
She cut her first record, I'm a Honky Tonk Girl, in February 1960. [[SEP]] 1 hits, out of 70 charted songs as a solo artist and a duet partner.	1 хит из 70 песен, попавших в чарты в качестве сольной исполнительницы и партнера по дуэту.	1 хит из 70 песен, попавших в чарты в качестве сольного исполнителя и партнера по дуэту.
She is of part-Italian descent. [[SEP]] Cook first appeared in a public service announcement for foster care at seven years of age, and began working as a child print model at the age of 10, most notably in nationwide advertisements for Target and appearing on the boxes of Milk-Bone dog biscuits.	В семь лет Кук впервые снялась в социальной рекламе в поддержку приемных семей, а в 10 лет начала работать в качестве детской модели для печатных изданий, в частности, снималась в общенациональной рекламе Target и появлялась на коробках печенья для собак Milk-Bone.	В семь лет Кук впервые снялся в социальной рекламе в поддержку приемных семей, а в 10 лет начал работать в качестве детской модели для печатных изданий, в частности, снимался в общенациональной рекламе Target и появлялся на коробках печенья для собак Milk-Bone.
She is also known for her long-running television exercise show, Morning Stretch. [[SEP]] Greggains is a former school and physical education teacher.	Греггейнс - бывшая школьная учительница и учительница физкультуры.	Греггейнс - бывший школьный учитель и учитель физкультуры.
In it, students described her as a teacher who really communicates with the students and who, without any complaints . . . has stayed late, worked nights, and with quiet efficiency supported her staff in their monumental task. [[SEP]] After retiring from teaching, Cook became a novelist.	После ухода с преподавательской деятельности Кук стала писателем.	После ухода с преподавательской деятельности Кук стал писателем.
Both concerts were commercial success, selling out on both tour dates, and made her one of few top-drawer Japanese artists to hold a concert at the Tokyo Dome. [[SEP]] With sales from both the concert and album, Hamasaki was recognized as the top selling artist of 2001 with over 24 billion yen.	Благодаря продажам с концертов и альбомов Хамасаки была признана самым продаваемым артистом 2001 года на сумму более 24 миллиарда иен.	Благодаря продажам с концертов и альбомов Хамасаки был признан самым продаваемым артистом 2001 года на сумму более 24 миллиарда иен.
The wife would also need to maintain certain household style that indicated a wealthier lifestyle. [[SEP]] There are assumptions such as that every house would have, at least, a housekeeper and multiple children.	Существуют предположения, что у каждого дома будет, как минимум, домработница и несколько детей.	Существуют предположения, что у каждого дома будет, как минимум, домработник и несколько детей.
After retiring from active competition, Cheryl married her wife Kalen Curtis on February 28, 2014. [[SEP]] Haworth is also an artist and has a sold a number of paintings for hundreds of dollars.	Хаворт также является художником и продала несколько картин за сотни долларов.	Хаворт также является художником и продал несколько картин за сотни долларов.
However, Carey expressed in several interviews that due to the strenuous nature and the sheer difficulty of her songs, she feared a tour with back-to-back shows would not be possible, aside from the long travel times and constant travel. [[SEP]] During this time period in music, it was traditional for an artist to release a studio album every two years in their prime, allowing the singles to fully promote the album through airwaves, as well as television appearances.	В этот период в музыке для исполнительницы было традицией выпускать студийный альбом каждые два года, находясь в расцвете сил, что позволяло синглам полностью продвигать альбом в радиоэфире и на телевидении.	В этот период в музыке для исполнителя было традицией выпускать студийный альбом каждые два года, находясь в расцвете сил, что позволяло синглам полностью продвигать альбом в радиоэфире и на телевидении.
During the same year, Pausini released her first Spanish-language album, Laura Pausini, a compilation of ten adapted versions of hits from her previous albums, issued by Dro Records. [[SEP]] Pausini was the first non-Spanish artist to achieve this result.	Паузини была первой неиспанской исполнительницей, добившейся такого результата.	Паузини был первым неиспанским исполнителем, добившимся такого результата.
Maria Lea Carmen Imutan Salonga, OL, (/ˈleɪə səˈlɒŋɡə/; born February 22, 1971) is a Filipina singer and actress, best known for her roles in musical theatre, for supplying the singing voices of two Disney Princesses (Jasmine and Mulan), and as a recording artist and television performer. [[SEP]] Salonga is the first Filipino artist to sign with an international record label (Atlantic Records in 1993).	Салонга - первая филиппинская исполнительница , подписавшая контракт с международным лейблом звукозаписи (Atlantic Records в 1993 году).	Салонга - первый филиппинский исполнитель , подписавший контракт с международным лейблом звукозаписи (Atlantic Records в 1993 году).
For this book she won the Nienke van Hichtum-prijs, the Woutertje Pieterse Prijs and the Gouden Griffel. [[SEP]] Schaap is the first author to win the Woutertje Pieterse Prijs with a debut novel.	Шаап - первый автор, победившая на Woutertje Pieterse Prijs с дебютным романом.	Шаап - первый автор, победивший на Woutertje Pieterse Prijs с дебютным романом.
Between 1998 and 2003, she taught the Social Psychology of Prejudice at the Human Rights Department at the Central European University. [[SEP]] Göncz was appointed Political State Secretary of the Ministry for Health, Social and Family Affairs responsible for civil co-ordination in 2002.	Гёнц была назначена политическим государственным секретарем Министерства здравоохранения, социальных дел и семьи, ответственной за гражданскую координацию в 2002 году.	Гёнц был назначен политическим государственным секретарем Министерства здравоохранения, социальных дел и семьи, ответственным за гражданскую координацию в 2002 году.
A publication called the California Employment Law Letter described the case as follows: The dancer based her suit on the fact that she was an employee of the nightclub rather than an independent contractor. [[SEP]] The appellate court, however, after applying a 10-factor test, upheld the jury's verdict in favor of the nightclub and its owners and found that the evidence weighed in favor of classifying the dancer as an independent contractor rather than an employee.	Апелляционный суд, однако, применив 10-факторный тест, оставил в силе вердикт присяжных в пользу ночного клуба и его владельцев и установил, что доказательства весомы в пользу классификации танцовщицы как независимого подрядчика, а не работника.	Апелляционный суд, однако, применив 10-факторный тест, оставил в силе вердикт присяжных в пользу ночного клуба и его владельцев и установил, что доказательства весомы в пользу классификации танцора как независимого подрядчика, а не работника.
A Conservative federal government, led by Progressive Conservative Prime Minister Brian Mulroney, introduced Bill C-43, which would punish doctors with prison terms if they performed abortions for women whose health was not at risk. [[SEP]] It was not yet law, but within a week a 20-year-old university student bled to death in residence from a self-induced coat hanger abortion.	Это еще не было законом, но в течение недели 20-летняя студентка университета умирает дома от потери крови в попытках совершить аборт вешалкой для одежды.	Это еще не было законом, но в течение недели 20-летний студент университета умирает дома от потери крови в попытках совершить аборт вешалкой для одежды.
Cook was declared legally blind in the second grade because of severe astigmatism, but wore contacts and thick glasses to correct her vision. [[SEP]] A dancer from age four, Cook began taking jazz, tap and ballet lessons.	Кук занималась танцами с четырех лет и начала брать уроки джаза, чечетки и балета.	Кук занимался танцами с четырех лет и начал брать уроки джаза, чечетки и балета.
In late 1947, he married Olga Naumova (1901–1978), Natalie's niece. [[SEP]] Naumova had lived with the couple and acted as their secretary for 18 years.	Наумова жила с парой и была их секретарем в течение 18 лет.	Наумов жил с парой и был их секретарем в течение 18 лет.
In 1992, Ackroyd lost her sight in one eye after developing a melanoma, but continued to work and became known as the partially sighted, female surgeon from Wareside. [[SEP]] Ackroyd was responsible for the building of a new surgical wing, which was opened by the health secretary in 2004.	Акройд отвечала за строительство нового хирургического отделения, которое было открыто министром здравоохранения в 2004 году.	Акройд отвечал за строительство нового хирургического отделения, которое было открыто министром здравоохранения в 2004 году.
Toyen, along with women of the avant-garde movement such as Natalia Goncharova and Zinaida Gippius called these boundaries to light, then actively transcended them by adopting masculine attributes. [[SEP]] The artist often addressed gender and sexuality in humorous and fantasy-erotic illustrations.	Художница часто обращалась к гендеру и сексуальности в юмористических и фантазийно-эротических иллюстрациях.	Художник часто обращался к гендеру и сексуальности в юмористических и фантазийно-эротических иллюстрациях.
As feminism began to take hold in the 1980s, it became common to hear that Many secretaries resent the 'office wife' syndrome, referring to being asked to do such things as paying personal bills for a boss, picking up everything from dry cleaning, or dusting the office. [[SEP]] I'm getting paid as a secretary, said one secretary.	Мне платят как секретарю, - сказала один секретарь.	Мне платят как секретарю, - сказал один секретарь.
She is a professor of psychology at Florida Atlantic University, where she directs the Language Development Laboratory. [[SEP]] Hoff is the author of a popular textbook Language Development.	Хофф написала популярный учебник «Развитие языка».	Хофф написал популярный учебник «Развитие языка».
In 1938, she was hired as the medical officer of the government school, and made her home on Luzio Street in Sliema. [[SEP]] Along with an ophthalmologist and a dentist, Condachi began the school medical service.	Вместе с офтальмологом и стоматологом Кондачи начала школьное медицинское обслуживание.	Вместе с офтальмологом и стоматологом Кондачи начал школьное медицинское обслуживание.
Author and critic Robert Greskovic describes a common understanding of her gifts, Nowhere near the beauty and exemplar of her art that Pavlova and Spessivtseva were, Bronislava Nijinska (1891–1972) instead began to make her mark as a choreographer. [[SEP]] Nonetheless Nijinska must have truly excelled as a dancer.	Тем не менее, Нижинская, должно быть, действительно преуспела как танцовщица.	Тем не менее, Нижинский, должно быть, действительно преуспел как танцор.
The evidence is never considered as the doctor's nurse interrupts the conversation to tell her employer that she must visit her sick father. [[SEP]] The nurse drives through a rainy night, meeting a military tank on the road that is apparently hunting foxes.	Медсестра едет дождливой ночью и встречает на дороге военный танк, который, по всей видимости, охотится на лис.	Медбрат едет дождливой ночью и встречает на дороге военный танк, который, по всей видимости, охотится на лис.
We were two artist girls who didn't have our business together. [[SEP]] Jovovich further explained, I'm an artist.	Йовович далее объяснила: "Я артистка".	Йовович далее объяснил: "Я артист".
When she took a photography course, she became obsessed once more, and graduated with a photography major. [[SEP]] Sigismondi started a career as a fashion photographer.	Сигизмонди начала карьеру фэшн-фотографа.	Сигизмонди начал карьеру фэшн-фотографа.
In 1987, she produced a report that the herpes simplex genome can remain harbored in trigeminal ganglia. [[SEP]] Cook mentored collaborators, postdoctoral fellows, graduate students, and technicians.	Кук обучала сотрудников, докторантов, аспирантов и техников.	Кук обучал сотрудников, докторантов, аспирантов и техников.
The college was originally intended to provide instruction in the arts and humanities for women. [[SEP]] Its pedagogy, modeled on the tutorial system of Oxford University, combined independent research projects, individually supervised by the teaching faculty, and seminars with low student-to-faculty ratio--a pattern it retains to the present, despite its cost.	Его педагогика, созданная по образцу системы обучения Оксфордского университета, сочетала независимые исследовательские проекты, индивидуально контролируемые преподавательским составом, и семинары с низким соотношением студенток и преподавателей - модель, которая сохраняется в настоящем, несмотря на ее стоимость.	Его педагогика, созданная по образцу системы обучения Оксфордского университета, сочетала независимые исследовательские проекты, индивидуально контролируемые преподавательским составом, и семинары с низким соотношением студентов и преподавателей - модель, которая сохраняется в настоящем, несмотря на ее стоимость.
Her personal papers were preserved after her death by her editor, literary agent, artistic collaborator, and lover Djuna Barnes. [[SEP]] The collection contains correspondences, visual poems, and other artistic/literary works by the artist.	Сборник содержит переписки, визуальные стихи и другие художественные/литературные произведения художницы.	Сборник содержит переписки, визуальные стихи и другие художественные/литературные произведения художника.
She had her first pieces of journalism published in The Review, the official student newspaper of St. [[SEP]] Ivins later became co-editor of the arts and culture section of the student paper.	Ивинс позже стала соредактором отдела искусства и культуры студенческой газеты.	Ивинс позже стал соредактором отдела искусства и культуры студенческой газеты.
Shortly after completing her studies at the Academy of Arts, she was asked to illustrate a one-page feature for the popular Dutch women's weekly Libelle. [[SEP]] A Hallmark Cards designer discovered Bastin's artwork while on a trip to the Netherlands in the early 1990s.	Во время поездки в Нидерланды в начале 1990-х годов дизайнер компании Hallmark Cards открыл для себя работы Бастин.	Во время поездки в Нидерланды в начале 1990-х годов дизайнер компании Hallmark Cards открыл для себя работы Бастина.
She illustrated the books The Works of Jesus (1909) by Edna S. Little, Love in a Dutch Garden (1914) by Neith Boyce, More Fairytale Plays (1917) by Marguerite Merington, Gertrude Crownfield's Heralds of the King (1931), and Justine Ward's Sunday Mass (1932). [[SEP]] Delehanty was a prolific designer of bookplates.	Делеханти была весьма продуктивным дизайнером экслибрисов.	Делеханти был весьма продуктивным дизайнером экслибрисов.
During late summer 2011, she got into several heated exchanges with the Democratic Party (DS) spokeswoman Jelena Trivan. [[SEP]] The artist is signatory of the Declaration on the Common Language of the Croats, Serbs, Bosniaks and Montenegrins within the project Languages and Nationalisms (Jezici i nacionalzmi).	Художница подписала Декларацию об общем языке хорватов, сербов, боснийцев и черногорцев в рамках проекта «Языки и национализмы» (Jezici i nacionalzmi).	Художник подписал Декларацию об общем языке хорватов, сербов, боснийцев и черногорцев в рамках проекта «Языки и национализмы» (Jezici i nacionalzmi).
After coming in second in a Japanese music competition in 1984, Ogawa attained third prize in the 1987 Leeds International Piano Competition, which launched her international performing career. [[SEP]] Since 1997 Ogawa has been an exclusive recording artist for BIS Records.	С 1997 года Огава является эксклюзивной исполнительницей, записывающейся на BIS Records.	С 1997 года Огава является эксклюзивным исполнителем, записывающимся на BIS Records.
As early as the late 1820s and early 1830s, she and her sister began opening infant schools in northeastern Ohio. [[SEP]] After obtaining a degree from Oberlin College in 1840s, Cowles began a formal career as a teacher.	После получения степени в Оберлин-колледже в 1840-х годах Коулз начала официальную карьеру учителя.	После получения степени в Оберлин-колледже в 1840-х годах Коулз начал официальную карьеру учителя.
She would tell her students, You have a perfect right to branch out, if you have the stuff in you, if you discover your own richness, if you have something to say. [[SEP]] Holm's philosophy of teaching was how to find the essence of dance and understand where the movement comes from in the body that way it is a natural response in the dancer's body.	Философия преподавания Холм заключалась в том, как найти суть танца и понять, откуда в теле исходит движение, чтобы оно было естественной реакцией тела танцора.	Философия преподавания Холма заключалась в том, как найти суть танца и понять, откуда в теле исходит движение, чтобы оно было естественной реакцией тела танцора.
The all-women peer culture formed at women's colleges allowed students to create their own social rules and hierarchies, to become each other's leaders and heroes, and to idolize each other. [[SEP]] The practice of smashing involved one student showering another with gifts: notes, chocolates, sometimes even locks of hair.	Практика добивания заключалась в том, что одна студентка осыпала другую подарками: записками, шоколадками, иногда даже прядями волос.	Практика добивания заключалась в том, что один студент осыпал другого подарками: записками, шоколадками, иногда даже прядями волос.
Many of Fleener's short stories appeared in anthologies like Weirdo and Twisted Sisters and the all-women Wimmen's Comix; and her illustrations appeared in Entertainment Weekly. [[SEP]] These comix depicted the artist and a colorful cast of characters playing in rock bands, surfing, going to college, and gleefully partaking of drugs and casual sex, among other things.	Эти комиксы изображали художницу и красочный состав персонажей, участие в рок-группах, серфинг, учебу в колледже, радостное употребление наркотиков и случайный секс, среди прочего.	Эти комиксы изображали художника и красочный состав персонажей, участие в рок-группах, серфинг, учебу в колледже, радостное употребление наркотиков и случайный секс, среди прочего.
Throughout Lawson's television programmes, she emphasises that she cooks for her own pleasure, for enjoyment, and that she finds cooking therapeutic. [[SEP]] I have to feel that I want to cook the thing again.	Я должна чувствовать, что хочу приготовить это снова.	Я должен чувствовать, что хочу приготовить это снова.
From 1849 to 1854 she wrote, edited, and published Eliza Cook's Journal, a weekly periodical she described as one of utility and amusement. [[SEP]] Although some found solace in Cook's work, the periodical was short lived due to lack of appreciation among the majority.	Хотя некоторые находили утешение в работах Кук, периодическое издание просуществовало недолго из-за отсутствия признания со стороны большинства.	Хотя некоторые находили утешение в работах Кука, периодическое издание просуществовало недолго из-за отсутствия признания со стороны большинства.
She is the daughter of the socialist politician, vice president and minister of Salvador Allende José Tohá, who was killed during the Chilean dictatorship (1973–1990). [[SEP]] Tohá entered politics in 1984 as a leader of the University of Chile student federation (Fech).	Тоха занялась политикой в 1984 году в качестве лидера студенческой федерации Чилийского университета (Фех).	Тоха занялся политикой в 1984 году в качестве лидера студенческой федерации Чилийского университета (Фех).
While Dhumavati is generally associated with only inauspicious qualities, her thousand-name hymn relates her positive aspects as well as her negative ones. [[SEP]] Dhumavati is described as a great teacher, one who reveals ultimate knowledge of the universe, which is beyond the illusory divisions, like auspicious and inauspicious.	Дхумавати называют великой учительницей, той, кто открывает окончательное знание о вселенной, выходящее за рамки иллюзорных разделений, таких как благоприятное и неблагоприятное.	Дхумавати называют великим учителем, тем, кто открывает окончательное знание о вселенной, выходящее за рамки иллюзорных разделений, таких как благоприятное и неблагоприятное.
Soon after she helped form Amici Forever with which she released two successful albums, The Opera Band (2004) and Defined (2005). [[SEP]] Maswanganyi is also active as a solo artist on both the concert and opera stages.	Масванганьи также выступает в качестве сольной исполнительницы как на концертах, так и в опере.	Масванганьи также выступает в качестве сольного исполнителя как на концертах, так и в опере.
Gylfi asks what Auðumbla ate, and High says that she licked salty rime stones for sustenance. [[SEP]] The second and final mention of Auðumbla occurs in the Nafnaþulur, wherein the author provides a variety of ways to refer to cows.	Второе и последнее упоминание Ауумблы встречается в Нафнабулуре, где автор предлагает различные способы обращения к коровам.	Второе и последнее упоминание Ауумбла встречается в Нафнабулуре, где автор предлагает различные способы обращения к коровам.
Hoshino's illustration involving Allen often have threads related covered with threads as she aims to show the fact that he is not only related to the fact that he is always associated with God as well as the fact that he is bound to exorcise Akumas. [[SEP]] During production of the first anime adaptation, the author often visited the TMS Entertainment studio, where the voice actors requested advice about their characters.	Во время создания первой аниме-адаптации автор часто посещала студию TMS Entertainment, где актеры озвучивания спрашивали совета относительно своих персонажей.	Во время создания первой аниме-адаптации автор часто посещал студию TMS Entertainment, где актеры озвучивания спрашивали совета относительно своих персонажей.
