SRC	REF	WRONG-REF
Author and critic Robert Greskovic describes a common understanding of her gifts, Nowhere near the beauty and exemplar of her art that Pavlova and Spessivtseva were, Bronislava Nijinska (1891–1972) instead began to make her mark as a choreographer. [[SEP]] Nonetheless Nijinska must have truly excelled as a dancer.	No obstante, Nijinska realmente debió destacar como bailarina.	No obstante, Nijinska realmente debió destacar como bailarín.
Golding was born in Blaenau Ffestiniog in 1881 and her family then moved to Hay on Wye. [[SEP]] Golding trained as a nurse.	Golding se entrenó como enfermera.	Golding se entrenó como enfermero.
However, she was part of the Soviet national team that set a team world record of 1152 in this discipline in 1985. [[SEP]] Ashumova is a teacher at the Azerbaijan Institute of Physical Culture in Baku.	Ashumova es profesora en el Azerbaijan Institute of Physical Culture, en Bakú.	Ashumova es profesor en el Azerbaijan Institute of Physical Culture, en Bakú.
One of those was Geertruida (Truus) Meuleman, who lived on the same street as Peaux and was the daughter of the rector of the local gymnasium. [[SEP]] Meuleman was educated to be a teacher, and the two shared a love for Scandinavian literature and landscape.	Meuleman fue educada para ser profesora, y los dos compartían una pasión por la literatura y los paisajes escandinavos.	Meuleman fue educado para ser profesor, y los dos compartían una pasión por la literatura y los paisajes escandinavos.
She saw potential in Wieland and convinced her to transfer into the art department. [[SEP]] After graduating in 1948, Wieland held various jobs as a graphic designer.	Después de graduarse en 1948 Wieland tuvo varios trabajos como diseñadora gráfica.	Después de graduarse en 1948 Wieland tuvo varios trabajos como diseñador gráfico.
While her work often includes imagery such as tea parties, and children's cartoon characters, Buffalohead has said that the work is intended to be unsettling. [[SEP]] Buffalohead is a mixed media artist, and works in many different mediums, including oil paints, birch bark, porcupine quills, and printmaking.	Buffalohead es una artista de técnicas mixtas, y trabaja con muchos medios diferentes, incluyendo la pintura al óleo, corteza de abedul, espinas de puercoespín, y grabado.	Buffalohead es un artista de técnicas mixtas, y trabaja con muchos medios diferentes, incluyendo la pintura al óleo, corteza de abedul, espinas de puercoespín, y grabado.
In 2009, the show and Garten were once again nominated for Daytime Emmy Awards in the categories of Best Culinary Program and Best Culinary Host, and Garten won her first Emmy in the latter category. [[SEP]] Garten was reportedly awarded the most lucrative contract for a culinary author to date, signing a multimillion-dollar deal for multiple books.	A Garten se le adjudicó el contrato más lucrativo para una autora culinaria a la fecha, firmando un contrato multimillonario por múltiples libros.	A Garten se le adjudicó el contrato más lucrativo para un autor culinario a la fecha, firmando un contrato multimillonario por múltiples libros.
Several reviewers have argued that her understanding of the scientific method is questionable, and that her explorations of epistemology at times leave her texts virtually meaning-free. [[SEP]] This is a book that contradicts itself a hundred times; but that is not a criticism of it, because its author thinks contradictions are a sign of intellectual ferment and vitality.	Este es un libro que se contradice cien veces; pero eso no es una crítica del mismo, porque su autora piensa que las contradicciones son un signo de efervescencia intelectual y dinamismo.	Este es un libro que se contradice cien veces; pero eso no es una crítica del mismo, porque su autor piensa que las contradicciones son un signo de efervescencia intelectual y dinamismo.
She is an accredited teacher for the American Film Institute and S.A.G. [[SEP]] Conservatory, dance teacher and fitness consultant.	Profesora de danza en el conservatorio y asesora de fitness.	Profesor de danza en el conservatorio y asesor de fitness.
She also took courses and started to work as food analyst, starting to become involved in the process of food production and dinner organizations for her events. [[SEP]] This year Suzuki has also ventured as a designer.	Este año Suzuki también se ha aventurado como diseñadora.	Este año Suzuki también se ha aventurado como diseñador.
DooLittle began her career as a peepshow girl in New York's Times Square in the 1980s. [[SEP]] DooLittle spent three years working on staff as a sex educator with the feminist sex toys store Babeland, holding the position of Education Coordinator and Lead Workshop Facilitator.	DooLittle pasó tres años trabajando en la plantilla como educadora sexual con la tienda feminista de juguetes sexuales Babeland, manteniendo la posición de Coordinadora de Educación y Facilitadora en jefe de taller.	DooLittle pasó tres años trabajando en la plantilla como educador sexual con la tienda feminista de juguetes sexuales Babeland, manteniendo la posición de Coordinador de Educación y Facilitador en jefe de taller.
Work on them will be funded using Patreon, as mentioned in her blog. (as Michelle Sagara, Luna Books) Kaylin is a young woman with a complicated history. [[SEP]] The books tend to be more procedural than the author's other novels, but with an underlying, driving plot.	Los libros tienden a ser más procidimentales que las otras novelas de la autora, pero con un argumento subyacente y conductor.	Los libros tienden a ser más procidimentales que las otras novelas del autor, pero con un argumento subyacente y conductor.
Unfortunately Alichino has been put on an indefinite hiatus, due to the writer breaking her hand in 2001, leaving people to wonder if the series will be continued, and when. [[SEP]] It has since been confirmed in the third Alichino tankoubon that there will be a fourth and that it will probably be the last; however, as of 2005, the author was still writing the Japanese version.	En el tercer tankoubon de Alichino se confirmó que habría un cuarto y que probablemente sería el último; sin embargo, en 2005 la autora todavía estaba escribiendo la versión japonesa.	En el tercer tankoubon de Alichino se confirmó que habría un cuarto y que probablemente sería el último; sin embargo, en 2005 el autor todavía estaba escribiendo la versión japonesa.
T. Rogers, is a widely praised dramatization of the previously unheralded role of Juul and her husband, and others, in developing the back-channel communications that (reportedly) saved the Oslo negotiations from collapsing. [[SEP]] During the first cabinet Stoltenberg, from 2000 to 2001, Juul was appointed State Secretary in the Ministry of Foreign Affairs.	Durante el primer gabinete Stoltenberg, del 2000 al 2001, Juul fue nombrada Secretaria de Estado en el Ministerio de Asuntos Exteriores.	Durante el primer gabinete Stoltenberg, del 2000 al 2001, Juul fue nombrado Secretario de Estado en el Ministerio de Asuntos Exteriores.
While coverage in Le Temps said that she spoke clearly with a convincing vivacity and spoke with authority about her area of expertise. [[SEP]] Following graduation, Lavaud worked as a librarian at the Sorbonne.	Después de graduarse, Lavaud trabajó como bibliotecaria en la Sorbona.	Después de graduarse, Lavaud trabajó como bibliotecario en la Sorbona.
This depiction of her likely caused some critics to perceive her simply as a young, decorative model who was working with an older established male painter. [[SEP]] Gonzalès was Manet's only formal student and also modeled for several members of the Impressionist school.	Gonzalès fue la única estudiante oficial de Manet, y también modeló para varios miembros de la escuela impresionista.	Gonzalès fue el único estudiante oficial de Manet, y también modeló para varios miembros de la escuela impresionista.
In 1993, she earned a Master of Fine Arts degree in creative writing from Brown University [[SEP]] The literary journal Granta asked booksellers, librarians, and literary critics to nominate who they believed to be the country's best young author.	La revista literaria Granta pidió a libreros, bibliotecarios, y críticos literarios que nominaran a quien consideraran que era la mejor autora joven del país.	La revista literaria Granta pidió a libreros, bibliotecarios, y críticos literarios que nominaran a quien consideraran que era el mejor autor joven del país.
Two songs on the album were recorded in the Mandarin Chinese language, which she learned while living in China. [[SEP]] Also in 2008, Washburn was a teacher of American folk music in Sichuan University for six weeks, where they promptly told me that I wasn't teaching folk music correctly, because, surely there would be a correct way to do hand gestures for every song.	También en 2008 Washburn fue profesora de música folk estadounidense en la Universidad de Sichuan durante seis semanas, donde me dijeron que no enseñaba música folk de la forma correcta porque, seguramente, debería haber una manera correcta de gesticular para cada canción.	También en 2008 Washburn fue profesor de música folk estadounidense en la Universidad de Sichuan durante seis semanas, donde me dijeron que no enseñaba música folk de la forma correcta porque, seguramente, debería haber una manera correcta de gesticular para cada canción.
Koolmatrie learned her craft in the early 1980s from elder and weaver, Dorothy Kartinyeri. [[SEP]] Their coiled bundle technique uses local spiny-headed sedge (Cyperus gymnocaulos), known to the artist as bilbili and river rushes, and Koolmatrie is credited with saving the traditional Ngarrindjeri craft.	La técnica del haz enrollado utiliza juncos de cabeza espinosa (Cyperus gymnocaulos), que la artista conocía como bilbili y junco del tío, y Koolmatrie es reconocida por haber salvado el arte tradicional ngarrindjeri.	La técnica del haz enrollado utiliza juncos de cabeza espinosa (Cyperus gymnocaulos), que el artista conocía como bilbili y junco del tío, y Koolmatrie es reconocida por haber salvado el arte tradicional ngarrindjeri.
During the litigation with her label, Rimes asked that Curb give Rimes the rights to all past recordings and videos, give up all publishing interests in her compositions and destroy all currently available recordings. [[SEP]] I want to make abundantly clear to you that this album is not a reflection of myself as an artist but is solely the conception of Curb Records, and for that I am truly and deeply sorry.	Quiero que te quede muy claro que este álbum no es un reflejo de mi como artista, sino que es la concepción de Curb Records y por ello estoy profundamente apenada.	Quiero que te quede muy claro que este álbum no es un reflejo de mi como artista, sino que es la concepción de Curb Records y por ello estoy profundamente apenado.
During late summer 2011, she got into several heated exchanges with the Democratic Party (DS) spokeswoman Jelena Trivan. [[SEP]] The artist is signatory of the Declaration on the Common Language of the Croats, Serbs, Bosniaks and Montenegrins within the project Languages and Nationalisms (Jezici i nacionalzmi).	La artista es signataria de la Declaración sobre la Lengua Común de los croatas, serbios, bosnios y montenegrinos, dentro del proyecto Lenguas y Nacionalismos (Jezici i nacionalzmi).	El artista es signatario de la Declaración sobre la Lengua Común de los croatas, serbios, bosnios y montenegrinos, dentro del proyecto Lenguas y Nacionalismos (Jezici i nacionalzmi).
With the packed house at The Week Rio, and an audience of about three thousand people, Gil celebrated the anniversary of her show and pre-release of his DVD/Blu-ray which hits stores in August: It's eight-year career and three of them working on this show. [[SEP]] Today I am an artist mature and aware enough of my segment.	Hoy soy una artista madura y lo suficientemente consciente de mi área.	Hoy soy un artista maduro y lo suficientemente consciente de mi área.
A publication called the California Employment Law Letter described the case as follows: The dancer based her suit on the fact that she was an employee of the nightclub rather than an independent contractor. [[SEP]] The appellate court, however, after applying a 10-factor test, upheld the jury's verdict in favor of the nightclub and its owners and found that the evidence weighed in favor of classifying the dancer as an independent contractor rather than an employee.	El tribunal de apelación, sin embargo, tras aplicar la prueba de 10 factores, ratificó el veredicto del jurado en favor del club nocturno y sus dueños, y encontró que las pruebas se decantaban en favor de clasificar a la bailarina como autónoma en vez de empleada.	El tribunal de apelación, sin embargo, tras aplicar la prueba de 10 factores, ratificó el veredicto del jurado en favor del club nocturno y sus dueños, y encontró que las pruebas se decantaban en favor de clasificar al bailarín como autónomo en vez de empleado.
The evidence is never considered as the doctor's nurse interrupts the conversation to tell her employer that she must visit her sick father. [[SEP]] The nurse drives through a rainy night, meeting a military tank on the road that is apparently hunting foxes.	La enfermera conduce a través de una noche lluviosa, encontrándose con un tanque militar en el camino que aparentemente está cazando zorros.	El enfermero conduce a través de una noche lluviosa, encontrándose con un tanque militar en el camino que aparentemente está cazando zorros.
The report released on 26 October 2011 explained that Winehouse's blood alcohol content was 416 mg per 100 ml (0.416%) at the time of her death, more than five times the legal drink-drive limit. [[SEP]] Winehouse's record label, Universal Republic, released a statement that read in part: We are deeply saddened at the sudden loss of such a gifted musician, artist and performer.	El sello discográfico de Winehouse, Universal Republic, emitió un comunicado que decía en parte: Estamos profundamente apenados por la repentina muerte de una música, artista e intérprete tan talentosa.	El sello discográfico de Winehouse, Universal Republic, emitió un comunicado que decía en parte: Estamos profundamente apenados por la repentina muerte de un músico, artista e intérprete tan talentoso.
Initially the girl was panicky but she eventually calmed down when she realized that her situation was safe. [[SEP]] Flooding therapy is not for every individual, and the therapist will discuss with the patient the levels of anxiety they are prepared to endure during the session.	La terapia de inundación no es para todos y el terapeuta discutirá con la paciente los niveles de ansiedad que está dispuesta a soportar durante la sesión.	La terapia de inundación no es para todos y el terapeuta discutirá con el paciente los niveles de ansiedad que está dispuesto a soportar durante la sesión.
McGavin was born in Paisley, Ontario, son of James McGavin, a saddler born in Catrine, Ayrshire, Scotland[citation needed] and Elizabeth Wright, born in Glasgow Scotland, daughter of James Wight and Jean Malcolm.[citation needed] He came to Manitoba in 1877. [[SEP]] McGavin was appointed a health officer in 1903, with a stipend of $40 per annum.	McGavin fue nombrado funcionario de salud en 1903, con un salario de 40 $ al año.	McGavin fue nombrada funcionaria de salud en 1903, con un salario de 40 $ al año.
Moreau studied this product according to his travels between 1837 and 1840 in Egypt and Syria, and Asia Minor. [[SEP]] This book was the first written by a scientist about a drug.	Este libro fue el primero escrito por un científico, acerca de una droga.	Este libro fue el primero escrito por una científica, acerca de una droga.
In July 2007 he successfully completed the final part of the UEFA Pro Licence course and joined a group of only 111 coaches holding the game's top qualification. [[SEP]] Later in the 2004–05 season, Onuora became a coach and youth development officer at Swindon Town.	Más tarde en la temporada de 2004-05, Onuora pasó a ser entrenador y oficial del desarrollo de las juventudes en Swindon Town.	Más tarde en la temporada de 2004-05, Onuora pasó a ser entrenadora y ofíciala del desarrollo de las juventudes en Swindon Town.
Among Lao Issara's prominent members were three European-educated princes; brothers Phetsarath Ratanavongsa and Souvanna Phouma, and their half brother, Souphanouvong. [[SEP]] Souphanouvong became commander in chief, as well as minister of foreign affairs.	Souphanouvong se convirtió en comandante en jefe y en ministro de Asuntos Exteriores.	Souphanouvong se convirtió en comandante en jefe y en ministra de Asuntos Exteriores.
After his Athletics won the 1972 World Series, Williams again led them to victory in the 1973 Series over the New York Mets. [[SEP]] Nobody had ever won World Series as a manager in both leagues, thus ensuring that the winning manager of the 1984 Series would be the first to do so.	Nadie había ganado la Serie Mundial como entrenador en las dos ligas, por lo que se garantizaba que el entrenador ganador de la Serie de 1984 sería el primero en conseguirlo.	Nadie había ganado la Serie Mundial como entrenadora en las dos ligas, por lo que se garantizaba que la entrenadora ganadora de la Serie de 1984 sería la primera en conseguirlo.
One of the Mhuruuks who was not slain was Orini, son of Olnar, being just an untrained boy. [[SEP]] Eventually Orini became the chief disciple of Dormammu.	Finalmente Orini se convierte en el discípulo principal de Dormammu.	Finalmente Orini se convierte en la discípula principal de Dormammu.
After a brief shootout, the policeman wounded Gaggi in the neck and arrested him. [[SEP]] Although charged with the murders, and the attempted murder of the police officer, Gaggi was only convicted of assault.	Aunque se le acusa de los asesinatos y del intento de asesinato del agente de policía, Gaggi solo fue condenado por agresión.	Aunque se le acusa de los asesinatos y del intento de asesinato del agente de policía, Gaggi solo fue condenada por agresión.
The Penguin underwent change for the series; his appearance was remodeled after the version seen in Batman Returns, which was in production simultaneously with the series' first season. [[SEP]] Freeze, who was changed from a gimmicky mad scientist to a tragic figure whose frigid exterior [hid] a doomed love and vindictive fury.	Freeze, quien pasó de ser un efectista científico loco a una trágica figura cuyo frígido exterior (ocultaba) un amor condenado y una furia vengativa.	Freeze, quien pasó de ser una efectista científica loca a una trágica figura cuyo frígido exterior (ocultaba) un amor condenado y una furia vengativa.
However, since he was too unhealthy, he was rejected from combat duty. [[SEP]] There Fischinger attended a trade school and worked as an apprentice, eventually obtaining an Engineer's Diploma.	Ahí, Fischinger asistió a la escuela de oficios y trabajó como aprendiz, obteniendo eventualmente su diploma como ingeniero.	Ahí, Fischinger asistió a la escuela de oficios y trabajó como aprendiz, obteniendo eventualmente su diploma como ingeniera.
The conductor arrives (speaking Italian but with an affected German accent), proving theatrically critical of the ensuing performance quality and equally quarrelsome with trade union representatives on site, wearing down the orchestra members as he commands them to play with exceedingly particular nuances bordering on absurd abstraction, leading several musicians to strip away clothing under the strain of this taxing effort. [[SEP]] Protesting the conductor's authoritarian abuses, the union reps intervene, spitefully announcing that all musicians will be taking a 20-minute double break.	En protesta contra los abusos autoritarios del director, intervienen los representantes sindicales y anuncian malvadamente que todos los músicos se tomarán un descanso doble de 20 minutos.	En protesta contra los abusos autoritarios de la directora, intervienen los representantes sindicales y anuncian malvadamente que todos los músicos se tomarán un descanso doble de 20 minutos.
In March 1987, he was appointed Politico-Military officer for the U.S. [[SEP]] Rocha also has served as Deputy Principal Officer of the U.S.	Rocha también fue el vicecónsul adscrito de los EE. UU.	Rocha también fue la vicecónsul adscrita de los EE. UU.
Over a 15-year period beginning in the mid-1980s, he served as communications director for Amnesty International USA, Natural Resources Defense Council, and the Children's Defense Fund. [[SEP]] Fulwood was chief media strategist for Human Rights Now!	Fulwood era jefe estratega de medios de comunicación para Human Rights Now!	Fulwood era jefa estratega de medios de comunicación para Human Rights Now!
Guggenheim Foundation selected Frank Gehry as the architect, and its director, Thomas Krens, encouraged him to design something daring and innovative. [[SEP]] The curves on the exterior of the building were intended to appear random; the architect said that the randomness of the curves are designed to catch the light.	Las curvas en el exterior del edificio estaban diseñadas para parecer aleatorias, el arquitecto dijo que la aleatoriedad de las curvas estaba diseñada para atrapar la luz.	Las curvas en el exterior del edificio estaban diseñadas para parecer aleatorias, la arquitecta dijo que la aleatoriedad de las curvas estaba diseñada para atrapar la luz.
Faced with a wave of sell orders and needing to raise money for redemptions, the manager of an open-ended fund may be forced to sell stocks he would rather keep, and keep stocks he would rather sell, because of liquidity concerns (selling too much of any one stock causes the price to drop disproportionately). [[SEP]] But an investor pulling out of a closed-end fund must sell it on the market to another buyer, so the manager need not sell any of the underlying stock.	Pero un inversor que se deshaga de un fondo cerrado tiene que venderlo en el mercado a otro comprador, así que el gerente no tiene que vender ningún valor subyacente.	Pero un inversor que se deshaga de un fondo cerrado tiene que venderlo en el mercado a otro comprador, así que la gerente no tiene que vender ningún valor subyacente.
During his career, he was a three-time MLB All-Star. [[SEP]] After retiring as a player, Kruk became a baseball analyst for ESPN.	Tras retirarse como jugador, Kruk se convirtió en analista de béisbol para el canal de televisión ESPN.	Tras retirarse como jugadora, Kruk se convirtió en analista de béisbol para el canal de televisión ESPN.
Ziri ibn Manad or Ziri son of Mennad (died in 971) was the founder of the Zirid dynasty in the Berber world. [[SEP]] Ziri ibn Mennad was a chief of the Takalata branch of the Sanhajah confederation, to which the Kutama Berbers belonged.	Ziri ibn Mennad era un jefe de la rama Takalata de la confederación Sanhajah, a la que pertenecían los bereberes Kutama.	Ziri ibn Mennad era una jefa de la rama Takalata de la confederación Sanhajah, a la que pertenecían los bereberes Kutama.
During the clearing of this mud, Amos and his men discovered another area in the caverns that had been blocked for many years, by a large amount of mud. [[SEP]] Upon clearing the newly discovered area, the geologist discovered anthodites.	Después de limpiar el área recién descubierta, el geólogo descubrió las antoditas.	Después de limpiar el área recién descubierta, la geóloga descubrió las antoditas.
Afterward, while looking for a stream from which to obtain water with a friend, he discovers from the commanding officer that his regiment has a lackluster reputation. [[SEP]] The officer speaks casually about sacrificing the 304th because they are nothing more than mule drivers and mud diggers.	El oficial habla casualmente sobre sacrificar al 304, porque no son nada más que conductores de mulas y excavadores de lodo.	La oficial habla casualmente sobre sacrificar al 304, porque no son nada más que conductores de mulas y excavadores de lodo.
In 1972 he was awarded the Soviet honorary title of Hero of Socialist Labor. [[SEP]] Rudenko was one of the chief commandants of NKVD special camp Nr.	Rudenko fue uno de los comandantes en jefe del campo especial de la NKVD no.	Rudenko fue una de las comandantes en jefe del campo especial de la NKVD no.
The Serb Volunteer Guard (Serbian: Српска добровољачка гарда, СДГ / Srpska dobrovoljačka garda, SDG), also known as Arkan's Tigers (or only Tigers; Serbian: Арканови тигрови / arkanovi tigrovi, or only Тигрови / Tigrovi) or Arkan's men (Serbian: Аркановци / Arkanovci), was a Serbian volunteer paramilitary unit founded and led by Arkan that fought in Croatia (1991–93) and Bosnia (1992–95) during the Yugoslav Wars. [[SEP]] The Guard was under the command of the Territorial Defense, a regular military in charge of the territories of Croatia populated predominantly by Serbs during the first half of the 1990s.	El guardia estaba bajo el mando de la Defensa Territorial, una milicia regular a cargo de los territorios de Croacia predominantemente ocupados por serbios durante la primera década de los 90..	La guardia estaba bajo el mando de la Defensa Territorial, una milicia regular a cargo de los territorios de Croacia predominantemente ocupados por serbios durante la primera década de los 90..
In 1994, after graduating from San Francisco State University's film school, he started working with Jamie Hyneman at M5 Industries. [[SEP]] Belleci worked as a stage manager, running errands and cleaning the shop, but quickly moved up the ranks.	Belleci trabaja como director de escena, haciendo recados y limpiando la tienda, pero rápidamente ascendió en el escalafón.	Belleci trabaja como directora de escena, haciendo recados y limpiando la tienda, pero rápidamente ascendió en el escalafón.
A cunning forest officer denies that the tiger entered his range and sketches a plan to capture it and sell it to buyers. [[SEP]] The reason why the forest officer planned to capture Thumbaa is because it does not have the tracker, whereas all other tigers in the forest are being monitored.	La razón por la que el funcionario forestal planeó capturar a Thumbaa es porque no tiene rastreador, mientras que los otros tigres en el bosque son monitoreados.	La razón por la que la funcionaria forestal planeó capturar a Thumbaa es porque no tiene rastreador, mientras que los otros tigres en el bosque son monitoreados.
The ROC crest and cap badge depict a 16th-century soldier holding aloft a flaming torch while shielding his eyes with his free hand, as though looking towards a distant place or object. [[SEP]] Uniform tunic buttons, lapel badges and the reverse of the ROC Medal also depict the soldier in the same pose while standing beside a coastal signal fire or warning beacon, with a chain of lit beacons extending along the coastline into the far distance.	Los botones de la túnica del uniforme, las placas en la solapa y el reverso de la medalla ROC también muestran al soldado de pie en la misma pose junto a una señal de fuego costera o una baliza de advertencia, con una cadena de balizas encendidas que se extienden a lo largo de la línea costera en la lejanía.	Los botones de la túnica del uniforme, las placas en la solapa y el reverso de la medalla ROC también muestran a la soldado de pie en la misma pose junto a una señal de fuego costera o una baliza de advertencia, con una cadena de balizas encendidas que se extienden a lo largo de la línea costera en la lejanía.
He was the son of a brewery manager. [[SEP]] From 1927 to 1934, Roschmann was a member of the Fatherland's Front, which in turn was part of the Austrian home guard (Heimatschutz).	De 1927 a 1934, Roschmann fue un miembro de Fatherland's Front, que a su vez era parte de la Austrian home guard (Heimatschutz)	De 1927 a 1934, Roschmann fue una miembro de Fatherland's Front, que a su vez era parte de la Austrian home guard (Heimatschutz)
When the organization had their first drill on October 25, 1858, the men were in civilian clothing as uniforms were not yet available. [[SEP]] The inspector was informed by Col. McLeays that:	El inspector fue informado por el Cnel. McLeays que:	El inspector fue informado por la Cnel. McLeays que:
He finished his playing career with Cork Alberts. [[SEP]] Tambling also briefly served as manager of Cork City during the 1984–85 season.	Tambling también ejerció brevemente como entrenador del Cork City en la temporada 1984-1985.	Tambling también ejerció brevemente como entrenadora del Cork City en la temporada 1984-1985.
Valuable time was lost when the train manager refused to stop the train until he had investigated the problem himself, saying this was company policy. [[SEP]] This decision was upheld in court, absolving the train manager of all charges.	Esta decisión se mantuvo en la corte, absolviendo al responsable del tren de todos los cargos.	Esta decisión se mantuvo en la corte, absolviendo a la responsable del tren de todos los cargos.
Then D. D. Ivanenko studied at Kharkiv University, from which in 1923 he was transferred to Petrograd University. [[SEP]] After graduating the university, from 1927 to 1930 D. Ivanenko was a scholarship student and then a research scientist at the Physical Mathematical Institute of Academy of Sciences of USSR.	Tras graduarse en la universidad, de 1927 a 1939, el Sr. Ivanenko fue un estudiante becado y, después, científico investigador en el Instituto de Física y Matemáticas de la Academia de Ciencias de la URSS.	Tras graduarse en la universidad, de 1927 a 1939, la Sra. Ivanenko fue una estudiante becada y, después, científica investigadora en el Instituto de Física y Matemáticas de la Academia de Ciencias de la URSS.
The officer was never identified, although Boswell gave a description of him at the time. [[SEP]] One SCS officer was convicted in 1983 of beating up suspects on the evidence of a police cadet, who was subsequently ostracised and resigned.	Un oficial del SCS fue declarado culpable en 1983 de haber golpeado a sospechosos gracias al testimonio de un cadete de policía quien, posteriormente, fue aislado y dimitió.	Una oficiala del SCS fue declarada culpable en 1983 de haber golpeado a sospechosos gracias al testimonio de un cadete de policía quien, posteriormente, fue aislado y dimitió.
His original plan for the gameplay and combat was to combine mechanics from simulation and adventure games, breaking away from RPG trends. [[SEP]] Due to these creative differences, Kikuta resigned as Sacnoth's CEO following the release of Koudelka in 1999, going on the found the music label Norstrilia.	Debido a estas diferencias creativas, Kikuta dimitió como director general de Sacnoth tras el lanzamiento de Koudelka en 1999, y pasó a fundar el sello musical Norstrilia.	Debido a estas diferencias creativas, Kikuta dimitió como directora general de Sacnoth tras el lanzamiento de Koudelka en 1999, y pasó a fundar el sello musical Norstrilia.
He is portrayed in the live dramas by Tori Matsuzaka. [[SEP]] Heiji Hattori was inspired by the fictional Inspector Hattori, from Shunsaku Kudo stories.	Heiji Hattori estaba inspirado en el inspector de ficción Hattori, de las historias de Shunsaku Kudo.	Heiji Hattori estaba inspirada en la inspectord de ficción Hattori, de las historias de Shunsaku Kudo.
The discs now increase his physical attributes in geometric progression to numbers of victims wearing slave discs, and he was able to control the actions of all persons wearing the discs. [[SEP]] The Controller is a highly skilled chemist and mechanical engineer, with a college degree in chemistry and electrical and mechanical engineering.	El controlador es un químico e ingeniero mecánico de gran habilidad, con un grado en química y en ingeniería mecánica y eléctrica.	La controladora es una química e ingeniera mecánica de gran habilidad, con un grado en química y en ingeniería mecánica y eléctrica.
Mangold's work challenges the typical connotations of what a painting is or could be, and his works often appear as objects rather than images. [[SEP]] Elements refer often to architectural elements or have the feeling of an architect's hands.	Los elementos a menudo se refieren a elementos arquitectónicos o dan la impresión de haber pasado por las manos de un arquitecto.	Los elementos a menudo se refieren a elementos arquitectónicos o dan la impresión de haber pasado por las manos de una arquitecta.
Johannesen also set a total of four world records over the course of his career, the most famous of which was his 15:46.6 on the 10,000 m at the 1960 Olympics. [[SEP]] Beside skating, Johannesen worked as a carpenter and later ran a gas station.	Además de en el patinaje, Johannesen trabajó como carpintero y, después, puso una gasolinera.	Además de en el patinaje, Johannesen trabajó como carpintera y, después, puso una gasolinera.
He demonstrated that the emission is mostly concentrated in the microwave spectral range. [[SEP]] By 1950, Prokhorov was assistant chief of the oscillation laboratory.	En 1950, Prokhorov fue jefe adjunto del laboratorio de oscilaciones.	En 1950, Prokhorov fue jefa adjunta del laboratorio de oscilaciones.
At the University of Hull, he gained a BSc in Economics in 1954 during a two-year break from the Ministry of Power. [[SEP]] Dearing joined the civil service as a 16-year-old clerical officer in 1946.	Dearing se unió al servicio civil como oficial administrativo con 16 años en 1946.	Dearing se unió al servicio civil como oficial administrativa con 16 años en 1946.
While Bandem is well known for his creative directing in monumental works in Balinese performing arts, he also masters the Gagaku and Bugaku, the classical Japanese music and dance that he learned from his teacher Matsaro Togi, a national treasure of classical Japanese dance. [[SEP]] Furthermore, Bandem is also a culture engineer.	Además, Bandem también es ingeniero cultural.	Además, Bandem también es ingeniera cultural.
In 1403, he was ordered to write a compilation of every subject and every known book of the Chinese. [[SEP]] Xie was appointed chief compiler of this encyclopedia, later named the Yongle Encyclopedia, and completed it by 1408.	Xie fue nombrado compilador en jefe de esta enciclopedia, posteriormente llamada enciclopedia Yongle y la completó en 1408.	Xie fue nombrada compiladora en jefe de esta enciclopedia, posteriormente llamada enciclopedia Yongle y la completó en 1408.
From 1926 to 1930, he was the Minister of Labour, and became known as Peter the Peacemaker for settling 160 labour disputes in his first three years. [[SEP]] Heenan still found time to work as a locomotive engineer when the House was not in session.	Heenan hizo tiempo para trabajar como ingeniero de locomoción cuando la Casa no estaba en sesión.	Heenan hizo tiempo para trabajar como ingeniera de locomoción cuando la Casa no estaba en sesión.
Gabriel Józef Narutowicz (Polish: [ˈɡabrjɛl naruˈtɔvit͡ʂ]; 29 March 1865 – 16 December 1922) was a Polish professor of hydroelectric engineering and politician who served as the first President of Poland from 11 December 1922 until his assassination on 16 December, five days after assuming office. [[SEP]] A renowned engineer and politically independent, Narutowicz was the first elected head of state following Poland's regained sovereignty from partitioning powers.	Narutowicz, ingeniero de renombre y políticamente independiente, fue el primer jefe de Estado elegido tras la recuperación de la soberanía de Polonia de las potencias partidoras.	Narutowicz, ingeniera de renombre y políticamente independiente, fue la primera jefa de Estado elegida tras la recuperación de la soberanía de Polonia de las potencias partidoras.
Fernow's observation and works like Report on the Forests of North America (Charles S. Sargent, 1884) showed him the need for proper forest management in the U.S., and he lectured on the subject. [[SEP]] Fernow became chief of the USDA's Division of Forestry in 1886.	Fernow se convirtió en jefe de la División Forestal del USDA (Departamento de Agricultura de los Estados Unidos) en 1886.	Fernow se convirtió en jefa de la División Forestal del USDA (Departamento de Agricultura de los Estados Unidos) en 1886.
A founding member of Transparency International, he is on their advisory council and served as the first chairman of TI-Latin America. [[SEP]] MacLean-Abaroa has served as a consultant and advisor on governance and anti-corruption issues to different international organizations and governments.	MacLean-Abaroa ha sido asesor y consultor en materia de gobernanza y anticorrupción para diferentes organizaciones internacionales y gobiernos.	MacLean-Abaroa ha sido asesora y consultora en materia de gobernanza y anticorrupción para diferentes organizaciones internacionales y gobiernos.
