SRC	REF	WRONG-REF
While still a student in the sixth year of composition, Vicente Emilio Sojo commissioned an orchestral suite from him. [[SEP]] It was with this composition that Estévez premiered as conductor in the same year.	Mit dieser Komposition feierte Estévez im selben Jahr seine Premiere als Dirigent.	Mit dieser Komposition feierte Estévez im selben Jahr ihre Premiere als Dirigentin.
Bayles (pronounced 'Bay-Less') is known for his work with bands such as The Classic Crime, Isis, Soundgarden, Pearl Jam, Botch, Mastodon, Minus the Bear, Burnt by the Sun, and Norma Jean and as the keyboardist for American indie rock band, Minus the Bear. [[SEP]] Eventually moving on to engineering country demo sessions with session musician, Bayles learned the ropes of the recording studio.	Bayles erlernte schließlich die Funktionsweise eines Aufnahmestudios, indem er als Tontechniker bei Demoaufnahmen von Country-Sessionmusikern arbeitete.	Bayles erlernte schließlich die Funktionsweise eines Aufnahmestudios, indem sie als Tontechnikerin bei Demoaufnahmen von Country-Sessionmusikern arbeitete.
Ten years later, he was to have been included in one of the spy exchanges at Berlin's Glienicke Bridge but chose to remain in Poland and spent the rest of his life as a painter and faith healer in Warsaw, where he died. [[SEP]] Pawlowski was born in Warsaw in a family of a car mechanic and studied law at university there.	Pawlowski wurde in Warschau geboren und ist der Sohn eines Automechanikers, er studierte Jura in Warschau.	Pawlowski wurde in Warschau geboren und ist die Tochter eines Automechanikers, sie studierte Jura in Warschau.
Blume studied mathematics at Trinity College and pursued postgraduate study in finance at the University of Chicago, where he completed a master's degree and doctorate. [[SEP]] Blume was chief editor of the Journal of Finance from 1977 to 1980, and also served as editor of the Journal of Financial Economics, The Journal of Portfolio Management, and The Journal of Fixed Income.	Blume war Chefredakteur des Journal of Finance von 1977 bis 1980 und arbeitete auch als Redakteur des Journal of Financial Economics, The Journal of Portfolio Management und The Journal of Fixed Income.	Blume war Chefredakteurin des Journal of Finance von 1977 bis 1980 und arbeitete auch als Redakteurin des Journal of Financial Economics, The Journal of Portfolio Management und The Journal of Fixed Income.
He is close friends with Harley's father.[vol. 49:extra] His Japanese voice actor is Masato Sako and Shinji Ogawa while his English voice actor is Doug Burks. [[SEP]] Otaki is the head inspector of the Osaka district, and good friends with Heizo Hattori and Ginshiro Toyama.	Otaki ist Chefinspektor im Bezirk Osaka und mit Heizo Hattori und Ginshiro Tamaya gut befreundet.	Otaki ist Chefinspektorin im Bezirk Osaka und mit Heizo Hattori und Ginshiro Tamaya gut befreundet.
Cantwell reminisces about the past while Renata (an 18-year-old countess with whom Cantwell spends the last days of his life) lives in the present. [[SEP]] Cantwell is a character in opposition: a tough soldier yet a tender friend and lover.	Cantwell ist eine widersprüchliche Figur: ein harter Soldat und doch ein zärtlicher Freund und Liebhaber.	Cantwell ist eine widersprüchliche Figur: eine harte Soldatin und doch eine zärtliche Freundin und Liebhaberin.
Julia's suspicions regarding Macrinus' involvement in the death of Caracalla led to her championing the case of her grandson, Elagabalus, as the rightful emperor. [[SEP]] At the time Elagabalus was the chief priest of the Phoenician god Elagabal in Emesa.	Damals war Elagabalus der Hohepriester des phönizischen Gottes Elagabal in Emesa.	Damals war Elagabalus die Hohepriesterin des phönizischen Gottes Elagabal in Emesa.
He also studied conducting under Erich Kleiber, and Karl Muck. [[SEP]] Konoye co-founded the Japan Symphonic Association in 1925, and the following year became conductor of the orchestra.	Konoye war Mitbegründer der Japan Symphonic Association und wurde im folgenden Jahr Dirigent des Orchesters.	Konoye war Mitbegründerin der Japan Symphonic Association und wurde im folgenden Jahr Dirigentin des Orchesters.
From 1961 until his retirement in 1989, Truesdell was professor of rational mechanics at Johns Hopkins University. [[SEP]] Truesdell was the founder and editor-in-chief of the journals Archive for Rational Mechanics and Analysis and Archive for History of Exact Sciences, which were unusual in several ways.	Tuesdell war Gründer und Chefredakteur der Zeitschriften "Archive for Rational Mechanics and Analysis" und "Archive fpr History of Exact Science", die beide aus mehreren Gründen unüblich waren.	Tuesdell war Gründerin und Chefredakteurin der Zeitschriften "Archive for Rational Mechanics and Analysis" und "Archive for History of Exact Science", die beide aus mehreren Gründen unüblich waren.
In minutes he preempted any possibility of violent resistance from hard-line priistas. [[SEP]] It was an act of electoral integrity that will forever mark the mild-mannered economist as a historic figure of Mexico's peaceful transition to democracy.	Es war ein Akt der Wahlintegrität, der den sanftmütigen Wissenschaftler für immer als historische Figur des friedlichen Übergangs Mexikos zur Demokratie kennzeichnen wird.	Es war ein Akt der Wahlintegrität, der die sanftmütige Wissenschaftlerin für immer als historische Figur des friedlichen Übergangs Mexikos zur Demokratie kennzeichnen wird.
Under section 50(1) of the Police Force Ordinance, a police officer can apprehend (i.e. arrest) a person if he reasonably suspects the person being arrested is guilty of an offence. [[SEP]] Whether there is such a reasonable suspicion in a particular case is to be determined objectively by reference to facts and information which the arresting officer has at the time of the arrest.	Ob in einem bestimmten Fall ein solcher begründeter Verdacht vorliegt, ist objektiv anhand der Fakten und Informationen zu prüfen, die dem ausführenden Beamten zum Zeitpunkt der Festnahme vorliegen.	Ob in einem bestimmten Fall ein solcher begründeter Verdacht vorliegt, ist objektiv anhand der Fakten und Informationen zu prüfen, die der ausführenden Beamtin zum Zeitpunkt der Festnahme vorliegen.
Firemen were in practice often engineers-in-training, learning the skills of train operation and assisting the engineer with the observation of signals and other routine aspects of his job performance, waiting for a job opportunity for promotion. [[SEP]] It was the conductor, not the locomotive engineer, who was most comparable to the captain of a ship.	Es war der Zugführer und nicht der Lokomotiv-Ingenieur, den man am ehesten mit dem Kapitän eines Schiffes vergleichen kann.	Es war der Zugführer und nicht die Lokomotiv-Ingenieurin, den man am ehesten mit dem Kapitän eines Schiffes vergleichen kann.
In fact, Alfredo Griffin of the Toronto Blue Jays scored the winning run in a game, yet his consecutive game streak ended as he appeared only as a pinch runner. [[SEP]] The pinch runner may remain in the game or be substituted for at the manager's discretion.	Der Pinch Runner kann im Spiel bleiben oder auf Entscheidung des Trainers hin ausgewechselt werden.	Die Pinch-Runnerin kann im Spiel bleiben oder auf Entscheidung des Trainers hin ausgewechselt werden.
He has spent his political career representing Pernambuco, having served as state representative since 2011. [[SEP]] Before entering politics Coutinho worked as a civil engineer.	Bevor er in die Politik ging, arbeitete Coutinho als Bauingenieur.	Bevor sie in die Politik ging, arbeitete Coutinho als Bauingenieurin.
Johannesen also set a total of four world records over the course of his career, the most famous of which was his 15:46.6 on the 10,000 m at the 1960 Olympics. [[SEP]] Beside skating, Johannesen worked as a carpenter and later ran a gas station.	Neben dem Skating arbeitete Johannesen als Tischler und betrieb später eine Tankstelle.	Neben dem Skating arbeitete Johannesen als Tischlerin und betrieb später eine Tankstelle.
Five years later, he was dismissed from the State Department after Joseph McCarthy accused him of being a Communist. [[SEP]] The former Foreign Service officer challenged the dismissal in court.	Der ehemalige Beamte des Auswärtigen Amtes hat die Entlassung vor Gericht angefochten.	Die ehemalige Beamte des Auswärtigen Amtes hat die Entlassung vor Gericht angefochten.
Two years later Jallud assumed Gaddafi's remaining administrative and protocol duties to allow Gaddafi to devote his time to revolutionary theorizing. [[SEP]] Gaddafi remained commander in chief of the armed forces and effective head of state.	Gaddafi blieb Oberbefehlshaber der Streitkräfte und de facto Staatsoberhaupt.	Gaddafi blieb Oberbefehlshaberin der Streitkräfte und de facto Staatsoberhaupt.
Since the architect has a deep involvement in the success of a project, he must perform his work under a clearly defined contract. [[SEP]] Under this contract, the architect and the owner are under the obligation of the contract and must abide by it.	Im Rahmen dieses Vertrags sind der Architekt und der Bauherr an den Vertrag gebunden und dazu verpflichtet, sich an ihn zu halten.	Im Rahmen dieses Vertrags sind die Architektin und der Bauherr an den Vertrag gebunden und dazu verpflichtet, sich an ihn zu halten.
He also served as first president of the Calgary Medical Society. [[SEP]] Lafferty retired from the practice of medicine in 1909 but served as a hospital inspector from 1909 until 1918 (or possibly later).	Lafferty gab den Arztberuf 1909 auf, arbeitete aber von 1909 bis 1918 (möglicherweise noch länger) als Krankenhausinspektor.	Lafferty gab den Arztberuf 1909 auf, arbeitete aber von 1909 bis 1918 (möglicherweise noch länger) als Krankenhausinspektorin.
After surviving several more hazards, he reaches the coast. [[SEP]] Here, after passing the final resistance base and an Antlion-infested beach, Frohman encounters an Antlion Guard, which is killed by a Vortigaunt, an alien race helping the humans in the game.	Hier, nachdem er die letzte Widerstandsbasis und einen von Ameisen befallenen Strand passiert hat, trifft Frohmann auf eine Ameisenwache, die von einem Vortigaunt getötet wird, einer außerirdischen Rasse, die den Menschen im Spiel hilft.	Hier, nachdem sie die letzte Widerstandsbasis und einen von Ameisen befallenen Strand passiert hat, trifft Frohmann auf eine Ameisenwache, die von einem Vortigaunt getötet wird, einer außerirdischen Rasse, die den Menschen im Spiel hilft.
In mid April 1908, he was promoted to General of the Artillery; he was also appointed commander-in-chief of the Kiev Military District later in early December. [[SEP]] At the beginning of the First World War, Ivanov was appointed commander-in-chief of the Southwestern Front.	Zu Beginn des ersten Weltkrieges wurde Ivanov zum Kommandanten an der Südwest-Front ernannt.	Zu Beginn des ersten Weltkrieges wurde Ivanov zur Kommandantin an der Südwest-Front ernannt.
In 1403, he was ordered to write a compilation of every subject and every known book of the Chinese. [[SEP]] Xie was appointed chief compiler of this encyclopedia, later named the Yongle Encyclopedia, and completed it by 1408.	Xie wurde zum leitenden Kompilator für diese Enzyklopädie, die später den Namen Yongle-Enzyklopädie erhielt, und vervollständigte sie 1408.	Xie wurde zur leitenden Kompilatorin für diese Enzyklopädie, die später den Namen Yongle-Enzyklopädie erhielt, und vervollständigte sie 1408.
At 15, he joined the Royal Australian Air Force as an apprentice motor transport fitter. [[SEP]] After ten years as an enlisted airman, McDonald was accepted for pilot training and commissioned as an officer in 1989.	Nach zehn Jahren bei der Luftwaffe, wurde McDonald für das Pilotentraining angenommen und 1989 als Offizier zugelassen.	Nach zehn Jahren bei der Luftwaffe, wurde McDonald für das Pilotentraining angenommen und 1989 als Offizierin zugelassen.
Over a 15-year period beginning in the mid-1980s, he served as communications director for Amnesty International USA, Natural Resources Defense Council, and the Children's Defense Fund. [[SEP]] Fulwood was chief media strategist for Human Rights Now!	Fulwood war leitender Medienstratege für Human Rights Now!	Fulwood war leitende Medienstrategin für Human Rights Now!
Twice during his time at this school Constantin won a prize as the best mathematics student in Belgium. [[SEP]] At this stage Carathéodory began training as a military engineer.	Zu dieser Zeit begann Carathéodory mit seiner Ausbildung zum Militäringenieur.	Zu dieser Zeit begann Carathéodory mit ihrer Ausbildung zur Militäringenieurin.
Valuable time was lost when the train manager refused to stop the train until he had investigated the problem himself, saying this was company policy. [[SEP]] This decision was upheld in court, absolving the train manager of all charges.	Diese Entscheidung wurde vor Gericht beibehalten, die den Zugbetreiber von allen Vorwürfen freisprach.	Diese Entscheidung wurde vor Gericht beibehalten, die die Zugbetreiberin von allen Vorwürfen freisprach.
In the summer of 2013 he replaced Thomas Maale as manager of the club. [[SEP]] Following a successful first season as manager Krogh was hired as manager of Næstved BK in the summer of 2014.	Nach einer erfolgreichen ersten Saison als Manager wurde Krogh im Sommer 2014 als Manager von Næstved BK eingestellt	Nach einer erfolgreichen ersten Saison als Manager wurde Krogh im Sommer 2014 als Managerin von Næstved BK eingestellt
Alongside his communications management roles he specialised in crisis management and counterterrorist issues, and his final posting was to create and lead Britain's civil crisis management unit and the government's communication specialists. [[SEP]] After working as a trade and local news journalist, Granatt joined the civil service in 1979 as an information officer.	Nachdem er als Wirtschafts- und Lokal-Journalist arbeitete, trat Granatt 1979 als Informationsbeauftragter in den öffentlichen Dienst ein.	Nachdem sie als Wirtschafts- und Lokal-Journalistin arbeitete, trat Granatt 1979 als Informationsbeauftragte in den öffentlichen Dienst ein.
Toth's association with the group began when he was working at a Boston Borders Books; The mother of Vertical Horizon's lead singer and guitarist Matt Scannell, was shopping in the bookstore and asked Ed for a Vertical Horizon CD, which he had listened to and quite enjoyed. [[SEP]] Toth went to the show as the manager's friend; and when the band had an opening for a drummer, Toth auditioned for the spot.	Toth ging als Freund des Managers zur Aufführung, doch als die Band einen Schlagzeuger suchte, spielte er vor.	Toth ging als Freundin des Managers zur Aufführung, doch als die Band einen Schlagzeuger suchte, spielte sie vor.
At 60, he became one of the oldest rookie managers in baseball history when he was appointed skipper of the 1942 Phils, in the midst of the longest streak of futility in their history. [[SEP]] Counting two losses as an interim manager in 1938, Lobert's career managerial record was 42–111 (.275).	Zählt man zwei Niederlagen als Interims-Manager im Jahr 1938 hinzu, so beträgt die Karrierebilanz von Lobert als Manager 42-111.	Zählt man zwei Niederlagen als Interims-Manager im Jahr 1938 hinzu, so beträgt die Karrierebilanz von Lobert als Managerin 42-111.
He, along with his team, discovered natural antisense RNA. [[SEP]] Inouye was also a key scientist involved in the discovery and characterization of retrons, which are retroviral-like elements found in various bacterial genomes.	Inouye war auch ein wichtiger Wissenschaftler, der an der Entdeckung und Beschreibung von Retrons beteiligt war, retrovirusähnlichen Elementen, die in verschiedenen bakteriellen Genomen zu finden sind.	Inouye war auch eine wichtige Wissenschaftlerin, die an der Entdeckung und Beschreibung von Retrons beteiligt war, retrovirusähnlichen Elementen, die in verschiedenen bakteriellen Genomen zu finden sind.
Per's father Hauk Aabel played the starring role as Jeppe; it has been extremely unusual in Norwegian cinema for a son to direct a film with his father in a leading role. [[SEP]] Jeppe is a poor farmer who drinks too much.	Jeppe ist ein armer Bauer, der zuviel trinkt.	Jeppe ist eine arme Bäuerin, die zuviel trinkt.
While the security officer makes his way far into the citadel, Battle Group Seven of the Pfhor fleet arrives and engages Durandal's ship. [[SEP]] The security officer is abruptly teleported to help hold back boarding parties while Durandal teleports all remaining Human and S'pht crew to a stronghold on the planet's surface.	Der Sicherheitsoffizier wird unvermittelt teleportiert, um beim Zurückhalten der Enterkommandos zu helfen, während Durandel alle verbliebenen Menschen und S'pht der Besatzung zu einer Festung auf der Planetenoberfläche teleportiert.	Die Sicherheitsoffizierin wird unvermittelt teleportiert, um beim Zurückhalten der Enterkommandos zu helfen, während Durandel alle verbliebenen Menschen und S'pht der Besatzung zu einer Festung auf der Planetenoberfläche teleportiert.
He is a former chairman of the Hong Kong branch of Royal Institution of Chartered Surveyors. [[SEP]] After holding the post, Leung became an honorary advisor for the local governments of Shenzhen, Tianjian and Shanghai on land reform.	Nachdem er diesen Posten inne hatte, wurde Leung ehrenamtlicher Berater für die lokalen Regierungen von Shenzhen, Tianjin und Shanghai in Bezug auf Landreformen.	Nachdem sie diesen Posten inne hatte, wurde Leung ehrenamtliche Beraterin für die lokalen Regierungen von Shenzhen, Tianjin und Shanghai in Bezug auf Landreformen.
A graduate of the École des Hautes Études Commerciales, he received his MBA from Columbia Business School where he was a Fulbright scholar. [[SEP]] Perraud was executive vice president and chief financial officer (CFO) of Schlumberger.	Perraud ist ein französischer Geschäftsmann, er war Executive Vice President und Chief Financial Officer (CFO) von Schlumberger.	Perraud ist eine französische Geschäftsfrau, sie war Executive Vice President und Chief Financial Officer (CFO) von Schlumberger.
From 1959 to 1962 he read engineering at Keble College, Oxford, and then began his career as a designer at consultants Rendel, Palmer and Tritton. [[SEP]] Sainsbury also worked as project engineer and later as project director on the construction of the Natwest Tower which was completed in 1980.	Sainsbury arbeitete außerdem als Bauingenieur und später als Projektleiter für den Bau des Natwest Towers, der im Jahr 1980 fertiggestellt wurde.	Sainsbury arbeitete außerdem als Bauingenieurin und später als Projektleiterin für den Bau des Natwest Towers, der im Jahr 1980 fertiggestellt wurde.
Afterward, while looking for a stream from which to obtain water with a friend, he discovers from the commanding officer that his regiment has a lackluster reputation. [[SEP]] The officer speaks casually about sacrificing the 304th because they are nothing more than mule drivers and mud diggers.	Der Offizier spricht beiläufig davon, die 340. zu opfern, weil sie nichts weiter als Maultiertreiber und Schlammgräber seien.	Die Offizierin spricht beiläufig davon, die 340. zu opfern, weil sie nichts weiter als Maultiertreiber und Schlammgräber seien.
Craig Shakespeare took over as caretaker manager, and in his first match in charge, Leicester won 3–1 against fifth-placed Liverpool, with Vardy scoring a brace. [[SEP]] Following two impressive results and initiating the type of positive response that we hoped change would bring, the club's owners then decided Shakespeare would become the club's manager until the end of the season.	Nach zwei beeindruckenden Ergebnissen und der positiven Resonanz, die wir uns von einem Wechsel erhofft hatten, entschieden die Eigentümer des Klubs, das Shakespeare bis zum Ende der Saison Manager des Klubs werden sollte.	Nach zwei beeindruckenden Ergebnissen und der positiven Resonanz, die wir uns von einem Wechsel erhofft hatten, entschieden die Eigentümer des Klubs, das Shakespeare bis zum Ende der Saison Managerin des Klubs werden sollte.
His father died in 1916. [[SEP]] Nussbaum first worked as a laborer for the Truck Company and at a box company in that same year.	Nussbaum arbeitete zunächst als Hilfsarbeiter bei der Truck Company und noch im selben Jahr bei einer Kartonfabrik.	Nussbaum arbeitete zunächst als Hilfsarbeiterin bei der Truck Company und noch im selben Jahr bei einer Kartonfabrik.
The engine driver, who had never driven the route before (but had been over it with excursion trains when a fireman), objected to these instructions, saying that his instructions were that the train was to be of thirteen vehicles at most. [[SEP]] Two other witnesses said that the driver had asked for a second engine if more carriages were added and had been refused by the station master, as none were available; the driver (in supplementary evidence given through the railway company's officers) denied this.	Zwei weitere Zeugen berichteten, dass der Lokführer um eine zweite Lokomotive gebeten habe, falls weitere Waagen dazukämen, und dass ihm der Bahnhofsvorsteher dies verweigerte, da keine zur Verfügung standen: Der Lokführer bestritt dies jedoch (über eine durch den Vertreter der Eisenbahngesellschaft abgegebenen ergänzenden Zeugenaussage).	Zwei weitere Zeugen berichteten, dass die Lokführerin um eine zweite Lokomotive gebeten habe, falls weitere Waagen dazukämen, und dass ihr der Bahnhofsvorsteher dies verweigerte, da keine zur Verfügung standen: Die Lokführerin bestritt dies jedoch (über eine durch den Vertreter der Eisenbahngesellschaft abgegebenen ergänzenden Zeugenaussage).
In response to the captain's inquiries, the first officer replied that he did not see the runway. [[SEP]] The landing gear was raised and the first officer announced that the flight was executing a missed approach.	Der Fahrwerk wurde ausgefahren und der erste Offizier teilte mit, dass Flugzeug einen missglückten Landeanflug hatte.	Der Fahrwerk wurde ausgefahren und die erste Offizierin teilte mit, dass Flugzeug einen missglückten Landeanflug hatte.
About 1856, he led his people in relocating to the Omaha reservation in what is now northeastern Nebraska. [[SEP]] LaFlesche served as principal chief until 1888.	LaFlesche diente als Stammesführer bis 1888.	LaFlesche diente als Stammesführerin bis 1888.
According to Heller, he told Wright, Every dollar comes into Ruthless, I take twenty cents. [[SEP]] That's industry standard for a manager of my caliber.	Das ist der Industriestandard für einen Manager meines Kalibers.	Das ist der Industriestandard für eine Managerin meines Kalibers.
He won his sole Railway Cup medal in 2005 as Munster defeated Leinster by 1-21 to 2-14 in Boston. [[SEP]] Mulcahy was appointed manager of the Cork Institute of Technology senior hurling team in 2011.	Mulcahy wurde 2011 Cheftrainer der Senioren-Hurling-Mannschaft des Cork Institute of Technology.	Mulcahy wurde 2011 Cheftrainerin der Senioren-Hurling-Mannschaft des Cork Institute of Technology.
On March 9, 2018, he announced he was leaving BioWare once again to pursue his independent work. [[SEP]] Karpyshyn was at one point employed as a loan officer.	Karpyshyn war zu einem gewissen Zeitpunkt als Darlehensberater beschäftigt.	Karpyshyn war zu einem gewissen Zeitpunkt als Darlehensberaterin beschäftigt.
On 10 March, in worsening weather and with his own supplies dwindling, Cherry-Garrard turned for home. [[SEP]] Atkinson would later write, I am satisfied that no other officer of the expedition could have done better.	Atkins schrieb später: "Ich bin mir sicher, dass kein anderer Justiziar der Expediton es hätte besser machen können.	Atkins schrieb später: "Ich bin mir sicher, dass keine andere Justiziarin der Expediton es hätte besser machen können.
In July 2007 he successfully completed the final part of the UEFA Pro Licence course and joined a group of only 111 coaches holding the game's top qualification. [[SEP]] Later in the 2004–05 season, Onuora became a coach and youth development officer at Swindon Town.	Später in der Saison 2004-05 wurde Onuora Trainer und Jugendbeauftragter in Swindon Town.	Später in der Saison 2004-05 wurde Onuora Trainerin und Jugendbeauftragte in Swindon Town.
Pushing on with his battalion towards the Marne, his troops eventually took 1,500 prisoners and captured in excess of 30 field guns and machine guns. [[SEP]] Promoted to hauptmann (captain), Ravenstein was posted to the Imperial Guard as a battalion commander.	Zum Hauptmann befördert wurde Ravenstein als Bataillonskommandeur in die kaiserliche Garde versetzt.	Zum Hauptmann befördert wurde Ravenstein als Bataillonskommandeurin in die kaiserliche Garde versetzt.
Still suspicious, Koenig quizzes him on Earth history to confirm his identity as a human being. [[SEP]] The scientist gives all the correct answers, down to the winner of the 1998 World Series.	Der Wissenschaftler beantwortet alle Fragen korrekt, bis hin zu den Gewinnern der World Series im Jahr 1998.	Die Wissenschaftlerin beantwortet alle Fragen korrekt, bis hin zu den Gewinnern der World Series im Jahr 1998.
Schwartz started his career in 1987 at McKinsey & Company in New York City, focused on serving consumer products and financial services companies.[citation needed] In 1989, Schwartz left McKinsey and moved to Chevy Chase, Maryland, where he was a co-founder of Lighthouse Design, a company focused on building software for NeXT Computer, Inc. [[SEP]] Eventually, Schwartz became chief executive officer of Lighthouse.	Schlussendlich wurde Schwartz Geschäftsführer von Lighthouse.	Schlussendlich wurde Schwartz Geschäftsführerin von Lighthouse.
Finally he encounters a derelict street musician, the first and only instance in the cycle in which another character is present. [[SEP]] The mysterious and ominous nature of the musician, along with the question posed in the last lines, leave the fate of the wanderer open to interpretation.	Die geheimnisvolle und düstere Natur des Musikers, wie auch die in den letzten Zeilen gestellte Frage, lassen das Schicksal des Wanderers offen für Interpretationen.	Die geheimnisvolle und düstere Natur der Musikerin, wie auch die in den letzten Zeilen gestellte Frage, lassen das Schicksal der Wanderin offen für Interpretationen.
In March 1987, he was appointed Politico-Military officer for the U.S. [[SEP]] Rocha also has served as Deputy Principal Officer of the U.S.	Rocha war außerdem stellvertretender Generalkonsul der USA.	Rocha war außerdem stellvertretende Generalkonsulin der USA.
In 1865, after 15 years of service as an officer, Luitenant Tan Tjoen Tiat was raised to the rank his father-in-law had held, that of Kapitein. [[SEP]] This mayoral elevation went against existing tradition, which favoured the longest-serving Kapiteins from long-established officer families, and thus showed the confidence in which the colonial government held the new Majoor.	Diese Ernennung zum Bürgermeister verstieß gegen die bestehende Tradition, die die Dienstältesten Kapiteine aus alteingesessenen Offiziersfamilien bevorzugte, und zeigte das Vertrauen, das die Kolonialregierung in den neuen Majoor setzte.	Diese Ernennung zum Bürgermeister verstieß gegen die bestehende Tradition, die die Dienstältesten Kapiteine aus alteingesessenen Offiziersfamilien bevorzugte, und zeigte das Vertrauen, das die Kolonialregierung in die neue Majoorin setzte.
Ziri ibn Manad or Ziri son of Mennad (died in 971) was the founder of the Zirid dynasty in the Berber world. [[SEP]] Ziri ibn Mennad was a chief of the Takalata branch of the Sanhajah confederation, to which the Kutama Berbers belonged.	Ziri ibn Mennad war ein Stammesführer des Takalata-Zweigs der Sanhadscha-Stammesgruppe, zu der die Kutama-Berber gehörten.	Ziri bint Mennad war eine Stammesführerin des Takalata-Zweigs der Sanhadscha-Stammesgruppe, zu der die Kutama-Berber gehörten.
McGavin was born in Paisley, Ontario, son of James McGavin, a saddler born in Catrine, Ayrshire, Scotland[citation needed] and Elizabeth Wright, born in Glasgow Scotland, daughter of James Wight and Jean Malcolm.[citation needed] He came to Manitoba in 1877. [[SEP]] McGavin was appointed a health officer in 1903, with a stipend of $40 per annum.	McGavin wurde 1903 zum Gesundheitsbeamten ernannt und erhielt ein Stipendium in Höhe von 40 Dollar pro Jahr.	McGavin wurde 1903 zur Gesundheitsbeamtin ernannt und erhielt ein Stipendium in Höhe von 40 Dollar pro Jahr.
A recruitment target of approximately one thousand soldiers is desired to eventually form a 757-man battalion. [[SEP]] Soldier fallout usually occurs due to voluntary withdrawal or failure to meet training standards.	Der Ausfall von Soldaten ist normalerweise auf einen freiwilligen Austritt oder auf die Nichterfüllung von Ausbildungsvorgaben zurückzuführen.	Der Ausfall von Soldatinnen ist normalerweise auf einen freiwilligen Austritt oder auf die Nichterfüllung von Ausbildungsvorgaben zurückzuführen.
By his first wife he had a son, David, who now lives at The Hague, the Netherlands.[citation needed] His second wife, Muriel McClure (1915-1994), a well-known writer, was born in California. [[SEP]] Beadle's chief hobbies were rockclimbing, skiing, and gardening.	Beadle verbrachte seine Freizeit gern mit Felsklettern, Skifahren und Gärtnern.	Beadle verbrachte ihre Freizeit gern mit Felsklettern, Skifahren und Gärtnern.
Once the ruffian shoots his air gun, scoring a direct hit on Holmes's dummy across the street, Holmes and Watson are on him, and he is soon disarmed and restrained. [[SEP]] They are led by Inspector Lestrade, who arrests the gunman.	Unter der Führung von Inspektor Lestrade verhaften sie den Schützen.	Unter der Führung von Inspektor Lestrade verhaften sie die Schützin.
A hockey player and his friend Jay MacDonald were inspired to bring a team to St. [[SEP]] Pilous would be coach & general manager of the team, and MacDonald would be secretary & treasurer.	Pilous sollte Trainer und Geschäftsführer des Teams werden und MacDonald Sekretär und Kassenwart.	Pilous sollte Trainer und Geschäftsführer des Teams werden und MacDonald Sekretärin und Kassenwartin.
Governor King recommended he take the office permanently despite his inebriate habits, for no other person in the colony was at all equal to that office and the salary, then about (Pounds)350 with the benefit of several assigned servants and land grants, was insufficient inducement. [[SEP]] Atkins remained the colony's principal legal officer for years.	Atkins blieb jahrelang der Chefjustiziar der Kolonie.	Atkins blieb jahrelang die Chefjustiziarin der Kolonie.
In the late 1960s and throughout the 1970s, he worked with The Soft Machine, Savoy Brown, Ten Years After, King Crimson and Led Zeppelin. [[SEP]] As engineer unless otherwise specified:	Als Ingenieur, falls nicht anders angegeben:	Als Ingenieurin, falls nicht anders angegeben:
Rutte resigned from his position in government in June 2006 to return to the House of Representatives, and he soon became the parliamentary leader of the VVD. [[SEP]] Rutte was campaign manager for the 2006 municipal elections.	Rutte war 2006 Wahlkampfleiter bei den Kommunalwahlen.	Rutte war 2006 Wahlkampfleiterin bei den Kommunalwahlen.
Before his death, he was the partner of Dennis Rakestraw. [[SEP]] Dunlow has been an officer for over twenty years.	Dunlow war für über zwanzig Jahre ein Offizier.	Dunlow war für über zwanzig Jahre eine Offizierin.
He named Gutfeld his successor. [[SEP]] Zinczenko became editor-in-chief in 2000.	Zinczenko wurde im Jahr 2000 Chefredakteur.	Zinczenko wurde im Jahr 2000 Chefredakteurin.
He took the stage name Robert T. Odeman when he began his career as an actor and musician. [[SEP]] After training to become a carpenter, Odeman studied classical piano, successfully performing throughout Europe for several years as a pianist.	Odeman studierte nach seiner Ausbildung zum Zimmermann klassisches Klavier und trat mehrere Jahre lang in ganz Europa erfolgreich als Pianist auf.	Odeman studierte nach ihrer Ausbildung zur Zimmerin klassisches Klavier und trat mehrere Jahre lang in ganz Europa erfolgreich als Pianistin auf.
In 1999, he was awarded the Order of the Palmetto by then-Governor Jim Hodges. [[SEP]] Gustafson continued to conduct occasional programs at BJU until 2010, as well as remaining active as a conductor of high school all-state choirs and orchestras and conducting church choir clinics.	Gustafson fuhr bis 2010 damit fort gelegentlich Programme an der BJU durchzuführen und blieb auch Dirigent an den Landes-Schulchören und Orchestern und leitete Kirchenchorseminare.	Gustafson fuhr bis 2010 damit fort gelegentlich Programme an der BJU durchzuführen und blieb auch Dirigentin an den Landes-Schulchören und Orchestern und leitete Kirchenchorseminare.
Simonson told the president in his 2006 resignation letter that he had accomplished what he had set out to do, and it was time to pursue other opportunities. [[SEP]] Simonson served as the Secretary's principal advisor on matters related to bioterrorism and other public health emergencies.	Simonson war der wichtigste Berater des Ministers für Angelegenheiten im Zusammenhang mit Bioterrorismus und anderen Notfällen im Bereich der öffentlichen Gesundheit.	Simonson war die wichtigste Beraterin des Ministers für Angelegenheiten im Zusammenhang mit Bioterrorismus und anderen Notfällen im Bereich der öffentlichen Gesundheit.
