SRC	REF	WRONG-REF
In football, as a senior, he was a Football News All-Independent first team selection, and registered 74 knockdown blocks. [[SEP]] Thrust into a starting role immediately upon being drafted, Petitgout played left guard and right tackle before settling as the Giants' left tackle in 2002.	Petitgout werd na zijn draft meteen in de startpositie gegooid. Hij speelde linkse guard en rechtse tackle voordat hij zich vestigde als linkse tackle bij de Giants in 2002.	Petitgout werd na haar draft meteen in de startpositie gegooid. Ze speelde linkse guard en rechtse tackle voordat ze zich vestigde als linkse tackle bij de Giants in 2002.
Vovos (Greek: Αρμόδιος Άρης Βωβός; born 21 October 1964) is a Greek businessman. [[SEP]] Vovos is a rally driver and was president of Maroussi Basketball Club.	Vovos is een rallyrijder en was president van de Maroussi Basketball Club.	Vovos is een rallyrijdster en was president van de Maroussi Basketball Club.
He also served as first president of the Calgary Medical Society. [[SEP]] Lafferty retired from the practice of medicine in 1909 but served as a hospital inspector from 1909 until 1918 (or possibly later).	Lafferty ging in 1909 met pensioen als arts maar diende als ziekenhuisinspecteur van 1909 tot 1918 (of mogelijk later).	Lafferty ging in 1909 met pensioen als arts maar diende als ziekenhuisinspectrice van 1909 tot 1918 (of mogelijk later).
After Oesch was released from prison in February 1948, he devoted himself to military history, researching and writing extensively on Finnish experiences in World War II. [[SEP]] Oesch was also one of the founders and chief editor of a popular magazine on World War II Finnish history.	Oesch was ook een van de oprichters en hoofdredacteur van een populair tijdschrift over de geschiedenis van de Tweede Wereldoorlog in Finland.	Oesch was ook een van de oprichtsters en hoofdredactrice van een populair tijdschrift over de geschiedenis van de Tweede Wereldoorlog in Finland.
His multilingual skills and international background helped win him some of these early roles. [[SEP]] When auditioning for a guest role as a limo driver for Thirtysomething, Divoff pretended to be a Russian immigrant, and maintained the farce on set until the filming ended, dropping the Russian accent entirely.	Toen hij auditie deed voor een gastrol als limo-chauffeur in Thirtysomething, deed Divoff alsof hij een Russische immigrant was, en hij hield die schijnvertoning vol op de set tot aan het einde van de opnames en liet het Russische accent toen helemaal vallen.	Toen ze auditie deed voor een gastrol als limo-chauffeuse in Thirtysomething, deed Divoff alsof ze een Russische immigrante was, en ze hield die schijnvertoning vol op de set tot aan het einde van de opnames en liet het Russische accent toen helemaal vallen.
From an early age Moscovici suffered the effects of anti-semitic discrimination: in 1938, he was expelled from a Bucharest high school on the basis of newly-issued anti-semitic legislation. [[SEP]] Moscovici trained as a mechanic at the Bucharest vocational school Ciocanul.	Moscovici volgde een opleiding tot mechanicus aan de beroepschool Ciocanul in Boekarest.	Moscovici volgde een opleiding tot mechanica aan de beroepschool Ciocanul in Boekarest.
Trapp created the Oklahoma Forestry Commission, the Oklahoma Conservation Commission, and the Oklahoma Fish and Game Commission out of his desire to preserve the environment. [[SEP]] Trapp also proved to be an effective law enforcement officer.	Trapp bleek ook een effectieve wetshandhaver te zijn.	Trapp bleek ook een effectieve wetshandhaafster te zijn.
Some of the White family's property at Ruthwaite (near Ireby) passed into his hands, which secured Peel a comfortable income. [[SEP]] Peel was a farmer by profession, and kept a pack of fox hounds.	Peel was boer van beroep en hield een roedel vossenhonden.	Peel was boerin van beroep en hield een roedel vossenhonden.
He is discovered by the ruthless farmer who set the trap to protect his plants, and begins his struggle with the evils of his community's present as well as those of its history. [[SEP]] Their fates become entwined as the community's terrible past and corrupt present lead to a violent reckoning with the marijuana farmer and with a Civil War massacre that continues to divide an Appalachian community.	Hun lot raakt verstrengeld als het vreselijke verleden en het corrupte heden van de gemeenschap leiden tot een gewelddadige afrekening met de marihuanaboer en met een bloedbad uit de Burgeroorlog dat verdeeldheid blijft zaaien in een Appalachen gemeenschap.	Hun lot raakt verstrengeld als het vreselijke verleden en het corrupte heden van de gemeenschap leiden tot een gewelddadige afrekening met de marihuanaboerin en met een bloedbad uit de Burgeroorlog dat verdeeldheid blijft zaaien in een Appalachen gemeenschap.
Before his death, he was the partner of Dennis Rakestraw. [[SEP]] Dunlow has been an officer for over twenty years.	Dunlow was gedurende twintig jaar politieagent.	Dunlow was gedurende twintig jaar politieagente.
Secrist, son of J.S. [[SEP]] Secrist, volunteered as the construction manager with all other laborers volunteering their time as well.	Secrist bood zich aan als bouwleider en alle andere arbeiders boden ook hun tijd aan.	Secrist bood zich aan als bouwleidster en alle andere arbeiders boden ook hun tijd aan.
Throughout the film, the truck driver remains anonymous and unseen, with the exception of three separate shots, where the stunt driver can very briefly be seen in the truck's cab, where his arm waves Weaver on into oncoming traffic, and where Weaver observes the driver's snakeskin boots. [[SEP]] Spielberg says that the effect of not seeing the driver makes the real villain of the film the truck itself, rather than the driver.	Spielberg zegt dat doordat de bestuurder niet te zien is, de echte schurk van de film de vrachtwagen zelf is, in plaats van de bestuurder.	Spielberg zegt dat doordat de bestuurster niet te zien is, de echte schurk van de film de vrachtwagen zelf is, in plaats van de bestuurster.
Kulwicki won the championship because of his consistent high finishes. [[SEP]] Kulwicki was the last owner-driver to win the title for nearly two decades, the first Cup champion with a college degree, and the first Cup champion born in a northern state.	Kulwicki was de laatste eigenaar-coureur die de titel won in bijna twee decennia, de eerste Cup kampioen met een universitair diploma, en de eerste Cup kampioen geboren in een noordelijke staat.	Kulwicki was de laatste eigenares-coureur die de titel won in bijna twee decennia, de eerste Cup kampioene met een universitair diploma, en de eerste Cup kampioene geboren in een noordelijke staat.
He assisted in movies such as Collectorgari Abbayi and Bharathamlo Arjunudu in the late 1980s. [[SEP]] Keeravani's first big break as an independent musician came with the film Kalki in 1990, but the film never got released and the soundtrack also went unnoticed.	Keeravani's eerste grote doorbraak als onafhankelijk muzikant kwam met de film Kalki in 1990, maar de film werd nooit uitgebracht en ook de soundtrack bleef onopgemerkt.	Keeravani's eerste grote doorbraak als onafhankelijk muzikante kwam met de film Kalki in 1990, maar de film werd nooit uitgebracht en ook de soundtrack bleef onopgemerkt.
The accusations were refuted and he resumed his career in 1946, establishing the Czech Chamber Orchestra, with students of the Prague Conservatory. [[SEP]] When in 1948 the orchestra was ordered by the regime to choose a different conductor or disband, it chose to disband.	Toen het orkest in 1948 door het regime werd bevolen een andere dirigent te kiezen of te worden opgeheven, koos het voor opheffing.	Toen het orkest in 1948 door het regime werd bevolen een andere dirigente te kiezen of te worden opgeheven, koos het voor opheffing.
He was elected as a school trustee in 1940, and served in this position for three years. [[SEP]] Boulic was initially a farmer in private life, and later operated a creamery.	Boulic was aanvankelijk boer in zijn privé-leven, en exploiteerde later een zuivelfabriek.	Boulic was aanvankelijk boerin in haar privé-leven, en exploiteerde later een zuivelfabriek.
He received his formal acceptance letter as an assistant executioner at the end of September 1932. [[SEP]] The executioner was chosen by the county high sheriff--or more commonly delegated to the undersheriff, who selected both the hangman and the assistant.	De beul werd gekozen door de hoofdsheriff van het graafschap - of, wat gebruikelijker was, door de ondersheriff, die zowel de beul als de assistent koos.	De beul werd gekozen door de hoofdsheriff van het graafschap - of, wat gebruikelijker was, door de ondersheriff, die zowel de beul als de assistente koos.
After his basic military service in 1975, he graduated at the Theresian Military Academy. [[SEP]] from 1988 to 1991, Commenda was the chief instructor of tactics at the National Defense Academy.	van 1988 tot 1991 was Commenda de hoofdinstructeur tactiek de National Defense Academy	van 1988 tot 1991 was Commenda de hoofdinstructrice tactiek de National Defense Academy
In July 2000, McCall accepted his first coaching role, when he was appointed assistant manager to Chris Hutchings at Bradford City, after Hutchings was promoted from the role to replace Paul Jewell as City manager. [[SEP]] Just four months later, Hutchings was sacked, and McCall was appointed as caretaker-player manager.	Amper vier maanden later werd Hutchings ontslagen en werd McCall benoemd als verzorger-speler coach.	Amper vier maanden later werd Hutchings ontslagen en werd McCall benoemd als verzorgster-speelster coach.
The ROC crest and cap badge depict a 16th-century soldier holding aloft a flaming torch while shielding his eyes with his free hand, as though looking towards a distant place or object. [[SEP]] Uniform tunic buttons, lapel badges and the reverse of the ROC Medal also depict the soldier in the same pose while standing beside a coastal signal fire or warning beacon, with a chain of lit beacons extending along the coastline into the far distance.	Ook op uniformtuniekknoopjes, kraagbadges en een omgedraaide ROC-medaille is de soldaat in eenzelfde pose te zien terwijl hij naast een licht- of waarschuwingssignaal bij de kust staat. Een reeks aangestoken bakens loopt tot in de verte langs de kustlijn.	Ook op uniformtuniekknoopjes, kraagbadges en een omgedraaide ROC-medaille is de soldate in eenzelfde pose te zien terwijl ze naast een licht- of waarschuwingssignaal bij de kust staat. Een reeks aangestoken bakens loopt tot in de verte langs de kustlijn.
It's like he's had it – it ain't no fun no more. [[SEP]] The curse part of it is the business you have to deal with, and then the blessing part is you get to be a musician and have fun…	Het nadeel eraan zijn de zaken waar je mee te maken hebt en het voordeel is dat je een muzikant kunt zijn en er plezier aan kan beleven.	Het nadeel eraan zijn de zaken waar je mee te maken hebt en het voordeel is dat je een muzikante kunt zijn en er plezier aan kan beleven.
His father was a lumberjack. [[SEP]] Igarashi had an interest in becoming a carpenter and later to be an artist.	Igarashi had interesse om timmerman te worden en later kunstenaar.	Igarashi had interesse om timmervrouw te worden en later kunstenares.
It has been stated by Canty that his all-time favorite movies are Independence Day and Home Alone 2: Lost in New York. [[SEP]] Canty also appears regularly as an analyst on the FS1 show First Things First.	Canty verschijnt ook regelmatig als analist in het FS1-programma First Things First.	Canty verschijnt ook regelmatig als analiste in het FS1-programma First Things First.
In 2005, he argued that drivers deserved a further fifty-cent increase per ride to cope with soaring fuel costs. [[SEP]] Following the murder of a taxi driver by a passenger, Moscoe commented that drivers live a very dangerous existence, adding I would venture to say their job is more dangerous than a police officer.	Na de moord op een taxichauffeur door een passagier verklaarde Moscoe dat chauffeurs een bijzonder gevaarlijk leven leiden en hij voegde eraan toe dat hij zelfs zou durven stellen dat hun job gevaarlijker is dan die van politieagent.	Na de moord op een taxichauffeur door een passagier verklaarde Moscoe dat chauffeurs een bijzonder gevaarlijk leven leiden en ze voegde eraan toe dat ze zelfs zou durven stellen dat hun job gevaarlijker is dan die van politieagent.
On 23 May 2007, Milan avenged their defeat to Liverpool two years earlier with a 2–1 win at the Olympic Stadium in Athens in the 2007 Champions League final, leading to Ancelotti's second Champions League trophy as Milan coach and his fourth title overall, having also won it twice as a Milan player in 1989 and 1990. [[SEP]] The next season, Ancelotti also won the 2007 UEFA Super Cup, as well as the club's first ever FIFA Club World Cup in 2007, becoming the first manager to do so with a European side.	Het volgende seizoen won Ancelotti ook de UEFA Super Cup 2007, evenals de allereerste FIFA Club World Cup van de club in 2007, waarmee hij de eerste manager werd die dat met een Europese ploeg deed.	Het volgende seizoen won Ancelotti ook de UEFA Super Cup 2007, evenals de allereerste FIFA Club World Cup van de club in 2007, waarmee ze de eerste manager werd die dat met een Europese ploeg deed.
The engine driver, who had never driven the route before (but had been over it with excursion trains when a fireman), objected to these instructions, saying that his instructions were that the train was to be of thirteen vehicles at most. [[SEP]] Two other witnesses said that the driver had asked for a second engine if more carriages were added and had been refused by the station master, as none were available; the driver (in supplementary evidence given through the railway company's officers) denied this.	Twee andere getuigen vertelden dat de bestuurder om een tweede motor had gevraagd als er extra wagens zouden worden toegevoegd. De stationschef had dit geweigerd omdat er geen beschikbaar waren: de bestuurder ontkende dit (in aanvullend bewijs dat via de officieren van de spoorwegmaatschappij was overhandigd).	Twee andere getuigen vertelden dat de bestuurster om een tweede motor had gevraagd als er extra wagens zouden worden toegevoegd. De stationschef had dit geweigerd omdat er geen beschikbaar waren: de bestuurster ontkende dit (in aanvullend bewijs dat via de officieren van de spoorwegmaatschappij was overhandigd).
In 1977 he had made his opera debut, conducting Donizetti's Daughter of the Regiment for the COC. [[SEP]] Brott served as the Principal Youth and Family conductor with the National Arts Centre Orchestra in Ottawa.	Brott was chef-dirigent voor de jeugd en families bij het National Arts Centre Orchestra in Ottawa.	Brott was chef-dirigente voor de jeugd en families bij het National Arts Centre Orchestra in Ottawa.
In early 1875, he moved to Cañon City, Colorado, and worked for James Clelland in his general mercantile store. [[SEP]] Peabody quickly climbed the ladder at Clelland's store, becoming a manager, then a full partner, and then purchasing the store outright in 1882.	Peabody klom snel omhoog in de winkel van Clelland. Hij werd manager, daarna vennoot en kocht de winkel in 1882 helemaal op.	Peabody klom snel omhoog in de winkel van Clelland. Zij werd manager, daarna vennoot en kocht de winkel in 1882 helemaal op.
He also contributed to the Royal Society and the International Union for Co-operation in Solar Research. [[SEP]] This was an important appointment for such a junior scientist.	Dit was een belangrijke aanstelling voor zo'n jonge wetenschapper.	Dit was een belangrijke aanstelling voor zo'n junior wetenschapper.
He named himself after the Swiss extreme metal band Hellhammer. [[SEP]] Praised as a talented musician, Blomberg is a three-time winner of the Spellemannprisen award.	Blomberg is geprezen als getalenteerd musicus en een drievoudig winnaar van de Spellemannprisen prijs.	Blomberg is geprezen als getalenteerd musica en een drievoudig winnaar van de Spellemannprisen prijs.
He also carries a variety of devices in a weapons pouch, including anti-gravity bolas and a necro-lash which releases electrical energy generated by his gauntlets. [[SEP]] Scarlotti is a research engineer and weapons design specialist, with a college degree in engineering.	Scarlotti is een onderzoeksingenieur en specialist in wapenontwerpen, met een ingenieursdiploma.	Scarlotti is een onderzoeksingenieur en specialiste in wapenontwerpen, met een ingenieursdiploma.
He hired the Mosman Town Hall in 1955 and again in 1956 to stage Snow White, and then Mother Goose. [[SEP]] The young actor-manager began to appreciate the hit and miss nature of show business.	De jonge acteur-manager begon de wisselvalligheid van de showbusniess te waarderen.	De jonge actrice-manager begon de wisselvalligheid van de showbusniess te waarderen.
In Western Australia, in the Marsh v Baxter case, a GM canola farmer was sued by his organic neighbour because GM canola contamination led to the loss of organic certification. [[SEP]] Although the facts of the case and the losses to the organic farmer were agreed between the parties, the judge did not find the GM farmer liable for the losses.	Hoewel de partijen het eens waren over de feiten van de zaak en de verliezen voor de biologische boer, vond de rechter de GM-boer niet aansprakelijk voor de verliezen.	Hoewel de partijen het eens waren over de feiten van de zaak en de verliezen voor de biologische boer, vond de rechter de GM-boerin niet aansprakelijk voor de verliezen.
Shcherbakov was in love with a girl, but she decided not to wait for him to return from the army and instead married another man. [[SEP]] When demobilized, Shcherbakov moved to the private sector of Leninsk-Kuzntesky, working as an underground electrician at the Yaroslavsky mine.	Na zijn demobilisatie ging Sjerbakov in Leninsk-Koeznteskij werken als ondergronds electricien in de mijn van Jaroslavskij.	Na haar demobilisatie ging Sjerbakov in Leninsk-Koeznteskij werken als ondergronds electricien in de mijn van Jaroslavskij.
Simonson told the president in his 2006 resignation letter that he had accomplished what he had set out to do, and it was time to pursue other opportunities. [[SEP]] Simonson served as the Secretary's principal advisor on matters related to bioterrorism and other public health emergencies.	Simonson was de belangrijkste adviseur van de minister inzake bioterrorisme en andere noodsituaties op het gebied van de volksgezondheid.	Simonson was de belangrijkste adviseuse van de minister inzake bioterrorisme en andere noodsituaties op het gebied van de volksgezondheid.
He steps on the gown of the youngest princess, whose cry of alarm to her sisters is rebuffed by the eldest. [[SEP]] The soldier, wishing for a token, breaks off a twig of each as evidence.	De soldaat, die een aandenken wenst, breekt van elk een takje af.	De soldate, die een aandenken wenst, breekt van elk een takje af.
Shortly after, a Mississippi State highway patrolman took out his billy club and intimidated the activists into leaving. [[SEP]] One of the group decided to take down the officer's license plate number; while doing so the patrolman and a police chief entered the cafe and arrested the party.	Een van de groep besloot het kentekennummer van de agent te noteren; terwijl ze dit deden kwamen de agent en een politiecommissaris het café binnen en arresteerden de groep.	Een van de groep besloot het kentekennummer van de agent te noteren; terwijl ze dit deden kwamen de agente en een politiecommissaris het café binnen en arresteerden de groep.
Initially a researcher at SRI International, he worked at the seminal Shockley Semiconductor Laboratory of Beckman Instruments, and then left with other disgruntled members of the traitorous eight to create the influential Fairchild Semiconductor corporation. [[SEP]] Among the physicists, mathematicians and metallurgists in the group, Grinich was the only electrical engineer.	Onder de natuurkundigen, wiskundigen en metallurgen in de groep was Grinch de enige elektrotechnicus.	Onder de natuurkundigen, wiskundigen en metallurgen in de groep was Grinch de enige elektrotechnica.
The director produces the play in the way he envisages how it ought to be seen as he interprets what the playwright intended within the drama; he takes care of the effectiveness of the rehearsals of the actors; and coordinates the work of designers and technicians in the production. [[SEP]] The stage manager has to work with the director, and ascertain whether both the director's objectives and the perceptions of the stage designers are compatible and realistic.	De toneelmeester moet samenwerken met de regisseur en nagaan of de doelstellingen van de regisseur en de inzichten van de decorontwerpers verenigbaar en realistisch zijn.	De toneelmeester moet samenwerken met de regisseuse en nagaan of de doelstellingen van de regisseuse en de inzichten van de decorontwerpers verenigbaar en realistisch zijn.
After brilliant conduct in the artillery, he has proven the highest qualities of courage by attacking numerous balloons and has shot down four. [[SEP]] Officer of the highest value; pursuit pilot of heroic bravery.	Officier van de hoogste waarde; achtervolging piloot die heldenmoed heeft getoond.	Officier van de hoogste waarde; achtervolging pilote die heldenmoed heeft getoond.
He also served in that chamber's party leadership as the Senate Democratic Caucus Secretary from 2005 to 2010. [[SEP]] Albertson is a singer-songwriter and musician that has toured in 26 countries.	Albertson is een singer-songwriter en muzikant die in 26 landen op tournee is geweest.	Albertson is een singer-songwriter en muzikante die in 26 landen op tournee is geweest.
Blume studied mathematics at Trinity College and pursued postgraduate study in finance at the University of Chicago, where he completed a master's degree and doctorate. [[SEP]] Blume was chief editor of the Journal of Finance from 1977 to 1980, and also served as editor of the Journal of Financial Economics, The Journal of Portfolio Management, and The Journal of Fixed Income.	Blume was hoofdredacteur van het Journal of Finance van 1977 tot 1980, en was ook redacteur van het Journal of Financial Economics, The Journal of Portfolio Management en The Journal of Fixed Income.	Blume was hoofdredactrice van het Journal of Finance van 1977 tot 1980, en was ook redactrice van het Journal of Financial Economics, The Journal of Portfolio Management en The Journal of Fixed Income.
Bernard Haitink made his debut with the Concertgebouw Orchestra on 7 November 1956. [[SEP]] Haitink became sole chief conductor in 1963, and served in this post until 1988.	Haitink werd in 1963 benoemd tot Chefdirigent, een functie die hij tot 1988 bekleede.	Haitink werd in 1963 benoemd tot Chefdirigente, een functie die ze tot 1988 bekleede.
The discs now increase his physical attributes in geometric progression to numbers of victims wearing slave discs, and he was able to control the actions of all persons wearing the discs. [[SEP]] The Controller is a highly skilled chemist and mechanical engineer, with a college degree in chemistry and electrical and mechanical engineering.	De controller is een zeer bekwame chemicus en werktuigbouwkundig ingenieur, met een universitair diploma in chemie en elektrotechniek en werktuigbouwkunde.	De controller is een zeer bekwame chemica en werktuigbouwkundig ingenieur, met een universitair diploma in chemie en elektrotechniek en werktuigbouwkunde.
Morello, sensing his time to rule had passed and the power of Masseria was on the rise, became consigliere to Masseria and prospered under him throughout the Prohibition years of the 1920s. [[SEP]] Morello, an old hand in the killing game, became Masseria's war chief and strategic adviser.	Morello, een oude rot in het moordspel, werd Masseria's oorlogsleider en strategisch adviseur.	Morello, een oude rot in het moordspel, werd Masseria's oorlogsleidster en strategisch adviseuse.
While still a student in the sixth year of composition, Vicente Emilio Sojo commissioned an orchestral suite from him. [[SEP]] It was with this composition that Estévez premiered as conductor in the same year.	In het zelfde jaar maakte Estévez met deze compositie zijn debuut als dirigent.	In het zelfde jaar maakte Estévez met deze compositie haar debuut als dirigent.
His father was injured in the lumber mill where he worked. [[SEP]] Lingg became an apprentice carpenter from 1869 to 1882.	Lingg werd leerling-timmerman van 1869 tot 1882.	Lingg werd leerling-timmervrouw van 1869 tot 1882.
Julia's suspicions regarding Macrinus' involvement in the death of Caracalla led to her championing the case of her grandson, Elagabalus, as the rightful emperor. [[SEP]] At the time Elagabalus was the chief priest of the Phoenician god Elagabal in Emesa.	In die tijd was Elagabalus de opperpriester van de Phoenicische god Elagabal in Emesa.	In die tijd was Elagabalus de opperpriesteres van de Phoenicische god Elagabal in Emesa.
And with the composer Franz Gleißner he started a publishing firm in 1796 using lithography. [[SEP]] Senefelder was appointed 1809 to be the Inspector of a new Institution set up for this purpose in Bavaria called the Lithographic Institute (Lithographische Anstalt) in Munich.	Senefelder werd in 1809 aangesteld als inspecteur van een nieuw instituut dat voor dit doel in Beieren was opgericht, het Lithografisch Instituut (Lithographische Anstalt) in München.	Senefelder werd in 1809 aangesteld als inspectrice van een nieuw instituut dat voor dit doel in Beieren was opgericht, het Lithografisch Instituut (Lithographische Anstalt) in München.
His mother was Russian. [[SEP]] During World War I, Zoshchenko served in the army as a field officer, was wounded in action several times, and was heavily decorated.	Tijdens de Eerste Wereldoorlog diende Zoshchenko als veldofficier in het leger, raakte hij verscheidene keren verwond op het slagveld en kreeg hij heel wat decoraties.	Tijdens de Eerste Wereldoorlog diende Zoshchenko als veldofficier in het leger, raakte ze verscheidene keren verwond op het slagveld en kreeg ze heel wat decoraties.
Although Prichard was a contemporary of Potter's (he was about eleven years her junior and in his twenties when the incident took place), Potter's tailor is shown as a little old man in spectacles, with a pinched face, old crooked fingers, and the action of The Tailor of Gloucester takes place in the 18th century. [[SEP]] Potter sketched the Gloucester street where the tailor's shop stood as well as cottage interiors, crockery, and furniture.	Potter schetste de straat in Gloucester waar de winkel van de kleermaker stond, evenals het interieur van het huisje, het serviesgoed en de meubels.	Potter schetste de straat in Gloucester waar de winkel van de kleermaakster stond, evenals het interieur van het huisje, het serviesgoed en de meubels.
After taking a hiatus (2001-2009) from film and dramatic television, he returned in 2009 as attorney Alvin Potter for Robert Townsend's Musical Theater of Hope. [[SEP]] Franks came to television as a youth performing on variety shows as a musician and singer.	Franks was nog jong toen hij zijn televisiedebuut maakte in variétéshows als muzikant en zanger.	Franks was nog jong toen ze haar televisiedebuut maakte in variétéshows als muzikante en zangeres.
In addition to his substantial contributions to web standards, Pemberton was also one of the developers of the ABC programming language and of the Views System, an open-architecture user interface system and application environment. [[SEP]] Pemberton was editor-in-chief of SIGCHI Bulletin from 1993 to 1999 and of ACM Interactions from 1998 to 2004.	Pemberton was hoofdredacteur van SIGCHI Bulletin van 1993 tot 1999 en van ACM Interactions van 1998 tot 2004.	Pemberton was hoofdredactrice van SIGCHI Bulletin van 1993 tot 1999 en van ACM Interactions van 1998 tot 2004.
After the World War I he worked as an independent architect in the city of Brno, until 1939. [[SEP]] Wiesner was a very active architect in the city between the World Wars.	Tussen de wereldoorlogen door was Wiesner een erg bedrijvige architect in de stad.	Tussen de wereldoorlogen door was Wiesner een erg bedrijvige architecte in de stad.
Code built a large woollen mill at Carleton Place in 1871; he was forced to close it due to financial difficulties in 1878. [[SEP]] Code joined the federal Ministry of Internal Revenue as an Inspector of Weights and Measures in 1880.	Code trad in 1880 in dienst bij het federale ministerie van de Binnenlandse belastingdienst als inspecteur van maten en gewichten.	Code trad in 1880 in dienst bij het federale ministerie van de Binnenlandse belastingdienst als inspectrice van maten en gewichten.
They formed a songwriting duo who produced about forty songs and created Buscaglione's public persona, a humorous tough guy with a penchant for whisky and women. [[SEP]] At that time, Chiosso was a university student, while Buscaglione eked out a living as a jazz singer and musician in those clubs.	In die tijd was Chiosso een universiteitsstudent, terwijl Buscaglione de kost verdiende als jazz-zanger en muzikant in die clubs.	In die tijd was Chiosso een universiteitsstudent, terwijl Buscaglione de kost verdiende als jazz-zangeres en muzikante in die clubs.
Under section 50(1) of the Police Force Ordinance, a police officer can apprehend (i.e. arrest) a person if he reasonably suspects the person being arrested is guilty of an offence. [[SEP]] Whether there is such a reasonable suspicion in a particular case is to be determined objectively by reference to facts and information which the arresting officer has at the time of the arrest.	Of er een redelijk vermoeden is bij de desbetreffende zaak moet objectief worden bepaald met behulp van de feiten en informatie die de arresterende agent tot zijn beschikking heeft wanneer de aanhouding plaatsvindt.	Of er een redelijk vermoeden is bij de desbetreffende zaak moet objectief worden bepaald met behulp van de feiten en informatie die de arresterende agente tot haar beschikking heeft wanneer de aanhouding plaatsvindt.
In the 1976 film The Last Hard Men, actor Charlton Heston portrayed Captain Sam Burgade, a retired Captain of the Arizona Rangers who pursues the ruthless outlaw who has escaped from prison and kidnapped Burgade's daughter for revenge. [[SEP]] Burgade had been the arresting officer for the crime that sent the outlaw to prison.	Burgade was de arresterende agent voor de misdaad waardoor de vogelvrije in de gevangenis belandde.	Burgade was de arresterende agente voor de misdaad waardoor de vogelvrije in de gevangenis belandde.
At the end of the 2015–16 season, Barrowman confirmed his retirement from football. [[SEP]] After retiring at the end of the 2015–16 season, Barrowman became Scottish brand manager for sportswear firm Joma at the beginning of 2017.	Nadat hij aan het einde van het seizoen 2015-2016 met pensioen ging, werd Barrowman begin 2017 Schots merkmanager voor sportkledingbedrijf Joma.	Nadat zij aan het einde van het seizoen 2015-2016 met pensioen ging, werd Barrowman begin 2017 Schots merkmanager voor sportkledingbedrijf Joma.
Alongside his communications management roles he specialised in crisis management and counterterrorist issues, and his final posting was to create and lead Britain's civil crisis management unit and the government's communication specialists. [[SEP]] After working as a trade and local news journalist, Granatt joined the civil service in 1979 as an information officer.	Na als handels- en plaatselijk nieuwsjournalist te hebben gewerkt trad Granatt in 1979 in dienst van de overheid als voorlichtigingsambtenaar.	Na als handels- en plaatselijk nieuwsjournaliste te hebben gewerkt trad Granatt in 1979 in dienst van de overheid als voorlichtigingsambtenaar.
Born to a working-class family in Cambuslang, Ure attended Rutherglen Academy until he was 15 years old. [[SEP]] After leaving school Ure attended Motherwell Technical College and then began to work as an engineer, training at the National Engineering Laboratory (NEL), in nearby East Kilbride.	Na zijn schoolopleiding ging Ure naar het Motherwell Technical College en begon daarna als ingenieur te werken, in opleiding bij het National Engineering Laboratory (NEL), in het nabijgelegen East Kilbride.	Na haar schoolopleiding ging Ure naar het Motherwell Technical College en begon daarna als ingenieur te werken, in opleiding bij het National Engineering Laboratory (NEL), in het nabijgelegen East Kilbride.
At 15, he joined the Royal Australian Air Force as an apprentice motor transport fitter. [[SEP]] After ten years as an enlisted airman, McDonald was accepted for pilot training and commissioned as an officer in 1989.	Na tien jaar als dienstplichtig piloot werd McDonals toegelaten tot de pilotenopleiding en in 1989 tot officier benoemd.	Na tien jaar als dienstplichtig pilote werd McDonals toegelaten tot de pilotenopleiding en in 1989 tot officier benoemd.
The final series of Superteams was duly won by 'Watersports' (a team representing swimming, water-skiing and diving) which was led by Olympic swimmer Robin Brew who excelled at running events and also in the gym tests, where the bar jump became his speciality. [[SEP]] The RAF officer then completed a successful first year in Superstars by becoming the last ever International champion, this time much more comfortably.	De RAF officier rondde vervolgens een succesvol eerste jaar in Superstars af door de laatste internationale kampioen ooit te worden, dit keer op een veel comfortabeler manier.	De RAF officier rondde vervolgens een succesvol eerste jaar in Superstars af door de laatste internationale kampioene ooit te worden, dit keer op een veel comfortabeler manier.
He is the co-founder and CEO of Vivaldi Technologies. [[SEP]] Tetzchner is also a co-founder and the former CEO of Opera Software.	Tetzchner is ook medeoprichter en de voornamige algemeen directeur van Opera Software.	Tetzchner is ook medeoprichtster en de voornamige algemeen directeur van Opera Software.
He was born in Rimouski, Quebec, the son of Francois Parent and Adelaide Tremblay, and came to Manitoba with his family in 1876 by way of Woonsocket, Rhode Island. [[SEP]] Parent was a farmer, grain dealer and financial agent.	Parent was landbouwer, graanhandelaar en financieel agent.	Parent was landbouwster, graanhandelaarster en financieel agente.
Santamaría began representing Spain in 1958, his debut coming on 15 October against Northern Ireland (6–2 friendly win in Madrid). [[SEP]] After working with the youth sides and spending two years with the under-21s, Santamaría was appointed manager of the full team for the 1982 World Cup, due to be played on home soil.	Nadat hij met de jeugdploegen had gewerkt en twee jaar met de onder-21'en had doorgebracht, werd Santamaría aangesteld als manager van het volledige team voor het Wereldkampioenschap 1982, dat op eigen bodem zou worden gespeeld.	Nadat zij met de jeugdploegen had gewerkt en twee jaar met de onder-21'en had doorgebracht, werd Santamaría aangesteld als manager van het volledige team voor het Wereldkampioenschap 1982, dat op eigen bodem zou worden gespeeld.
